SA1_CODE_2021,zone_tier,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10602161447,core,4,12,11,13,23,19,0,0,0,78,0,0,0,3,4,4,10,0,4,30,0,0,0,0,0,0,0,0,0,0,4,12,9,18,29,26,14,3,4,114,3,10,13,21,30,27,4,0,0,107,7,3,5,7,13,14,0,0,0,43,7,0,3,0,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,15,13,36,47,42,4,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,18,17,13,36,42,42,4,0,0,168,0,0,0,4,4,12,26,8,4,57,0,0,0,6,0,0,0,3,0,9,17,17,18,38,45,53,30,9,4,231
10602161448,core,10,14,13,37,33,7,0,0,0,114,6,0,3,5,7,6,24,10,5,65,0,0,0,0,0,0,0,0,0,7,28,15,17,41,38,20,24,7,0,180,7,7,15,52,38,17,3,0,0,138,12,9,3,11,17,7,0,0,0,68,0,0,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,17,18,26,65,52,24,6,0,0,219,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,11,23,21,29,71,56,24,6,0,0,230,13,7,9,3,5,11,29,14,3,89,0,0,4,6,0,4,0,3,0,13,36,28,36,73,64,40,31,20,8,333
10602161449,core,7,14,46,19,24,11,0,0,0,118,10,5,7,9,13,12,25,8,5,94,3,0,3,4,3,3,5,0,0,17,12,23,54,31,38,26,29,8,3,230,3,21,47,34,34,19,0,0,0,158,5,11,30,10,18,5,5,0,0,88,0,0,3,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,5,3,11,33,85,47,52,25,8,0,5,262,0,4,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,0,3,5,0,0,5,0,0,0,19,15,37,85,49,54,33,8,0,5,274,15,11,7,10,20,25,41,15,5,150,4,0,7,11,3,6,5,0,3,33,26,52,102,69,75,61,49,15,3,459
10602161501,core,15,8,44,44,29,7,0,0,0,150,4,8,7,0,7,8,19,4,5,62,0,0,4,0,0,0,0,0,0,5,18,24,59,46,37,14,20,4,5,222,0,12,50,52,42,10,0,0,0,163,16,5,25,27,12,3,3,0,0,95,3,0,10,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,22,21,84,80,53,13,9,0,0,277,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,20,22,86,85,54,15,9,0,0,286,5,8,12,5,8,10,33,7,5,100,0,0,3,0,3,5,0,0,0,21,31,32,103,90,68,32,40,7,5,403
10602161502,core,5,6,5,6,16,7,3,0,0,46,0,0,0,4,5,6,4,3,0,23,4,0,0,7,0,0,0,0,0,7,10,8,5,10,23,13,10,3,0,88,4,6,7,11,16,7,6,0,0,53,5,4,0,0,7,3,7,0,0,30,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,7,8,17,26,16,8,0,0,91,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,7,14,11,17,26,16,8,0,0,93,3,0,0,0,3,11,13,9,4,49,7,0,0,7,3,0,0,0,0,15,15,8,14,19,35,26,22,6,4,163
10602161503,core,11,7,41,33,19,0,0,0,0,118,3,0,4,6,6,3,13,6,0,48,0,0,0,0,3,0,0,0,0,3,16,11,48,40,29,5,13,6,0,171,0,12,59,52,19,10,0,0,0,148,5,9,19,14,9,0,3,0,0,64,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,15,16,83,66,28,11,0,0,0,232,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,14,16,89,70,28,13,0,0,0,239,13,6,4,9,3,3,17,7,0,74,0,0,0,0,3,0,0,0,0,6,27,21,91,79,39,21,21,7,0,310
10602161504,core,12,14,28,12,22,12,7,0,0,100,5,4,13,10,6,8,22,11,0,68,0,0,0,0,0,0,0,0,0,5,16,11,39,19,25,19,26,12,0,166,7,10,33,21,26,17,7,0,0,117,8,5,17,8,15,9,0,0,0,79,0,4,4,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,0,6,15,23,54,30,37,31,10,0,0,205,0,0,0,3,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,7,0,3,6,3,0,0,0,0,0,12,20,22,59,33,37,31,10,0,0,215,8,7,13,10,9,12,47,18,0,127,0,0,0,0,0,0,0,0,0,4,33,33,70,40,50,45,53,19,0,348
10602161505,core,6,4,7,12,5,3,0,0,0,36,0,4,5,0,6,5,10,9,13,55,0,0,0,3,0,0,6,0,0,11,5,9,17,17,13,13,12,10,13,107,0,4,7,16,13,3,0,0,0,43,0,0,12,7,0,3,0,0,0,28,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,6,3,25,24,15,11,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,3,25,24,13,11,0,0,0,87,0,5,5,0,3,13,25,20,17,95,0,0,0,4,4,3,9,3,0,22,9,11,31,35,26,28,33,21,17,198
10602161506,core,19,22,22,53,68,29,4,3,0,219,10,3,0,6,4,20,34,15,0,101,0,0,0,0,5,0,0,0,0,12,31,24,25,63,75,52,43,13,0,321,5,26,18,64,96,37,11,5,0,272,22,16,18,36,32,19,5,0,0,144,3,4,3,5,4,3,3,0,0,24,0,0,0,0,0,4,0,0,0,5,36,43,47,105,133,62,19,5,0,448,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,39,48,47,105,133,67,19,5,0,458,23,0,3,8,9,28,68,19,8,178,0,0,3,0,7,5,0,0,0,17,67,50,56,119,146,99,87,24,8,650
10602161507,core,20,28,40,46,48,29,0,0,0,212,8,5,11,13,7,13,19,15,6,87,0,0,3,0,0,0,0,0,0,10,22,28,56,60,58,37,20,15,6,301,10,29,48,67,66,42,3,0,0,263,25,16,18,24,22,15,0,0,0,124,6,3,9,4,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,38,44,80,98,94,64,5,0,0,420,3,6,0,0,0,0,0,0,0,12,3,0,0,5,0,0,0,0,0,3,4,6,0,5,3,0,0,0,0,14,44,50,83,96,92,61,5,0,0,427,20,0,19,13,14,22,37,20,6,148,0,0,6,3,6,0,0,0,0,17,57,56,104,115,108,82,42,20,6,597
10602161508,core,7,0,30,25,11,11,0,0,0,87,0,3,17,7,0,3,13,39,46,131,0,0,0,0,0,0,0,0,3,7,9,3,50,30,13,19,13,39,47,225,0,7,34,41,16,13,0,0,0,116,11,0,16,17,7,4,0,0,0,50,3,0,6,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,13,56,54,25,21,0,0,0,181,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,8,9,16,59,57,25,21,0,0,0,188,12,3,18,4,6,7,18,52,67,198,0,0,4,7,0,0,0,0,3,14,22,17,83,65,31,28,22,52,76,403
10602161509,core,9,15,27,20,12,21,4,0,0,103,11,9,19,13,9,12,21,15,7,108,4,0,5,6,0,0,0,0,0,11,19,17,46,36,22,28,24,19,7,225,0,8,31,21,17,18,5,0,0,100,11,11,8,25,11,10,4,0,0,77,0,0,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,11,20,49,42,30,33,9,0,0,189,0,5,0,3,0,0,0,0,0,9,0,3,6,0,0,3,0,0,0,13,0,6,4,3,0,3,0,0,0,17,9,29,51,46,30,33,9,0,0,210,13,7,23,17,17,17,36,22,7,168,4,0,8,3,0,0,0,0,0,21,29,35,81,67,51,54,43,23,7,398
10602161510,core,6,14,30,25,14,13,0,0,0,105,3,5,10,10,12,11,22,15,8,94,0,0,0,6,0,0,0,0,0,13,10,18,41,39,27,27,22,17,11,215,4,18,41,31,17,14,5,0,0,131,5,7,22,14,11,14,0,0,0,73,0,0,5,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,25,65,49,33,31,5,0,0,216,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,12,27,65,47,36,31,5,0,0,226,13,9,12,14,15,18,44,16,10,152,3,4,5,9,0,0,0,5,0,21,28,33,80,69,55,53,45,21,14,403
10602161511,core,11,12,12,25,27,6,3,0,0,106,8,3,3,4,3,13,6,3,5,44,0,0,0,0,0,0,0,0,0,0,15,19,14,35,32,22,8,3,5,146,3,12,13,31,40,12,0,0,0,116,15,5,9,13,19,9,3,0,0,64,5,0,3,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,22,23,24,48,61,22,3,0,0,203,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,9,25,23,25,50,61,22,3,0,0,207,13,3,5,4,5,14,16,5,3,67,0,0,0,0,0,0,0,0,0,0,38,30,31,52,63,37,23,5,3,282
10602161512,core,6,23,39,30,10,14,0,0,0,116,0,0,12,8,6,11,20,19,9,91,0,3,3,0,0,5,4,5,0,20,6,27,51,39,17,28,26,22,9,225,7,21,44,34,23,12,0,0,0,153,5,5,18,18,7,10,0,4,0,62,0,0,5,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,4,5,31,74,58,35,23,0,4,0,228,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,0,4,5,0,0,0,0,0,12,7,36,77,57,33,29,0,4,0,240,11,3,14,12,11,19,39,29,6,136,3,5,3,3,5,8,5,7,0,37,19,39,89,75,45,49,44,36,8,417
10602161513,core,19,16,36,28,18,12,0,0,0,130,4,0,4,4,7,10,14,9,5,50,0,0,3,3,0,0,0,0,0,9,21,18,47,37,28,22,14,10,5,185,5,19,47,40,37,21,4,0,0,167,11,7,18,25,8,9,4,0,0,80,0,0,8,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,24,74,63,45,22,7,0,0,259,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,5,27,28,75,60,47,22,7,0,0,269,5,5,3,0,7,11,28,14,4,85,5,6,6,8,0,0,0,0,0,18,34,33,84,76,55,40,32,17,4,367
10602161514,core,4,12,7,22,24,11,7,0,0,87,4,0,0,0,3,8,7,6,0,37,0,0,0,5,0,0,0,0,0,8,7,10,10,26,31,18,16,6,0,133,0,12,6,33,28,15,5,0,0,104,5,4,4,8,11,17,3,0,0,55,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,15,17,40,43,26,13,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,15,17,40,43,27,13,0,0,173,18,0,0,7,4,13,17,8,3,74,5,3,0,4,0,0,0,0,0,15,27,23,22,49,47,40,33,15,3,262
10602161515,core,0,9,15,4,7,13,0,0,0,47,6,0,3,0,6,5,7,14,0,41,0,0,0,3,0,0,0,0,0,0,6,12,16,10,10,18,6,14,3,94,6,11,24,9,7,13,0,0,0,67,0,4,8,6,4,9,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,6,15,36,16,11,20,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,36,16,13,20,0,0,0,107,9,0,5,3,8,14,15,13,7,72,0,3,0,0,0,0,0,0,0,10,8,24,38,25,24,31,14,20,11,191
10602161516,core,8,13,17,28,23,17,9,0,0,119,3,5,9,0,5,15,20,12,8,75,0,0,0,0,0,0,5,0,0,9,15,17,23,29,30,34,26,12,11,205,8,11,28,36,38,26,5,0,0,145,15,10,10,18,17,14,0,0,0,84,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,22,39,57,52,42,15,3,0,239,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,14,19,24,37,63,52,42,17,3,0,250,5,0,10,3,8,28,31,24,15,126,0,0,12,0,7,5,9,0,0,30,24,27,57,67,72,72,50,30,13,409
10602161517,core,11,13,30,26,30,21,3,0,0,138,3,0,7,12,7,21,22,12,0,83,0,0,0,0,0,0,0,0,0,4,16,16,36,37,36,40,24,13,0,226,5,11,28,40,43,24,3,0,0,158,21,12,20,14,16,12,3,0,0,98,0,0,10,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,29,59,57,58,41,8,0,0,277,4,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,11,27,27,63,57,58,44,7,0,0,285,10,6,9,14,9,26,40,18,0,134,0,0,0,3,0,0,0,0,0,5,34,38,73,73,73,74,49,20,3,426
10602161518,core,7,15,46,34,23,8,0,0,0,132,7,0,11,5,3,6,4,0,0,46,0,0,0,0,0,0,0,0,0,3,9,15,57,41,27,18,8,0,0,180,0,14,50,47,29,14,0,0,0,158,5,9,22,23,14,3,3,0,0,80,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,13,24,80,74,47,17,3,0,0,248,3,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,6,0,0,3,0,3,0,0,0,10,14,24,81,73,47,17,3,0,0,258,6,0,13,11,6,13,17,3,0,69,0,0,5,4,0,0,0,0,0,11,27,26,93,86,51,36,22,3,0,338
10602161519,core,16,16,60,56,27,10,3,0,0,185,8,4,22,15,14,10,18,5,0,102,4,0,3,6,0,0,0,0,0,19,32,23,86,75,38,18,22,8,0,309,3,21,76,62,27,18,0,0,0,206,14,9,34,33,17,3,3,3,0,121,4,0,3,4,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,23,34,115,95,51,23,7,3,0,345,5,0,5,0,8,0,0,0,0,21,13,0,0,3,0,0,0,0,0,19,14,6,12,9,8,0,0,0,0,37,36,34,122,98,48,23,7,3,0,378,24,4,31,12,20,24,28,10,0,162,9,3,6,7,9,0,0,0,0,34,68,44,156,126,81,47,35,12,0,571
10602161520,core,11,14,16,20,38,22,4,0,0,129,5,0,0,5,3,19,29,9,3,75,0,0,0,0,4,0,0,0,0,4,14,16,17,21,48,36,31,8,3,204,0,17,22,30,42,42,3,0,0,158,7,11,5,10,20,18,6,3,0,77,5,0,5,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,15,30,36,38,61,57,11,3,0,251,3,0,4,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,3,0,4,4,4,0,0,0,0,17,21,31,36,43,65,57,11,3,0,269,7,0,4,7,6,30,46,33,6,143,0,0,0,0,4,4,0,0,0,6,27,35,41,54,74,94,63,36,6,420
10602161521,core,6,14,27,16,11,11,3,0,0,102,4,0,5,10,4,5,69,53,15,164,0,0,4,0,0,0,0,0,0,12,14,21,43,31,11,16,71,54,15,272,0,15,39,25,21,11,0,0,0,115,3,9,14,11,4,9,7,0,0,52,3,3,3,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,7,24,67,40,22,20,5,0,0,181,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,13,12,31,67,40,22,20,5,0,0,190,8,7,7,13,10,5,100,105,26,284,6,0,4,5,0,0,0,3,0,16,21,32,72,56,36,24,111,108,26,491
10602161522,core,3,18,56,43,7,15,4,0,0,149,8,0,13,3,6,15,12,0,0,50,0,0,0,0,0,0,0,0,0,9,12,25,68,50,16,27,13,0,0,213,0,20,79,47,17,28,0,0,0,199,4,11,26,18,7,6,4,0,0,81,0,0,8,3,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,4,9,36,120,73,24,34,9,0,0,304,3,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,0,0,0,12,12,32,123,79,31,34,9,0,0,319,11,3,14,3,10,15,18,3,4,74,0,0,3,9,8,0,0,0,0,20,18,41,143,86,40,49,25,3,4,407
10602161523,core,6,14,22,12,17,9,5,0,0,87,3,0,9,7,3,7,6,4,3,45,0,4,0,0,0,0,0,0,0,4,12,14,30,17,21,17,10,4,3,129,9,19,23,23,23,6,0,0,0,111,3,7,12,3,14,8,6,0,0,58,3,0,5,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,30,43,36,41,19,3,0,0,178,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,30,41,35,41,19,4,0,0,181,10,0,9,6,3,12,14,17,6,70,0,4,0,0,0,0,0,0,0,9,23,31,52,46,47,29,13,17,6,257
10602161524,core,9,13,11,13,23,19,0,0,0,79,5,0,0,0,0,9,5,12,0,38,0,0,0,0,0,0,0,0,0,0,13,9,11,11,21,24,5,12,0,114,3,7,9,20,17,21,4,0,0,82,6,8,0,3,12,10,0,0,0,38,6,3,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,16,17,17,28,31,32,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,15,13,30,33,33,0,0,0,144,5,0,0,5,3,8,10,13,0,59,0,0,0,0,0,0,0,0,0,0,21,16,20,31,37,43,16,13,0,199
10602161525,core,15,12,28,24,20,14,0,0,0,103,3,0,4,5,9,8,15,5,4,57,0,0,4,0,0,0,0,0,0,13,14,15,29,31,26,19,16,5,4,167,4,10,22,34,24,8,3,0,0,112,8,8,17,7,6,8,0,0,0,56,0,0,9,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,21,21,48,44,38,21,3,0,0,187,0,0,0,0,4,0,0,0,0,9,4,0,4,0,3,0,0,0,0,8,4,0,7,0,6,0,0,0,0,18,20,21,53,44,44,21,3,0,0,206,8,3,7,8,13,17,29,18,5,100,0,4,5,0,0,4,0,0,0,12,25,27,58,54,54,39,33,18,5,318
10602161526,core,7,0,19,14,25,9,0,0,0,86,3,0,9,3,0,6,7,0,0,25,0,0,0,0,0,0,0,0,0,0,12,0,23,20,26,13,10,3,0,107,4,3,31,29,31,12,0,0,0,112,16,0,8,6,10,4,0,0,0,54,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,36,32,42,21,3,5,0,174,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,21,12,42,32,44,19,3,5,0,177,8,0,9,3,0,9,12,3,0,51,0,0,0,0,0,0,0,0,0,0,31,12,49,37,45,29,16,3,0,228
10602161527,core,12,13,31,37,23,14,0,0,0,133,10,0,12,0,12,9,12,0,3,52,0,0,5,0,0,0,0,0,0,4,20,14,41,42,34,24,10,0,3,185,8,10,40,48,27,20,4,0,0,161,12,16,10,19,14,10,0,0,0,75,0,0,10,5,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,21,26,62,71,53,29,4,0,0,265,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,6,26,25,60,71,53,29,4,0,0,270,14,9,10,3,11,14,16,5,3,82,0,0,4,0,0,0,0,0,0,8,41,34,79,82,61,44,17,5,3,361
10602161528,core,8,6,43,36,18,9,0,0,0,129,9,3,14,16,3,3,18,5,0,69,0,0,0,0,0,0,0,0,0,3,22,15,58,51,22,9,22,5,0,200,3,9,49,54,16,11,0,0,0,139,17,10,21,23,11,5,0,0,0,80,0,0,9,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,17,13,75,81,35,13,5,0,0,236,0,0,0,0,0,4,0,0,0,10,7,0,0,0,0,0,0,0,0,3,7,0,0,4,0,4,0,0,0,11,20,17,78,85,35,12,5,0,0,250,12,3,12,15,5,7,26,11,0,96,0,0,0,0,4,4,0,0,0,14,37,20,93,102,46,28,32,11,0,360
10602161529,core,0,0,9,3,0,6,3,0,0,25,0,0,3,0,0,7,80,54,10,155,0,0,0,0,0,0,4,5,0,10,0,5,12,4,4,13,84,60,10,196,0,0,14,0,5,7,0,0,0,28,0,0,3,0,0,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,7,8,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,7,8,0,0,47,0,0,3,0,0,9,125,101,19,259,3,0,0,0,3,0,6,5,0,14,7,5,18,5,5,14,141,104,19,317
10602161530,core,7,7,10,12,17,27,0,0,0,81,0,0,0,0,5,3,19,5,0,41,0,0,0,0,0,0,0,0,0,3,5,7,13,9,18,27,22,5,0,121,0,9,31,9,19,26,3,0,0,92,7,10,8,6,12,7,6,0,0,59,0,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,16,42,16,34,34,9,0,0,160,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,8,16,42,19,34,36,9,0,0,165,3,0,0,0,7,9,31,13,0,61,0,0,0,0,0,0,0,0,0,3,15,16,42,23,36,43,39,13,0,230
10602161531,core,3,0,6,4,12,17,0,0,0,51,7,0,0,4,5,4,4,9,3,32,0,0,0,0,0,0,0,0,0,0,9,0,4,11,19,21,4,10,3,79,0,3,3,5,20,19,4,0,0,61,0,0,3,3,8,9,0,0,0,23,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,3,8,9,31,31,4,6,0,94,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,11,7,11,9,33,28,4,6,0,104,10,0,0,4,5,8,14,14,0,57,0,0,0,0,0,0,0,0,0,8,14,12,11,13,34,43,9,17,0,169
10602161532,core,12,13,40,39,27,10,3,0,0,150,6,4,7,11,8,12,10,5,0,55,0,0,0,0,0,0,0,0,0,5,22,21,48,52,35,23,11,5,0,214,6,18,63,51,33,18,0,0,0,189,13,7,9,15,7,8,3,0,0,70,0,0,7,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,20,26,77,79,41,28,5,0,0,276,0,0,0,4,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,9,3,3,9,4,0,0,0,0,0,18,22,28,84,78,42,28,5,0,0,290,11,5,11,19,9,14,18,11,0,97,0,0,4,3,0,4,0,0,0,12,38,44,97,100,54,42,22,11,0,400
