SA1_CODE_2021,zone_tier,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
10601110732,core,0,0,3,0,0,0,0,6,0,6,0,0,7,0,0,0,0,0,0,11,0,5,21,4,3,0,21,11,0,65,10,3,9,3,0,0,13,4,0,42,4,3,4,0,0,0,7,3,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,38,10,3,4,43,22,0,144,0,0,0,5,0,4,0,0,0,7,0,0,0,0,3,3,0,3,0,15,8,13,3,16,4,3,8,5,0,62,4,8,4,10,12,0,3,5,0,41,5,0,0,0,5,0,0,3,0,15,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,14,23,28,17,15,18,0,150
10601110733,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,5,12,6,0,0,0,0,0,0,0,16,14,9,6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,14,6,0,4,8,6,0,0,76,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,8,0,0,0,0,14,5,0,0,4,6,0,0,0,0,15,6,7,0,0,13,0,0,0,0,25,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,24,0,4,23,3,0,0,0,76
10601110801,core,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,4,0,0,0,9,0,0,13,0,0,0,3,0,0,22,3,4,5,0,0,0,6,4,0,19,4,0,0,0,0,0,3,3,0,17,0,0,0,4,0,0,4,7,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,30,10,0,4,19,16,4,90,0,0,0,3,0,5,0,0,0,15,0,0,0,5,0,3,0,0,0,18,0,0,0,7,0,0,0,10,0,24,0,4,3,4,3,3,0,5,5,26,0,4,0,3,3,0,0,0,0,24,0,6,0,3,5,0,0,0,4,18,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,4,36,13,16,3,19,3,125
10601110806,core,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,5,0,20,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,5,0,5,15,0,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,15,0,0,0,6,0,3,0,5,0,12,0,0,0,0,6,0,0,6,0,11,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,12,11,10,0,14,0,54
10601110807,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13,3,0,13,0,0,0,4,3,0,24,0,0,4,4,0,0,9,4,0,21,0,0,6,0,0,0,7,3,0,12,0,0,3,0,0,0,8,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,27,6,0,5,23,17,3,101,0,0,3,4,0,4,0,3,0,10,0,0,0,6,0,0,0,0,0,9,0,4,0,7,3,0,0,4,0,15,5,5,4,0,0,0,0,7,0,21,0,4,0,4,0,0,0,4,0,17,0,0,0,3,6,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,18,11,14,0,9,0,82
10601110808,core,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,8,0,0,12,6,0,3,0,5,0,27,0,0,8,0,0,0,4,0,0,13,3,5,3,5,0,0,4,3,0,19,0,0,3,0,0,0,6,6,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,24,11,3,8,18,20,0,92,0,0,0,7,0,0,0,0,0,5,0,0,4,6,8,0,0,0,0,15,4,0,0,3,5,0,0,8,0,20,0,0,3,3,6,3,0,0,0,18,0,3,0,4,0,0,0,0,0,10,0,3,0,5,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,20,20,10,3,9,0,90
10601110809,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,3,0,0,17,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,3,3,16,10,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,7,11,0,5,3,50
10601110810,core,0,0,0,0,0,5,0,6,0,6,0,0,7,0,0,5,0,0,0,12,0,0,4,3,0,0,5,0,0,17,0,0,3,0,0,0,9,0,0,12,7,0,6,4,0,4,8,5,0,28,0,4,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,11,8,6,16,21,5,102,0,0,0,0,0,3,0,0,0,14,0,0,0,3,0,0,0,0,0,10,0,3,0,10,0,0,0,0,0,18,3,3,0,8,0,0,0,0,0,15,0,0,0,9,5,0,0,6,0,20,0,0,0,5,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,42,11,12,3,8,0,92
10601110811,core,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,6,8,0,23,0,0,3,0,0,0,7,0,0,15,0,4,3,0,0,4,0,0,0,15,0,0,11,5,0,0,5,0,0,20,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,24,14,4,8,21,6,0,88,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,3,0,0,5,0,0,0,0,0,8,3,3,0,4,6,0,0,0,0,18,4,7,0,0,3,0,0,0,0,13,0,3,0,4,4,3,0,3,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,21,20,9,0,14,0,79
10601110812,core,0,0,3,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,0,0,11,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,7,7,4,12,12,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,3,0,0,0,12,0,0,0,4,0,4,0,0,0,12,0,4,0,0,3,3,0,0,0,16,3,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,10,12,10,0,9,6,54
10601110813,core,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,3,0,15,5,4,6,0,0,0,10,3,0,27,3,0,4,4,0,0,0,0,0,17,4,0,6,0,0,0,4,6,0,22,0,0,6,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,27,9,0,5,21,18,5,97,0,0,0,0,0,5,0,0,0,9,0,0,0,4,0,3,0,0,0,12,0,4,0,7,3,0,0,3,0,20,3,4,0,5,0,0,0,3,0,21,4,3,0,4,7,0,0,6,0,24,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,19,16,17,3,11,0,94
10601110814,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,5,0,3,7,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,5,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,8,3,3,5,6,0,36
10601110815,core,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,4,4,0,17,0,0,7,0,0,0,5,0,0,11,0,0,5,4,0,0,3,0,0,16,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,0,0,15,12,0,56,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,15,0,5,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,4,3,4,9,0,47
10601110816,core,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,8,0,0,11,6,0,0,3,6,0,20,0,3,3,0,0,0,8,0,0,13,0,0,5,0,0,0,6,0,0,16,5,4,4,0,0,0,7,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,7,4,4,24,13,0,90,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,5,0,18,5,4,5,3,3,4,0,3,0,25,0,6,0,0,5,0,0,4,0,13,0,3,0,5,5,0,0,3,0,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,5,16,12,12,3,10,0,91
10601110817,core,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,4,0,10,0,4,8,0,0,0,0,3,0,15,0,3,7,0,0,0,4,3,0,18,0,0,4,0,0,0,6,0,0,20,3,3,8,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,26,6,6,0,18,12,0,87,0,0,0,0,0,7,0,0,0,6,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,3,0,10,0,6,0,0,4,5,0,0,0,14,0,6,0,10,3,0,0,0,0,25,4,0,0,4,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,31,14,11,5,9,0,86
10601110818,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8
10601110819,core,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,8,3,0,14,0,0,0,3,0,0,23,0,0,13,0,0,0,3,0,0,18,0,0,0,0,0,0,3,5,0,18,5,0,4,0,0,0,4,0,0,15,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,36,4,4,0,18,7,4,91,0,0,0,0,0,0,0,3,0,7,0,0,0,3,5,0,0,0,0,11,4,7,0,3,0,5,0,8,0,34,0,6,3,7,9,3,0,3,0,21,3,5,0,0,4,4,0,7,0,22,0,3,0,4,3,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,23,19,14,5,24,0,117
10601110820,core,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,3,6,0,16,4,0,7,0,0,0,4,0,0,10,0,0,11,0,0,3,5,6,0,19,0,0,4,0,0,0,8,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,27,5,0,6,19,15,0,76,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,10,0,0,0,0,5,9,0,0,0,15,4,0,0,10,5,0,0,3,0,21,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,27,13,7,0,11,0,74
10601110821,core,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,9,0,0,8,0,0,0,3,3,0,20,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,6,16,8,5,53,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,12,0,0,0,3,0,6,0,0,0,8,0,0,0,4,0,0,0,3,0,9,0,5,0,4,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,18,0,10,0,10,0,59
10601110822,core,0,0,5,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,0,16,0,5,11,0,0,0,9,0,0,27,4,0,3,0,0,3,5,4,0,23,5,0,4,0,3,6,9,3,0,24,6,0,6,0,0,0,5,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,35,5,6,6,34,23,0,121,0,4,0,5,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,12,5,3,3,5,8,5,0,0,0,25,7,3,0,4,0,0,0,4,0,24,0,3,0,5,12,0,0,3,0,24,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,14,22,28,14,0,12,0,111
10601110823,core,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,6,0,0,0,7,0,0,15,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,0,9,7,10,4,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,14,10,0,0,5,0,46
10601110824,core,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,9,11,5,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,4,6,0,0,0,0,5,0,0,0,5,3,0,0,3,0,11,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,7,8,3,5,0,36
10601110825,core,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,3,0,7,4,4,14,5,3,3,0,3,0,36,0,0,7,0,3,4,3,8,0,22,0,0,4,0,0,0,3,3,3,19,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,3,10,14,23,3,96,0,0,0,0,0,5,0,5,0,5,0,0,0,10,7,0,0,0,0,11,0,0,3,13,0,6,0,0,0,27,0,0,3,3,0,3,0,3,0,21,0,0,0,3,0,0,0,12,0,18,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,22,12,18,0,21,0,91
10601110826,core,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4,3,4,0,3,0,3,0,0,17,5,3,0,0,0,5,5,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,6,3,15,4,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,3,6,0,0,39
10601110827,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,8,0,0,0,13
10601110828,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,8,0,3,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,5,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,3,7,0,0,0,28
10601110829,core,0,0,3,0,0,0,3,4,0,11,0,0,3,0,0,0,0,4,0,11,0,0,11,4,0,0,0,9,0,21,0,0,5,0,0,0,6,3,0,18,0,0,6,0,0,0,6,3,0,16,0,4,6,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,24,3,5,5,17,27,3,93,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,4,5,4,0,6,0,4,0,22,3,0,4,3,0,0,0,0,0,15,0,7,4,10,4,6,0,3,0,24,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,10,19,6,11,0,10,0,85
