SA1_CODE_2021,zone_tier,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
10604112917,external,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,5,4,0,0,0,5,0,9,0,0,4,0,0,3,0,0,0,14,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,8,3,6,0,0,19,9,0,18,19,18,14,22,11,3,115,5,0,0,0,6,0,0,3,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,5
10604112918,external,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,3,0,12,3,0,5,3,5,5,0,0,0,20,0,0,4,0,4,4,3,0,0,14,0,0,0,0,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,9,3,11,18,23,15,13,6,4,107,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3
10604112919,external,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,13,5,11,20,15,0,0,73,0,0,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8
10604112920,external,3,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,10,0,8,0,0,0,3,4,0,0,15,0,3,0,0,0,7,0,0,0,20,0,0,0,6,7,3,5,0,0,12,0,0,3,3,0,3,0,0,0,17,0,0,5,0,0,4,0,0,0,13,0,0,5,7,3,4,0,0,0,27,0,0,0,7,5,4,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,11,10,21,29,24,33,21,6,0,159,5,0,3,0,0,3,5,0,0,13,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,4
10604112921,external,6,0,0,0,0,5,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,0,0,0,0,0,9,4,10,0,25,0,0,0,0,0,5,6,4,0,16,0,3,0,0,0,5,3,3,0,13,0,0,0,0,0,0,5,0,0,7,0,0,0,3,0,3,4,0,0,10,0,0,4,0,0,0,3,0,0,13,0,0,6,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,0,14,7,8,22,18,19,28,33,29,3,159,5,0,0,0,3,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11
10604112922,external,7,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,10,0,0,0,0,0,4,5,7,0,22,0,3,0,0,0,0,6,8,5,22,0,0,0,3,0,3,4,0,0,22,0,0,0,0,0,3,3,0,0,10,0,0,0,0,3,3,0,0,0,8,0,3,0,3,5,5,4,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,3,5,9,22,8,10,14,20,24,37,40,21,12,187,5,0,0,0,0,4,6,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,10,0,0,0,19
10604112923,external,10,0,0,0,8,10,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,3,17,0,0,3,0,0,3,9,3,0,25,0,0,0,0,0,0,5,6,0,18,0,0,0,0,5,0,3,4,0,19,0,0,0,0,0,0,0,0,0,10,3,0,3,3,9,8,7,0,0,31,0,0,0,4,3,7,4,0,0,28,0,0,0,3,4,5,0,0,0,13,0,0,0,6,4,6,4,0,0,15,0,0,0,0,0,0,0,0,0,11,0,0,4,7,4,5,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,3,5,6,7,5,3,0,35,21,9,27,28,50,72,52,20,7,288,13,0,4,6,10,8,0,0,0,40,3,0,0,0,0,6,0,3,0,12,0,0,3,0,6,0,4,0,3,18
11101120601,core,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,6,6,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,9,4,3,4,18,33,20,93,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,5
11101120602,core,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,4,0,0,5,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,0,3,8,3,6,0,3,0,0,16,0,0,5,3,0,0,0,0,0,12,0,0,4,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,3,0,0,3,9,12,13,12,27,17,20,9,7,119,0,0,0,0,0,0,0,4,0,9,8,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,9
11101120603,core,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,4,0,4,0,0,3,0,0,0,0,5,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,3,6,0,4,0,0,0,9,0,0,4,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,10,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,9,3,9,20,17,13,8,15,12,3,106,5,0,0,0,0,0,3,0,0,15,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3
11101120604,core,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,9,0,0,5,0,5,8,3,0,0,15,0,3,0,0,0,4,4,0,0,14,0,0,0,0,3,0,4,0,0,8,0,0,0,0,4,7,0,0,0,8,0,0,0,0,3,4,0,0,0,12,0,0,3,4,3,5,0,0,0,21,0,0,0,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,8,16,15,15,24,36,14,15,0,138,8,0,0,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,14
11101120605,core,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,4,0,0,0,14,4,0,0,0,0,6,5,4,0,18,0,0,0,6,0,4,3,0,3,14,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,0,5,0,3,5,0,7,0,0,0,0,20,0,0,5,0,7,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,9,0,3,0,0,0,0,10,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,17,13,10,27,30,29,19,20,6,3,164,7,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,13
11101120606,core,4,0,0,0,0,0,0,4,0,18,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,6,4,3,19,0,6,0,0,0,0,3,10,0,21,0,0,0,0,0,8,3,3,0,23,0,0,0,6,4,5,3,0,3,22,0,0,0,0,3,0,8,0,0,14,0,4,0,0,0,3,5,4,0,21,0,0,7,3,0,7,6,6,0,21,0,0,4,0,3,4,0,0,0,24,0,4,0,4,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,4,0,5,0,5,3,25,8,17,22,27,25,51,41,34,21,244,0,0,0,0,0,7,6,0,0,17,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,3,16
11101120607,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120608,core,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,12,0,0,4,0,0,4,3,3,0,16,0,3,0,0,0,0,4,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,10,0,0,6,5,0,3,0,0,0,16,0,0,4,0,5,0,0,0,0,11,0,0,6,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,4,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,6,6,29,18,18,23,13,8,0,116,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
11101120609,core,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,10,0,0,0,0,0,3,5,5,5,26,0,0,0,0,3,0,0,4,4,12,4,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,3,0,4,15,0,3,5,5,7,3,0,0,0,25,0,0,5,0,0,4,0,0,0,18,0,0,0,3,0,0,0,0,0,13,0,0,6,0,7,4,0,0,0,16,0,0,3,4,0,0,0,0,0,11,0,0,5,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,10,30,12,14,32,27,22,23,16,24,21,194,0,0,3,0,0,0,0,0,6,9,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6
11101120610,core,9,0,0,0,3,4,0,0,0,19,8,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,6,0,10,0,4,5,0,0,0,3,10,0,26,0,5,3,0,0,3,5,3,5,18,3,3,5,0,0,0,3,0,0,22,3,6,0,0,0,0,3,0,0,23,4,3,8,3,10,0,0,0,0,26,0,0,10,0,7,8,9,0,0,33,0,0,0,9,3,6,0,0,0,21,0,0,6,6,8,0,4,0,0,21,0,0,0,8,6,11,0,0,0,26,0,0,0,14,16,3,0,0,0,36,0,0,0,0,6,0,0,0,0,9,0,0,0,4,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,31,34,38,49,58,42,37,18,13,313,8,0,0,0,3,3,3,0,0,26,4,0,0,0,0,3,0,0,0,13,6,0,0,0,0,0,6,5,0,18
11101120611,core,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,10,0,3,0,0,0,0,7,4,0,16,4,0,0,3,0,0,5,0,0,11,5,4,0,0,0,0,0,4,0,12,0,3,4,0,0,0,0,0,0,10,0,6,0,3,0,0,0,0,0,14,0,0,10,4,10,3,0,0,0,24,0,0,0,7,8,0,0,0,0,19,0,0,0,4,6,8,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,0,5,8,8,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,16,25,23,31,38,14,20,11,0,190,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,4,4,0,15
11101120612,core,3,0,0,0,0,0,5,3,0,18,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,3,4,0,13,0,0,0,0,0,4,6,0,0,13,0,4,4,0,0,0,3,0,0,14,0,0,0,0,0,3,5,4,0,13,0,7,4,3,0,0,3,0,0,17,0,3,5,4,6,3,8,0,0,26,0,0,0,4,6,5,0,0,0,16,0,0,6,3,4,0,3,0,0,20,0,0,6,3,3,5,0,0,0,15,0,0,6,10,7,9,0,0,0,32,0,0,0,0,0,3,0,0,0,6,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,20,31,34,26,36,40,20,3,222,0,0,0,7,7,3,5,0,0,32,7,0,0,0,0,6,0,0,0,12,0,0,0,0,0,4,0,0,0,13
11101120613,core,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,4,5,6,3,11,0,0,3,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,6,5,0,0,0,0,0,12,0,0,4,0,5,0,0,0,0,12,0,0,5,0,5,0,0,0,0,6,0,0,10,6,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,9,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,17,27,29,17,18,10,4,3,138,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
11101120614,core,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,19,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,4,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,16,0,0,0,5,4,0,4,0,0,12,0,0,4,5,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,8,0,0,4,4,0,6,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,15,16,18,19,16,3,123,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
11101120615,core,7,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,15,0,0,3,0,0,3,8,4,0,20,4,3,0,0,0,0,6,4,0,22,0,4,0,0,0,3,3,0,0,15,0,3,3,6,3,4,0,0,0,20,0,3,3,6,3,6,0,0,0,21,0,0,6,6,4,0,4,0,0,24,0,0,5,0,4,0,0,0,0,19,0,0,6,5,5,3,0,0,0,18,0,0,10,7,8,0,0,0,0,23,0,0,0,5,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,24,21,37,32,30,35,32,15,0,234,3,0,3,0,0,6,0,0,0,19,5,0,0,4,0,5,0,0,0,15,3,0,0,0,0,0,4,3,0,17
11101120616,core,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,4,0,0,0,0,3,0,9,4,0,0,0,0,0,4,4,0,15,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,12,0,0,0,0,3,5,4,0,0,16,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,4,0,0,0,9,0,0,7,4,3,0,0,0,0,12,0,0,0,12,3,5,4,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,8,12,22,26,26,18,31,4,0,150,3,0,0,0,0,3,0,0,0,11,10,0,0,0,0,0,4,0,0,11,0,3,4,0,0,0,0,0,0,14
11101120617,core,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,5,0,13,0,0,0,0,0,0,3,0,0,15,3,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,12,0,3,5,0,3,0,0,0,0,9,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,3,6,0,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,11,8,16,15,12,7,27,12,5,114,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
11101120618,core,13,0,0,6,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,0,22,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,5,5,0,0,11,0,0,0,5,0,3,3,0,0,16,0,0,0,3,0,3,0,0,0,6,0,3,4,0,3,3,0,0,0,25,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,3,0,0,0,19,0,0,0,5,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,20,29,30,27,15,12,0,170,6,0,0,0,0,8,0,0,0,15,6,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,8
11101120619,core,7,0,0,0,0,4,0,0,0,12,8,0,0,0,4,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,6,0,21,4,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,5,3,0,9,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,8,0,5,3,5,0,0,27,0,3,0,4,0,3,0,0,0,14,0,0,3,3,3,0,3,0,0,19,0,0,0,5,5,0,0,0,0,10,0,0,0,11,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,7,17,14,19,33,33,24,38,21,4,199,0,0,3,4,4,4,3,0,0,13,4,0,0,0,0,4,4,0,0,13,0,0,0,0,0,0,3,0,0,14
11101120620,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,12,3,3,14,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,3,4,0,0,11,0,0,7,0,0,3,4,3,0,18,0,4,4,5,0,8,3,0,0,21,0,0,4,6,0,3,0,0,0,13,0,0,0,4,6,6,3,0,0,18,0,0,3,0,3,3,0,0,0,12,0,0,4,0,11,8,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,5,4,23,24,34,27,34,15,3,176,4,0,0,6,0,0,5,0,0,13,4,0,0,0,0,4,0,0,0,12,4,0,0,0,0,5,4,0,0,15
