SA1_CODE_2021,zone_tier,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
10603112207,core,144,312,25,32,3,9,28,43,12,14,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,188,371,22,..,205,371
10603112208,core,115,256,15,32,24,21,42,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,310,13,..,170,310
10603112209,core,160,362,39,55,4,5,48,65,15,10,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,217,441,11,..,227,441
10603112210,core,168,426,66,97,49,62,114,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,588,17,..,296,588
10603112211,core,82,189,18,29,0,10,18,44,6,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,10,16,10,16,3,4,112,248,6,..,122,248
10603112212,core,195,495,9,15,0,5,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,512,24,..,226,512
10603112213,core,88,180,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,191,5,..,96,191
10603112214,core,119,341,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,346,13,..,131,346
10603112215,core,151,390,11,14,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,404,6,..,167,404
10603112216,core,148,364,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,151,371,13,..,160,371
10603112217,core,245,764,12,15,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,781,9,..,264,781
10603112218,core,115,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,324,6,..,124,324
10603112219,core,123,313,61,99,0,0,61,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,407,6,..,191,407
10603112220,core,68,185,78,118,0,0,78,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,297,3,..,152,297
10603112221,core,168,454,30,40,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,500,10,..,205,500
10603112222,core,124,322,0,0,42,91,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,417,7,..,173,417
10603112223,core,159,452,8,22,0,0,8,22,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,164,475,14,..,178,475
10603112224,core,107,274,8,8,0,0,8,8,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,114,283,7,..,125,283
10603112225,core,149,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,403,13,..,160,403
10603112226,core,162,430,58,116,11,13,72,128,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,235,562,11,..,246,562
10603112227,core,211,599,10,25,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,618,4,..,232,618
10603112228,core,179,490,15,18,4,4,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,516,9,..,206,516
10603112230,core,106,277,13,19,0,0,13,19,0,4,0,0,0,0,0,0,0,0,0,4,19,25,114,199,0,0,3,12,136,226,0,3,258,537,18,..,277,537
10603112232,core,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,..,4,8
10603112233,core,93,284,7,10,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,293,5,..,99,293
10603112234,core,88,248,5,9,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,254,7,..,105,254
10603112235,core,310,940,0,7,0,0,0,7,0,0,0,0,0,0,0,0,5,20,5,20,0,0,0,0,0,0,0,0,0,0,0,0,327,971,14,..,336,971
10603112236,core,84,201,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,201,4,..,86,201
10603112301,core,90,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,284,6,..,95,284
10603112302,core,97,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,268,0,..,97,268
10603112303,core,140,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,138,418,5,..,146,418
10603112304,core,124,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,123,419,0,..,127,419
10603112305,core,167,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,506,11,..,180,506
10603112306,core,54,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,185,0,..,54,185
10603112307,core,73,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,230,0,..,79,230
10603112308,core,139,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,143,423,3,..,146,423
10603112309,core,131,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,355,12,..,146,355
10603112310,core,204,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,584,18,..,220,584
10603112311,core,115,353,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,357,10,..,130,357
10603112312,core,113,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,395,3,..,124,395
10603112313,core,135,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,144,424,4,..,144,424
10603112314,core,105,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,325,6,..,112,325
10603112315,core,89,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,279,4,..,94,279
10603112402,external,129,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,292,44,..,173,292
10603112403,external,235,492,9,7,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,500,32,..,276,500
10603112404,external,143,293,15,28,9,16,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,343,27,..,194,343
10603112405,external,302,532,20,30,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,562,20,..,342,562
10603112406,external,127,266,7,18,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,283,26,..,164,283
10603112407,external,98,200,0,4,8,10,5,7,8,11,10,9,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,120,236,53,..,175,236
10603112408,external,108,206,8,10,32,62,36,66,6,12,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,11,15,11,15,0,0,158,301,91,..,245,301
10603112409,external,116,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120,278,47,..,168,278
10603112411,external,123,254,24,27,60,110,80,141,19,34,11,12,10,17,0,0,0,0,34,67,4,0,0,0,0,0,0,0,4,0,6,7,251,470,427,..,671,470
10603112412,external,122,247,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,8,0,0,0,0,7,11,0,0,129,263,69,..,196,263
10603112413,external,196,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,436,90,..,288,436
10603112414,external,28,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,34,85,8,..,37,85
10603112415,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112416,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112417,external,106,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,241,18,..,128,241
10603112418,external,111,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,213,93,..,198,213
10603112419,external,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,34,..,45,29
10603112420,external,257,458,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,464,13,..,270,464
10603112421,external,24,47,0,4,20,34,22,41,6,3,0,3,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,53,103,83,..,131,103
10603112422,external,69,127,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,126,52,..,120,126
10603112501,core,82,204,0,0,5,13,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,225,11,..,102,225
10603112502,core,211,519,4,9,7,14,6,23,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,16,23,0,3,237,566,25,..,259,566
10603112503,core,150,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,153,474,11,..,159,474
10603112505,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112506,core,189,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,525,19,..,205,525
10603112507,core,177,489,5,7,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,496,19,..,206,496
10603112508,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112509,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112510,core,87,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,28,50,0,0,0,0,37,71,0,0,129,303,12,..,142,303
10603112512,core,117,348,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,344,5,..,122,344
10603112513,core,171,545,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,550,10,..,179,550
10603112514,core,26,70,0,0,0,9,0,9,5,7,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,30,83,10,..,41,83
10603112515,core,207,426,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,6,7,0,0,212,440,4,..,218,440
10603112516,core,122,350,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124,351,4,..,128,351
10603112517,core,215,401,6,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,412,21,..,242,412
10603112518,core,193,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,554,9,..,197,554
10603112519,core,123,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,328,4,..,127,328
10603112520,core,95,291,9,4,3,11,13,17,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,110,313,9,..,125,313
10603112521,core,159,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,506,3,..,169,506
10603112522,core,117,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,318,4,..,125,318
10603112523,core,113,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,331,3,..,115,331
10603112524,core,158,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,465,7,..,171,465
10603112525,core,171,458,4,9,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,471,5,..,185,471
10603112526,core,102,292,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,298,3,..,111,298
10603112527,core,190,546,13,21,9,18,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,586,10,..,224,586
10603112528,core,157,420,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,423,4,..,161,423
10603112529,core,117,324,11,14,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,340,8,..,135,340
10603112530,core,186,517,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,520,9,..,192,520
10603112531,core,115,346,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,351,5,..,124,351
10603112532,core,79,251,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,256,0,..,83,256
10603112533,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10603112534,core,81,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,222,8,..,86,222
10603112535,core,105,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,286,7,..,112,286
10603112536,core,69,248,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,252,3,..,81,252
10603112537,core,127,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,133,394,3,..,136,394
10603112538,core,180,599,12,11,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,614,9,..,191,614
10603112539,core,133,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,322,26,..,161,322
10603112540,core,98,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,14,21,0,0,110,279,29,..,141,279
10603112541,core,265,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,841,14,..,283,841
10603112542,core,59,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,9,0,0,62,171,9,..,76,171
10604112601,external,26,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,71,3,..,30,71
10604112602,external,61,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,172,5,..,68,172
10604112603,external,101,242,36,47,12,21,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,305,32,..,194,305
10604112604,external,138,329,6,14,5,13,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,354,25,..,182,354
10604112605,external,114,307,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,311,6,..,122,311
10604112606,external,77,179,19,25,5,6,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,209,18,..,118,209
10604112607,external,92,226,17,22,7,5,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,253,17,..,138,253
10604112608,external,54,129,21,33,5,5,24,43,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,84,179,7,..,94,179
10604112609,external,148,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,390,9,..,160,390
10604112610,external,147,409,10,17,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,429,13,..,170,429
10604112611,external,65,148,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,160,9,..,78,160
10604112612,external,84,229,19,28,19,30,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,288,14,..,131,288
10604112613,external,146,375,5,10,15,20,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,408,15,..,180,408
10604112614,external,142,320,21,26,25,44,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,182,394,37,..,223,394
10604112615,external,27,68,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,81,4,..,38,81
10604112617,external,162,408,3,12,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,420,25,..,195,420
10604112618,external,110,303,0,3,10,16,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,319,3,..,122,319
10604112619,external,58,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,155,7,..,67,155
10604112620,external,131,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,350,16,..,141,350
10604112621,external,127,357,7,14,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,368,16,..,156,368
10604112622,external,133,345,25,31,6,6,30,35,0,3,3,12,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,170,399,20,..,190,399
10604112623,external,161,364,19,32,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,0,0,182,398,22,..,198,398
10604112624,external,109,255,3,0,0,0,3,0,7,11,0,0,0,0,0,0,0,0,7,11,6,6,0,0,0,0,0,0,6,6,4,9,130,280,23,..,148,280
10604112625,external,107,252,14,19,12,15,26,31,4,8,9,19,0,0,0,0,0,0,12,21,0,5,0,0,0,0,0,0,0,5,0,0,148,316,29,..,178,316
10604112626,external,75,219,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,221,6,..,86,221
10604112627,external,118,365,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,376,17,..,135,376
10604112628,external,77,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,190,11,..,91,190
10604112629,external,106,255,19,26,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,279,12,..,137,279
10604112630,external,232,696,12,33,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,727,31,..,277,727
10604112632,external,58,118,0,0,6,13,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,135,7,..,78,135
10604112633,external,91,215,6,8,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,230,9,..,109,230
10604112634,external,89,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,210,19,..,106,210
10604112635,external,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,..,3,7
10604112636,external,123,287,10,15,3,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,307,36,..,173,307
10604112637,external,260,759,14,38,9,19,29,52,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,8,0,0,0,0,11,19,3,7,305,837,72,..,382,837
10604112638,external,115,333,34,76,0,0,34,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,408,17,..,171,408
10604112639,external,85,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,296,3,..,88,296
10604112701,external,122,300,44,80,0,0,44,80,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,7,3,8,6,3,178,394,33,..,216,394
10604112702,external,59,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,145,11,..,67,145
10604112704,external,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
10604112705,external,85,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,0,0,0,5,0,0,84,212,7,..,94,212
10604112706,external,166,432,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,176,441,19,..,193,441
10604112707,external,77,185,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,186,9,..,88,186
10604112708,external,98,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,272,27,..,126,272
10604112709,external,117,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,9,11,0,0,120,302,20,..,146,302
10604112710,external,198,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,205,616,18,..,220,616
10604112711,external,103,238,11,18,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,258,19,..,131,258
10604112712,external,159,395,9,12,0,0,9,12,19,25,0,0,0,0,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,192,439,19,..,213,439
10604112713,external,95,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,96,253,10,..,106,253
10604112714,external,52,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,157,0,..,53,157
10604112801,external,145,340,14,25,5,6,24,34,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,173,385,16,..,190,385
10604112802,external,181,427,8,5,3,9,11,13,10,12,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,201,450,17,..,220,450
10604112803,external,118,283,35,55,13,25,44,79,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,169,366,14,..,188,366
10604112804,external,198,455,58,99,0,0,58,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,556,45,..,295,556
