SA1_CODE_2021,zone_tier,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
10601110848,core,0,0,3,11,7,4,0,0,0,31,4,0,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,12,10,11,8,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,10,12,8,0,0,0,49,4,4,3,0,0,9,9,3,0,28,0,0,0,0,0,0,0,0,0,6,8,8,10,10,10,17,8,3,0,78,0,0,3,0,5,0,0,0,0,14,0,0,6,8,7,0,0,0,0,27,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,11,9,12,5,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10601110850,core,6,5,13,13,21,20,0,0,0,72,3,5,0,6,0,3,6,0,0,19,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,7,17,20,21,24,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,17,20,22,24,5,0,0,105,3,0,0,0,0,9,13,9,0,46,0,0,0,0,0,0,0,0,0,4,15,9,17,21,25,33,19,16,0,160,0,0,10,13,15,4,3,0,0,48,7,7,11,8,7,4,0,0,0,50,0,4,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,11,21,24,26,12,9,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10601110852,core,3,6,8,11,9,9,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,10,13,12,11,0,0,0,50,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,6,6,13,14,11,0,0,0,57,6,0,3,0,4,6,13,8,0,29,0,0,0,0,0,0,0,0,0,6,8,7,10,13,21,14,14,8,0,89,0,0,6,5,4,0,0,0,0,21,6,0,7,4,6,9,0,0,0,35,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,9,7,17,11,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3
10601110855,core,0,5,6,23,16,7,3,0,0,66,7,3,5,0,4,6,3,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,6,28,23,10,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,28,23,10,4,0,0,92,3,0,0,0,4,4,19,3,5,38,0,0,0,0,0,0,0,0,0,4,11,10,9,24,25,17,16,8,5,139,3,4,9,14,6,0,0,0,0,39,5,6,10,14,19,8,0,0,0,48,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,20,25,28,6,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
10601110858,core,0,7,20,12,18,6,0,0,0,60,10,10,4,3,0,8,4,0,0,32,0,0,4,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,11,21,24,17,21,11,6,0,0,104,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,16,19,26,21,21,11,6,0,0,116,8,0,7,5,8,14,18,11,5,89,0,0,6,0,0,0,0,0,0,8,20,23,35,33,33,26,25,16,5,210,0,9,3,8,5,8,0,0,0,34,0,9,6,4,11,4,0,0,0,38,0,4,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,17,16,18,13,7,0,0,85,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
10601110859,core,13,10,38,34,15,9,0,0,0,109,8,4,9,13,3,0,3,0,0,30,0,0,3,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,11,14,46,44,22,9,4,0,0,152,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,13,18,14,56,43,22,9,4,0,0,161,16,3,4,6,9,4,5,6,0,51,0,4,0,0,0,0,0,0,0,3,38,20,56,52,27,8,13,6,0,218,0,10,15,20,15,4,0,0,0,65,12,12,14,29,11,3,0,0,0,84,0,0,7,7,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,3,13,18,42,58,27,8,3,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9
10601110860,core,0,4,21,12,11,14,0,0,0,66,0,0,6,7,5,5,0,0,0,30,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,12,31,20,20,17,4,0,0,104,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,7,6,9,38,20,20,16,10,0,0,111,10,0,8,6,6,13,19,5,3,64,0,0,3,0,0,0,0,0,0,5,8,10,44,23,20,30,26,6,0,181,0,4,6,11,3,5,0,0,0,33,0,0,14,0,6,12,0,0,0,36,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,24,16,13,16,0,0,0,79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
10601110861,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,129,449,402,267,126,72,20,3,1484,0,0,5,0,0,0,0,0,0,5,12,129,448,402,267,126,72,20,3,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110862,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110863,core,3,10,18,23,8,6,0,0,0,70,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,14,26,28,14,7,0,0,0,92,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,7,14,25,25,18,10,0,0,0,96,8,4,3,0,0,6,14,5,0,39,0,0,0,0,0,0,0,0,0,9,15,12,29,32,15,13,15,5,0,142,5,0,14,12,5,4,0,0,0,33,0,5,15,9,7,0,0,0,0,36,0,0,6,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,8,5,7,27,27,11,11,0,0,0,85,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,9
10601110864,core,17,14,25,27,38,33,6,0,0,144,7,3,3,0,5,4,4,0,4,30,3,3,0,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,10,28,37,41,40,8,0,4,191,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,10,23,10,28,37,43,45,8,0,4,197,11,0,0,9,10,8,25,19,0,68,0,0,6,0,5,3,0,0,0,9,38,12,26,42,50,54,31,19,5,280,0,5,8,19,23,11,0,0,0,71,11,6,7,14,20,11,6,0,0,72,0,3,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,11,22,32,49,27,5,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
10601110865,core,4,8,20,17,14,10,0,0,0,73,0,3,0,5,9,6,0,0,0,25,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,13,25,29,29,12,0,0,0,108,0,4,9,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,4,9,0,6,0,0,0,0,18,4,19,31,29,29,15,0,0,0,129,10,3,7,4,7,12,28,11,0,77,0,0,4,4,0,0,3,0,0,8,12,22,45,32,40,28,28,10,0,222,0,4,8,9,14,3,0,0,0,40,3,3,12,12,8,4,0,0,0,54,0,5,3,0,6,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,3,13,28,25,25,8,0,0,0,108,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10
10601110866,core,9,9,18,32,33,19,3,0,0,123,9,5,3,0,6,0,0,0,0,32,0,3,4,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,18,10,27,35,38,25,10,0,0,162,5,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,20,18,27,35,42,26,9,0,0,174,8,0,4,0,3,13,46,23,3,108,0,0,4,0,0,0,0,0,0,8,29,19,37,38,46,40,55,28,9,293,3,8,10,12,23,10,0,0,0,67,11,4,16,29,21,10,8,0,0,101,0,4,9,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,19,16,27,45,41,23,12,0,0,188,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
10601110901,core,3,0,18,17,16,9,0,0,0,65,0,3,0,4,7,7,5,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,8,7,19,19,19,22,4,0,0,99,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,8,7,21,24,24,25,4,0,0,102,4,0,0,0,6,10,10,9,0,44,4,0,10,0,5,0,0,0,0,13,15,7,29,24,27,37,14,9,0,160,0,0,7,6,8,9,0,0,0,29,4,0,6,12,13,5,0,0,0,48,0,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,3,15,22,22,13,0,0,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,3,0,4,0,0,0,0,8
10601110902,core,3,4,17,11,10,8,0,0,0,54,4,4,6,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,27,14,16,10,3,0,0,82,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,12,9,11,27,11,15,10,3,0,0,89,4,0,0,0,4,11,20,13,3,42,0,0,0,0,0,0,0,0,0,9,19,11,26,17,22,19,27,13,3,147,0,3,10,4,3,7,0,0,0,26,11,0,9,5,6,3,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,11,18,14,18,15,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
10601110903,core,0,5,13,19,18,5,0,0,0,59,4,7,0,0,3,6,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,9,14,20,26,10,0,0,0,87,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,13,7,17,14,21,26,10,0,0,0,100,9,0,8,0,5,12,15,8,0,51,0,0,0,0,0,0,4,3,0,5,17,18,15,25,31,18,15,8,0,157,5,0,0,3,8,8,0,0,0,25,4,10,5,5,14,0,0,0,0,37,0,0,5,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,5,10,15,22,8,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
10601110904,core,7,6,11,12,15,9,0,0,0,53,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,9,15,9,20,10,3,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,15,11,20,10,3,0,0,71,8,0,0,0,0,4,8,3,0,33,0,0,0,0,5,0,0,0,0,3,19,9,20,11,22,16,10,3,0,112,0,0,0,0,3,5,0,0,0,14,0,0,3,8,9,0,0,0,0,34,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,15,15,14,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10601110905,core,0,9,7,13,7,8,0,0,0,54,3,0,5,3,3,7,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,15,14,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,15,15,7,0,0,76,4,0,4,3,3,14,18,12,0,55,0,0,0,0,0,3,6,0,0,8,9,7,12,20,14,27,27,13,0,137,0,7,5,5,12,5,0,0,0,33,8,3,3,16,10,7,4,0,0,48,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,14,14,23,19,15,6,0,0,97,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10601110906,core,3,6,12,18,23,21,3,0,0,99,3,6,0,4,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,10,13,27,24,30,5,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,16,27,24,30,5,3,0,128,0,0,0,3,3,11,24,6,0,57,4,0,0,0,0,0,0,0,0,10,14,15,16,26,32,51,31,13,0,188,7,7,3,18,17,13,0,0,0,59,6,0,7,8,13,10,5,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,17,13,25,21,26,5,0,0,111,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,6
10601110907,core,0,5,9,8,15,9,0,0,0,43,0,4,0,5,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,9,12,11,20,9,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,13,20,9,0,0,0,61,3,0,4,0,0,5,4,3,5,31,3,0,0,0,0,3,0,0,0,8,13,13,15,15,24,12,4,3,5,109,0,0,0,3,5,0,0,0,0,15,3,7,5,9,8,4,0,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,12,11,12,23,4,0,0,0,63,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,0,9
