SA1_CODE_2021,zone_tier,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
11101120866,core,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,0,3,10,6,9,15,25,0,0,0,3,3,8,7,0,7,6,3,12,3,3,9,13,11,32,5,5,7,3,3,3,0,0,3,0,0,0,0,0,3,5,4,13,0,0,3,0,0,3,0,5,3,0,0,0,0,0,3,3,7,14,0,0,4,0,0,7,5,0,3,0,0,5,4,0,5,13,6,25,3,0,3,0,3,3,0,5,5,0,0,3,0,0,3,9,8,17,0,5,5,0,0,3,0,3,4,0,0,0,3,0,3,5,5,11,0,0,0,0,6,6,0,5,10,4,5,5,0,5,0,8,19,25,5,0,5,0,5,5,0,0,3,0,5,4,0,0,0,10,8,16,0,3,3,4,0,5,0,0,6,0,6,5,0,0,0,8,5,10,6,0
11101120867,core,0,0,0,7,0,7,0,0,0,4,3,9,0,0,4,12,3,18,0,0,6,3,5,9,3,0,3,3,6,11,0,0,0,10,14,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,6,12,7,0,7,0,0,0,3,0,4,0,0,6,0,3,5,10,10,17,7,3,13,0,3,8,0,3,3,0,6,7,10,5,11,16,22,38,3,3,10,5,3,6,0,3,3,0,3,3,3,0,4,6,15,21,0,0,0,4,5,6,3,3,9,3,6,10,0,6,4,16,11,27,8,0,3,0,0,0,5,0,5,0,0,0,0,0,0,12,0,16,5,3,3,0,0,0,0,4,3,0,0,0,4,0,0,8,9,14,0,4,4,0,0,0,5,0,5,0,0,0,0,5,3,5,10,7,0,0
11101120868,core,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,5,3,5,3,0,4,4,0,11,0,4,4,13,12,24,10,5,13,0,3,5,3,3,8,8,9,9,0,4,9,15,25,43,5,3,5,5,5,6,3,3,9,0,0,0,0,3,5,16,16,34,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,12,0,12,0,0,3,3,0,4,0,3,0,3,5,8,0,4,4,7,12,18,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,6,0,3
11101120869,core,3,0,5,0,0,0,0,4,0,0,3,4,3,3,7,10,9,19,0,3,5,0,0,0,0,0,5,5,4,8,0,0,0,9,7,19,5,0,8,0,0,6,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,3,0,0,8,3,0,4,7,10,16,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,3,13,0,3,3,0,4,0,0,0,3,0,5,3,5,0,4,10,13,20,0,0,6,5,0,5,5,4,6,0,0,0,0,0,0,9,9,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,4,4,4,0,0,0,0,0,0,0,3,3,0,0,4,0,13,14,6,4,8,0,0,0,9,6,16,4,3,3,3,0,4,17,17,33,0,0
11101120870,core,4,0,0,0,7,7,0,3,4,4,3,8,4,4,7,12,19,28,0,4,9,4,3,3,0,4,5,3,0,6,3,0,3,12,12,24,0,6,6,3,3,5,0,0,0,4,0,0,3,0,3,12,6,14,0,0,0,0,4,4,4,3,5,0,4,4,3,7,7,3,12,18,5,9,3,7,5,11,4,5,10,0,0,0,0,5,3,11,19,35,7,6,11,7,0,7,4,5,6,4,3,7,0,11,6,22,20,43,6,6,12,4,4,5,3,3,5,7,0,8,5,4,4,26,19,35,0,4,5,3,5,6,3,4,3,0,0,3,4,3,13,8,16,30,6,0,10,8,4,9,7,0,7,0,4,5,3,3,8,22,14,33,6,0,6,0,0,0,0,0,0,0,0,4,0,3,9,7,6,16,4,0,4,0,5,5,0,0,9,0,6,6,0,0,0,4,14,27,0,0
11101120871,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120901,core,5,0,4,4,3,7,9,0,7,3,0,8,4,0,4,12,16,26,0,4,0,0,5,3,9,0,7,0,0,4,0,9,10,9,19,30,5,0,4,5,3,6,3,5,10,0,3,7,4,4,11,20,13,29,3,4,10,0,0,7,7,5,10,0,5,5,0,0,4,16,10,26,0,4,6,4,4,7,3,0,4,3,0,3,4,8,11,10,15,20,4,3,8,5,0,4,0,4,4,0,0,3,3,8,9,15,11,23,6,5,6,0,3,5,4,8,6,0,4,7,6,0,6,23,19,37,4,4,12,4,4,5,3,4,5,5,3,10,5,0,11,20,24,46,6,6,4,4,0,5,5,0,6,0,5,4,0,0,0,12,18,32,0,0,3,7,0,7,3,0,3,4,3,9,0,4,5,8,8,23,0,3,4,5,0,5,5,0,9,6,0,0,5,0,5,14,10,26,0,3
11101120902,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120903,core,4,0,0,6,5,6,0,0,3,0,0,3,0,0,0,13,14,21,4,3,9,4,0,0,3,0,5,4,3,5,0,5,3,12,8,24,0,0,0,3,0,8,0,3,4,3,0,3,6,4,6,11,3,14,5,0,5,7,0,0,0,0,0,4,0,0,0,0,7,15,7,18,0,0,3,0,4,3,0,0,3,6,3,8,0,4,9,14,8,25,0,0,0,0,0,5,5,0,0,0,6,10,0,0,0,10,10,17,0,6,6,0,0,3,4,0,4,0,4,4,5,4,7,12,11,24,0,0,0,0,0,0,7,0,8,6,0,6,0,0,0,11,0,12,3,3,5,0,4,0,0,6,6,0,0,3,0,0,0,8,11,16,4,3,9,0,0,4,5,3,8,4,0,5,0,3,6,11,9,26,0,0,5,0,3,3,3,0,7,0,0,5,5,4,6,9,12,23,4,4
11101120904,core,0,0,3,0,3,3,3,0,3,0,0,0,0,3,4,7,8,14,0,0,3,0,0,0,0,5,5,0,0,0,3,4,3,7,6,12,3,0,4,3,4,9,3,3,9,3,0,0,3,5,7,15,13,29,7,0,7,3,3,8,8,0,8,0,0,8,0,4,4,12,7,23,0,0,7,4,0,6,0,0,0,3,0,3,0,5,4,10,5,17,3,4,7,0,3,3,8,4,7,0,0,6,0,9,11,13,20,35,0,0,0,0,5,3,4,5,4,0,0,0,0,0,0,7,10,15,3,0,3,0,3,3,0,0,3,4,0,8,4,0,4,10,10,21,0,5,5,4,4,5,3,0,3,0,0,3,3,0,3,9,6,17,0,4,6,0,3,6,5,0,5,0,6,7,5,0,7,12,13,29,0,4,5,0,0,6,4,4,8,0,0,3,0,3,3,5,11,17,0,0
11101120905,core,5,0,4,0,0,3,0,0,6,0,0,4,3,3,11,11,14,25,0,3,6,3,4,9,4,0,3,0,4,7,3,0,3,8,19,29,5,0,6,4,0,4,0,4,6,0,4,6,3,0,3,16,13,26,5,3,3,0,3,10,0,0,0,5,0,3,0,0,3,11,12,23,0,0,0,0,7,5,3,0,3,5,8,10,4,4,9,18,19,29,3,3,10,6,5,4,4,5,9,3,3,11,4,3,9,20,18,42,0,0,0,4,0,8,3,0,3,4,0,5,0,0,5,11,8,22,3,0,3,0,0,8,0,3,3,6,5,12,4,4,4,16,15,35,4,4,7,0,0,4,4,4,5,4,0,4,0,4,4,15,13,24,4,0,6,0,4,3,3,10,13,0,4,5,7,0,4,21,14,34,0,4,4,3,0,3,0,3,6,0,0,3,3,3,10,8,14,21,4,3
11101120906,core,3,4,7,3,3,6,0,0,3,3,3,4,0,0,4,10,14,26,8,0,6,4,3,10,4,3,6,4,0,4,5,4,11,16,19,31,0,3,4,0,0,0,4,6,12,3,5,9,0,4,3,13,12,28,0,6,7,0,0,3,4,4,5,4,0,3,0,3,5,7,18,22,0,4,6,6,0,6,3,0,3,3,9,7,4,0,4,19,6,28,0,6,4,5,3,4,4,0,5,4,0,12,6,0,3,15,17,28,5,4,6,5,0,5,0,5,6,0,5,3,5,6,8,12,14,27,0,9,8,5,0,6,9,9,17,3,3,5,3,3,9,18,19,32,0,4,6,6,4,18,4,4,4,0,5,12,7,7,12,19,25,40,4,7,11,0,4,4,3,3,9,0,6,6,4,0,7,16,21,35,0,0,3,3,0,3,0,0,0,0,0,0,7,3,14,17,12,27,0,7
11101120907,core,0,5,4,5,3,4,4,9,11,0,7,8,3,4,7,16,20,39,8,7,14,0,0,3,0,3,7,0,3,6,4,4,3,18,19,32,0,0,0,0,0,0,4,3,3,0,0,0,6,5,9,8,11,18,6,0,6,0,0,4,0,5,3,7,0,6,3,4,9,14,10,26,0,6,11,3,0,10,3,0,3,5,3,10,0,7,7,13,21,36,9,0,9,8,11,20,0,3,12,9,0,10,7,11,17,28,26,52,8,0,8,6,8,12,5,6,13,3,3,7,0,6,6,26,21,45,4,0,3,5,3,9,3,0,3,3,5,8,0,0,0,16,17,31,7,0,7,0,5,4,0,5,6,7,0,4,0,3,7,18,15,35,3,3,7,4,3,8,3,0,3,0,5,5,4,6,8,16,20,29,7,3,8,4,0,7,0,5,4,0,0,5,0,0,4,8,14,24,5,4
11101120908,core,0,0,0,3,3,5,0,0,3,3,3,4,0,4,5,9,10,19,0,0,3,3,0,8,4,0,5,3,0,4,0,0,0,15,8,20,3,0,3,0,0,0,0,3,3,5,0,6,0,3,7,9,6,20,0,0,0,4,3,4,0,3,5,4,7,7,0,0,0,9,8,18,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,7,7,9,5,0,6,0,0,5,0,4,5,0,0,3,4,4,4,10,6,15,4,6,9,4,0,4,0,0,3,6,6,5,0,0,3,16,9,24,0,0,4,0,0,0,4,0,5,0,3,3,11,0,11,12,11,25,0,0,5,5,0,3,0,0,3,0,0,4,0,0,0,9,8,22,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,8,4,16,3,0,3,4,0,4,8,0,4,0,9,8,0,4,4,12,9,20,0,0
11101120909,core,0,6,10,3,0,3,0,0,5,0,5,4,0,0,5,10,13,21,5,0,4,3,5,3,5,0,9,0,5,5,0,5,0,9,14,22,0,0,0,6,3,8,0,4,4,3,0,3,0,3,5,7,9,16,0,0,4,9,4,12,0,0,0,0,4,4,3,0,3,10,8,23,5,0,5,5,0,9,0,8,8,0,3,8,3,3,7,15,21,33,7,0,5,3,4,4,3,5,7,0,5,5,3,5,6,15,15,29,4,4,5,0,5,5,7,8,12,5,3,6,0,3,6,14,22,34,5,0,5,5,0,6,3,3,8,0,3,3,0,3,0,11,14,22,3,4,5,0,0,4,3,4,5,3,0,0,4,0,0,12,13,25,0,0,4,4,4,8,3,4,10,5,5,6,0,3,3,4,19,23,3,5,5,3,6,12,0,0,3,0,0,0,0,0,0,10,12,21,0,0
11101120910,core,0,4,3,3,0,3,4,0,8,3,0,3,3,0,6,15,6,23,4,0,4,0,0,3,0,4,4,6,3,6,0,0,9,10,11,19,5,0,3,0,4,4,0,4,5,3,0,3,0,0,0,7,14,18,0,3,3,0,0,4,0,3,5,6,0,3,0,0,0,3,10,15,0,4,9,0,0,6,0,4,4,0,6,5,0,0,0,7,17,28,0,6,6,8,0,5,5,5,4,8,6,8,0,4,4,14,14,32,3,0,0,3,0,5,6,3,8,3,5,0,6,3,8,12,11,29,0,5,9,0,4,0,3,0,3,0,0,5,3,0,5,11,15,24,5,0,4,4,0,5,0,0,0,0,0,7,5,5,6,12,7,22,0,3,0,0,4,4,3,0,5,0,0,3,3,3,6,11,13,19,3,4,10,4,0,4,0,0,0,0,0,0,0,0,3,10,10,15,0,3
11101120911,core,4,3,7,0,0,0,3,0,7,9,3,9,4,0,5,18,8,23,0,0,4,5,0,5,0,0,0,5,3,3,0,0,0,9,10,12,5,0,5,3,0,3,9,0,9,0,0,4,0,0,7,17,4,20,0,0,0,0,0,4,4,3,7,3,0,4,4,0,4,12,9,16,4,0,7,0,0,0,0,6,5,0,5,3,0,7,7,3,15,25,9,3,7,6,4,10,6,0,6,4,0,6,0,0,5,19,9,22,0,3,7,6,0,6,6,4,5,5,3,12,0,0,3,12,16,31,0,4,7,6,8,12,0,0,0,0,0,7,0,0,0,15,15,23,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,5,6,10,5,3,5,4,7,11,3,6,4,6,0,6,0,3,8,16,15,30,4,4,5,0,0,0,9,0,9,0,0,4,0,0,0,10,4,18,0,6
11101120912,core,0,3,6,4,5,9,0,0,0,0,3,4,3,0,7,14,7,19,3,0,5,5,0,8,0,0,0,8,0,4,6,0,4,14,4,20,0,0,3,5,0,4,0,0,4,0,0,0,3,0,0,14,3,19,5,0,5,0,0,0,0,6,4,3,0,3,0,3,5,10,9,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,6,4,0,0,0,4,0,8,4,3,7,4,8,11,4,3,3,21,12,32,4,4,5,3,4,9,0,0,4,0,3,4,0,0,5,14,13,29,5,0,5,5,0,5,0,0,3,0,0,0,0,0,0,7,3,14,0,0,0,0,6,6,0,0,3,4,5,4,5,0,3,8,6,16,0,0,3,0,3,0,0,5,3,0,0,4,0,0,0,7,13,15,0,0,0,4,0,4,0,4,7,0,3,5,0,6,3,11,7,18,0,0
11101120913,core,4,6,10,5,11,15,3,5,9,5,3,12,3,3,10,27,25,50,0,7,7,0,8,10,4,6,6,3,5,11,6,3,10,11,26,33,0,4,4,7,0,4,0,5,4,7,3,9,5,9,10,14,18,32,0,4,3,3,8,8,0,4,6,0,4,7,4,4,7,17,20,32,0,0,0,0,4,4,0,0,4,0,0,0,8,4,7,8,11,23,0,3,5,0,0,3,0,9,12,5,10,12,5,6,9,10,23,37,12,6,14,7,4,10,4,3,10,8,5,14,5,11,12,36,31,62,8,0,10,3,5,11,4,11,14,3,6,8,3,4,8,24,26,47,3,11,10,0,4,4,5,0,14,5,4,4,4,3,10,20,26,42,5,0,3,0,3,4,3,4,7,3,0,3,6,4,10,19,12,31,0,0,0,0,0,6,0,0,0,0,0,0,4,3,3,8,10,15,5,3
11101120914,core,0,4,4,3,0,0,6,0,9,6,3,11,0,3,10,14,14,31,6,0,6,7,3,8,0,0,3,4,5,3,3,4,9,18,9,25,7,0,9,0,3,5,3,3,7,0,3,4,3,7,12,16,27,41,3,0,9,0,4,8,3,9,10,4,0,4,0,4,3,16,19,33,4,0,4,4,0,11,0,3,3,0,9,14,7,6,7,13,17,38,0,0,0,4,0,6,0,4,4,5,4,10,3,0,4,16,14,26,0,4,6,4,6,7,8,4,12,0,3,9,0,0,8,18,19,35,0,3,3,5,0,6,3,5,9,4,4,8,4,7,4,19,19,38,3,0,3,4,5,6,0,0,0,0,6,10,0,0,8,12,16,27,9,8,11,0,5,9,7,0,7,3,0,4,3,0,10,25,18,40,0,4,3,0,3,4,0,5,6,9,0,7,5,0,9,18,14,30,0,7
11101120915,core,0,4,4,3,0,5,3,0,5,3,0,3,5,4,3,21,10,28,0,0,4,8,5,10,10,3,7,6,5,8,3,5,11,28,20,49,5,0,10,6,0,6,5,4,11,0,8,8,0,10,14,21,26,44,5,11,18,4,6,13,6,4,9,4,3,3,0,4,8,24,29,54,8,5,14,4,0,4,6,6,7,0,0,6,6,0,8,21,11,35,0,4,3,3,0,6,3,4,12,11,0,7,3,0,0,20,14,32,0,3,3,0,4,4,0,0,0,3,7,8,4,3,7,13,15,24,3,4,11,10,4,18,3,3,4,4,0,8,0,6,11,27,23,43,7,8,14,0,5,5,4,3,7,5,7,11,0,11,9,14,27,48,6,4,11,0,5,11,15,9,21,4,0,8,6,9,10,28,28,57,4,3,7,0,12,14,3,3,11,3,3,9,5,5,7,22,26,45,6,4
11101120916,core,0,0,4,8,11,11,0,11,7,0,0,0,0,7,11,13,21,32,5,0,3,3,4,11,3,4,9,0,4,4,0,5,6,9,16,23,6,3,8,0,0,5,0,5,4,4,4,5,0,0,0,10,18,31,5,3,10,0,5,9,0,0,3,3,0,3,3,0,3,14,7,17,0,3,3,0,0,4,3,0,10,7,3,3,4,4,10,17,16,29,0,3,3,0,0,3,0,0,5,0,0,0,7,0,9,11,9,18,0,3,3,5,3,4,0,4,5,8,3,13,3,3,11,15,19,36,4,4,4,0,0,5,0,0,3,3,8,6,0,4,7,11,15,21,6,0,0,4,0,4,5,0,5,0,4,4,3,3,7,16,6,22,3,0,8,5,5,4,4,0,5,0,5,6,5,3,5,21,18,37,0,0,3,0,0,3,0,0,0,3,5,10,0,3,3,11,13,24,4,3
11101120917,core,3,3,9,4,0,3,0,4,10,9,7,11,3,5,4,22,20,39,6,0,10,0,3,3,3,6,7,0,3,3,9,4,9,18,13,33,0,0,6,6,3,6,3,4,8,3,0,6,3,3,9,19,14,36,6,0,6,4,4,5,0,6,7,5,0,8,0,0,0,14,11,25,3,4,5,9,3,5,9,0,8,0,0,6,0,0,0,19,14,29,0,6,4,0,6,0,3,0,7,0,3,3,6,4,7,11,19,25,4,6,8,0,3,5,0,0,8,8,7,13,8,6,9,16,22,43,3,0,0,0,0,3,4,0,7,0,3,7,3,4,10,17,19,32,3,0,7,0,4,11,5,4,9,4,3,6,0,3,3,16,16,29,0,5,3,6,5,7,6,8,11,0,0,0,0,5,9,14,15,31,0,4,8,4,6,11,5,3,6,0,6,4,4,5,4,19,18,38,4,0
11101120918,core,5,3,6,4,5,8,5,3,7,0,3,6,4,4,8,16,18,34,3,4,8,3,0,5,8,9,12,4,8,10,4,0,10,22,15,37,3,3,5,5,5,12,0,0,0,3,3,3,4,0,5,11,20,29,3,5,5,6,0,3,7,3,5,4,4,10,4,3,4,22,14,31,0,4,6,3,4,3,5,0,7,5,6,6,6,0,6,16,10,28,0,4,4,0,3,3,4,4,13,4,0,0,0,3,7,11,15,26,12,0,11,3,4,7,0,0,0,0,6,5,4,3,9,17,12,35,5,3,7,5,0,4,6,5,9,0,9,13,4,0,6,26,22,45,6,4,11,4,3,9,4,6,8,5,3,9,9,4,5,25,17,42,6,3,6,11,0,11,0,4,5,3,9,15,5,6,11,24,23,47,0,6,6,0,4,0,0,4,4,6,0,6,0,0,8,14,15,27,4,5
11101120919,core,0,0,0,0,0,0,5,4,5,0,0,0,5,9,11,17,10,24,0,4,6,0,4,8,0,4,4,4,3,3,4,0,4,12,11,24,0,0,0,6,9,5,6,0,6,8,0,3,4,6,6,11,14,26,5,3,4,0,6,3,6,0,6,0,6,4,0,4,8,14,12,25,4,3,9,0,3,7,3,0,0,5,0,5,3,9,6,10,12,28,0,3,6,4,0,4,4,3,3,0,0,0,7,0,5,14,9,18,0,4,4,0,0,0,0,0,0,0,3,3,4,0,4,4,5,11,0,4,7,0,0,7,0,0,3,7,0,12,5,5,3,14,15,30,0,0,0,0,4,6,5,0,6,3,3,9,0,0,4,14,14,21,0,0,5,0,0,0,0,0,6,0,0,7,0,0,3,5,7,16,5,0,3,5,0,3,4,0,3,0,0,4,0,3,4,12,11,22,0,4
11101120920,core,8,3,10,3,0,4,0,0,3,3,4,9,5,0,4,13,9,23,3,0,3,0,0,8,0,10,8,3,6,8,0,3,10,17,21,35,10,5,12,4,7,9,4,7,13,8,6,12,4,6,10,24,26,47,8,3,10,0,8,12,3,6,10,9,8,16,3,0,3,24,27,47,3,8,15,0,8,3,6,7,12,0,7,5,5,0,0,15,21,38,5,0,3,0,0,0,4,0,9,0,0,0,5,0,0,10,9,16,0,0,3,0,5,5,0,0,3,0,5,8,0,9,10,11,18,23,3,0,6,3,0,3,0,8,8,4,0,5,7,8,6,18,17,31,3,5,4,4,7,7,3,9,10,4,5,11,0,0,0,21,19,34,3,4,12,0,8,10,5,8,18,0,6,8,5,3,12,28,28,53,0,4,7,0,5,10,0,5,5,3,0,3,12,3,10,20,26,41,0,9
11101120921,core,0,5,5,7,9,10,3,5,5,8,5,8,3,6,7,19,23,41,7,6,8,3,10,15,0,5,15,7,5,14,4,9,12,27,28,59,5,0,10,0,0,4,10,0,14,0,4,6,3,0,3,20,14,34,0,0,0,0,5,3,3,3,9,4,3,11,3,0,6,15,14,25,4,0,3,5,4,8,13,4,13,0,0,0,0,4,6,17,11,32,3,8,7,5,9,6,3,8,10,10,4,11,0,0,6,16,21,43,0,10,16,4,3,8,4,0,3,8,8,13,0,3,8,18,26,46,0,6,4,4,6,14,0,4,11,4,0,6,10,3,12,19,25,42,4,4,3,3,3,6,0,5,3,3,3,10,5,7,11,18,21,35,0,4,6,10,3,14,0,0,0,6,0,7,0,9,7,21,15,39,0,3,7,3,3,8,9,0,6,0,0,0,0,9,9,9,15,25,0,0
11101120922,core,9,4,14,4,6,4,0,6,6,0,3,4,7,0,10,20,15,40,4,3,8,3,6,8,3,5,9,0,8,3,0,4,4,8,22,30,0,5,3,0,3,5,4,4,5,0,0,0,0,6,3,8,12,24,3,4,8,3,4,4,0,3,4,5,0,5,3,5,8,12,17,22,5,3,3,6,6,11,5,4,9,3,7,11,9,3,8,30,22,49,3,8,13,3,4,6,6,7,5,4,4,3,5,3,5,13,26,43,7,4,5,5,3,9,12,0,14,4,3,12,0,0,5,31,23,45,0,0,0,5,9,11,0,4,9,6,5,6,6,3,7,18,20,37,0,0,3,4,6,9,6,0,5,4,0,5,7,0,7,20,14,31,0,0,7,0,0,4,3,7,8,0,4,4,0,6,3,7,19,26,9,0,10,8,4,10,0,3,10,0,5,3,5,0,4,19,12,28,3,5
11101120923,core,5,7,10,0,0,0,4,3,8,0,10,11,0,3,0,8,20,34,3,0,0,4,6,3,0,0,6,3,3,6,3,3,9,15,14,23,3,3,3,0,0,6,0,6,4,4,4,9,3,0,0,10,13,24,3,5,6,3,5,6,4,0,3,3,4,0,0,0,3,17,11,25,3,0,0,4,3,5,6,5,7,0,0,0,8,0,4,12,12,24,0,3,4,3,3,3,12,3,7,5,3,6,9,0,11,20,11,32,0,5,9,3,5,9,3,3,12,0,3,7,8,6,9,20,21,42,6,6,10,8,7,8,3,0,8,3,6,5,0,4,4,22,15,37,0,0,8,3,0,9,0,4,5,6,3,5,5,4,11,16,20,37,0,0,5,4,0,4,0,3,3,7,4,7,0,3,0,9,9,16,0,0,4,4,0,4,4,4,4,0,0,0,3,3,7,13,12,26,0,3
