stop_id,stop_name,stop_lat,stop_lon,modes_served,n_routes,location_type,parent_station,platform_geom,shelter,seating,real_time_info,step_free,platform_height_mm,interchange_group_id,attribute_source
regionbuses:2330305,Singleton St at Howe St,-32.750159,151.105428,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330306,Cochrane St before Archer St,-32.74897,151.10565,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330307,Nelson St after Archer St,-32.746813,151.106644,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330308,Nelson St at Adair St,-32.745937,151.106209,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330309,Nelson St after Adair St,-32.745194,151.10586,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330310,Rogers St at Cochrane St,-32.7445,151.10305,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330311,53 Wollombi St,-32.741591,151.099059,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330312,337 Putty Rd,-32.60082,151.14723,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330313,383 Wollombi Rd,-32.781905,151.100342,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330314,337 Putty Rd,-32.60076,151.14735,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330315,Wollombi St opp 53,-32.741659,151.099223,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330316,Nelson St before Adair St,-32.745052,151.105872,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330317,Cochrane St after Archer St,-32.74891,151.10575,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330318,Singleton St before Howe St,-32.75017,151.10558,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330319,621 Wollombi Rd,-32.790391,151.079838,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330320,587 Wollombi Rd,-32.788827,151.082273,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330321,Nelson St before Archer St,-32.746716,151.106699,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330322,Charlton Rd at Fordwich Rd,-32.716676,151.081038,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330323,1325 Broke Rd,-32.73375,151.098391,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330324,Old Goorangoola Rd at Bowmans Creek Rd,-32.299874,151.181949,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330325,332 Old Goorangoola Rd,-32.30114,151.182,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330326,1104 Goorangoola Rd,-32.341349,151.19064,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330327,518 Goorangoola Rd,-32.377736,151.177237,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330328,Goorangoola Rd opp Roselands Lane,-32.388054,151.175464,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330329,390 Goorangoola Rd,-32.39761,151.17521,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330330,226 Goorangoola Rd,-32.401686,151.177811,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330331,226 Goorangoola Rd,-32.404161,151.17913,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330332,257 Goorangoola Rd,-32.407262,151.181085,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330333,299 Goorangoola Rd,-32.40406,151.17897,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330334,395 Goorangoola Rd,-32.39714,151.17493,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330335,615A Goorangoola Rd,-32.377739,151.177137,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330336,Goorangoola Rd at Falbrook Rd,-32.392304,151.17395,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330337,Goorangoola Rd at Roselands Lane,-32.38798,151.17538,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330338,1139 Goorangoola Rd,-32.34126,151.19064,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330343,91 Hambledon Hill Rd,-32.559152,151.143397,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330344,183 Hambledon Hill Rd,-32.566336,151.142192,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330345,"Lot 3, 610 Hambledon Hill Rd",-32.569718,151.1431,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330346,41 Trefolly Rd,-32.591794,151.125639,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330347,Hambledon Hill Rd before The Old Crossing,-32.565553,151.141959,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330348,9 Llanrian Dr,-32.557636,151.139341,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330349,21 Llanrian Dr,-32.555674,151.137365,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330350,27 Llanrian Dr,-32.554879,151.136594,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330351,33 Llanrian Dr,-32.55358,151.135329,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330352,28 Llanrian Dr,-32.552977,151.135013,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330353,10 Llanrian Dr,-32.55662,151.13843,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330354,"Singleton High School, King St",-32.568862,151.176194,other,5,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330356,27 Hambledon Hill Rd,-32.553863,151.142191,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330357,13 Llanrian Dr,-32.557023,151.138688,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330358,17 Llanrian Dr,-32.556282,151.137948,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330359,20 Llanrian Dr,-32.554476,151.136346,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330360,6 Llanrian Dr,-32.557432,151.139251,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330361,Hambledon Hill Rd at The Brow,-32.560176,151.144246,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330362,Hambledon Hill Rd opp 27,-32.553832,151.142082,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330363,383 Maison Dieu Rd,-32.547687,151.114821,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330364,Maison Dieu Rd at Knodlers Lane,-32.529139,151.06974,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330365,Shearers Lane before Maison Dieu Rd,-32.527481,151.062599,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330366,Maison Dieu Rd after Knodlers Lane,-32.529311,151.070769,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330367,205 Dights Crossing Rd,-32.55379,151.105475,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330368,232 Maison Dieu Rd,-32.549606,151.130794,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330369,St Davids Cl after Maison Dieu Rd,-32.550325,151.134201,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330370,The Glade after Maison Dieu Rd,-32.553244,151.145889,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330371,11 The Glade,-32.556395,151.1446,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330372,9 The Glade,-32.55554,151.144661,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330373,The Glade before Maison Dieu Rd,-32.554301,151.144998,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330374,18 The Glade,-32.556816,151.144831,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330375,15 The Glade,-32.557884,151.145255,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330376,13 The Glade,-32.557142,151.14489,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330377,Maison Dieu Rd at Mathry Cl,-32.54982,151.13726,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330378,229 Maison Dieu Rd,-32.549696,151.130932,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330379,Carrowbrook Rd opp Mount Royal Rd,-32.291378,151.305842,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330380,Carrowbrook Rd opp 1513,-32.353739,151.296341,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330381,170 Carrowbrook Rd,-32.4078,151.201189,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330382,Carrowbrook Rd opp Mount Olive Hall,-32.410837,151.201251,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330383,1368 Bridgman Rd,-32.439551,151.189332,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330384,1312 Bridgman Rd,-32.444203,151.187278,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330385,Bridgman Rd after Sunnyside Lane,-32.45367,151.18489,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330386,1028 Bridgman Rd,-32.464333,151.176868,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330387,846 Bridgman Rd,-32.481526,151.168853,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330388,Bridgman Rd at Boxtree Lane,-32.484624,151.168559,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330389,722 Bridgman Rd,-32.492766,151.167099,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330390,412 Bridgman Rd,-32.519747,151.165123,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330391,402 Bridgman Rd,-32.521326,151.165289,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330392,386 Bridgman Rd,-32.522178,151.165458,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330393,368 Bridgman Rd,-32.523963,151.166087,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330394,McMahon Way at Pinchin Cl,-32.531594,151.167342,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330395,Nowlan Cres after McGrogan Ave,-32.52939,151.16533,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330396,McMahon Way opp Pankhurst Ave,-32.528706,151.167171,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330397,Retreat Rd at Wilhannah Cl,-32.521007,151.191434,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330398,Retreat Rd before Lifestyle Dr,-32.521963,151.193265,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330399,Retreat Rd at Lifestyle Dr,-32.522512,151.194879,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330400,9 Morris Rd,-32.529719,151.196162,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330401,Morris Rd at Nawaday Way,-32.532739,151.193105,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330402,Nawaday Way opp Ka Wal,-32.53245,151.190439,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330403,48 Nawaday Way,-32.533567,151.187576,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330404,Nawaday Way before Dorrington Rd,-32.533313,151.185605,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330405,Brigadier Hammett Rd before Wattle Ponds Rd,-32.531243,151.176474,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330406,Wattle Ponds Rd after Hamblin Pl,-32.527445,151.175067,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330407,Wattle Ponds Rd before Druce Smith Pl,-32.52324,151.17554,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330408,Wattle Ponds Rd opp Bluegum Cl,-32.52,151.17806,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330409,Lester Cl opp 20,-32.517044,151.17188,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330410,Lester Cl opp 21,-32.516494,151.172504,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330411,Lester Cl opp 22,-32.51565,151.172274,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330412,Lester Cl before Retreat Rd,-32.515007,151.171795,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330413,Retreat Rd at Bridgman Rd,-32.516386,151.165481,other,2,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330414,Boundary St opp Singleton Golf Club,-32.561593,151.180901,other,3,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330415,21 Lester Cl,-32.515895,151.172588,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330416,19 Lester Cl,-32.517685,151.170643,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330417,7 Morris Rd,-32.52856,151.196868,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330418,367 Bridgman Rd,-32.524202,151.166077,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330419,Bridgman Rd opp 402,-32.52136,151.16517,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330420,Bridgman Rd opp Boxtree Lane,-32.48464,151.168467,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330421,Bridgman Rd opp 1028,-32.466491,151.175926,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330422,Bridgman Rd at Thomas Lane,-32.453198,151.185107,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330423,1307 Bridgman Rd,-32.444671,151.187025,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330424,"Mount Olive Hall, Carrowbrook Rd",-32.410843,151.201155,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330425,Carrowbrook Rd opp 170,-32.407904,151.201085,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330426,1513 Carrowbrook Rd,-32.35363,151.296234,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330428,Retreat Rd at Bridgman Rd,-32.516297,151.165549,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330429,Retreat Rd at Freeman Cl,-32.514758,151.173437,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330430,119 Retreat Rd,-32.515195,151.177199,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330431,133 Retreat Rd,-32.51541,151.178746,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330432,Retreat Rd after Wattle Ponds Rd,-32.517643,151.182651,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330433,193 Retreat Rd,-32.518305,151.183881,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330434,Retreat Rd opp Governor Martin Cl,-32.519108,151.186704,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330435,Brigadier Hammett Rd before Clayworth Rd,-32.523795,151.187161,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330436,Brigadier Hammett Rd opp Clayworth Rd,-32.524354,151.186665,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330437,75 Brigadier Hammett Rd,-32.526383,151.18558,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330438,83 Brigadier Hammett Rd,-32.527255,151.185071,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330439,Brigadier Hammett Rd before Stacy Cl,-32.529741,151.184905,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330440,Brigadier Hammett Rd at Stacy Cl,-32.5313,151.183801,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330441,Brigadier Hammett Rd opp Stacy Cl,-32.530981,151.18397,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330442,Wanaruah Cl at Brigadier Hammett Rd,-32.522603,151.188963,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330443,Wanaruah Cl after Brigadier Hammett Rd,-32.523574,151.1894,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330444,6 Wanaruah Cl,-32.526094,151.19032,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330445,9 Wanaruah Cl,-32.527092,151.190448,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330446,14 Wanaruah Cl,-32.528457,151.189539,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330447,16 Wanaruah Cl,-32.527256,151.190279,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330448,Retreat Rd at Governor Martin Cl,-32.519255,151.186888,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330449,106 Retreat Rd,-32.515117,151.175801,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330450,Retreat Rd after Lester Cl,-32.515033,151.169665,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330451,32 Retreat Rd,-32.515904,151.168425,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330452,Retreat Rd opp Wattle Ponds Rd,-32.516508,151.180976,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330455,421 Goorangoola Creek Rd,-32.28852,151.215278,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330456,336 Maison Dieu Rd,-32.548238,151.119605,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330465,Wollombi Rd opp 1087,-32.827598,151.067514,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330466,320 Goorangoola Creek Rd,-32.295663,151.212238,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330467,Goorangoola Rd opp 257,-32.40726,151.18127,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330468,301 Gorrangoola Rd,-32.401731,151.177742,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330469,Charlton Rd at Cobcroft Rd,-32.697629,151.074346,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330470,Charlton Rd opp Cobcroft Rd,-32.697447,151.074453,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330472,Milbrodale Rd opp Hill St,-32.750677,151.09226,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330473,804 Milbrodale Rd,-32.737456,151.057002,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330474,George St at Kent St,-32.562259,151.175477,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330486,Retreat Rd opp Brigadier Hammett Rd,-32.520455,151.189489,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330487,Carrowbrook Rd at Gaerys Crossing Rd,-32.391678,151.218125,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330488,Gaerys Crossing Rd at Carrowbrook Rd,-32.391479,151.218098,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330489,"Lake St Clair Recreation, Carrowbrook Rd",-32.338831,151.297768,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330490,"Lake St Clair Recreation, Carrowbrook Rd",-32.338935,151.297956,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330491,Carrowbrook Rd opp Old Carrowbrook Rd,-32.381322,151.232882,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330492,Carrowbrook Rd at Old Carrowbrook Rd,-32.381333,151.232423,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330495,Church St opp 20,-32.567938,151.172146,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2330496,20 Church St,-32.5679,151.172286,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333237,37 Aberdeen St,-32.248872,150.89462,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333290,Cabernet St opp Mataro Ave,-32.255045,150.903609,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333301,Jeune St at Lonhro Pl,-32.245642,150.904228,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333328,Queen St before Northview Cct,-32.24737,150.89982,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333329,Humphries St after Cousins St,-32.25136,150.89762,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2333370,"Muswellbrook High School, King St",-32.267121,150.898316,,0,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335102,Wine Country Dr before Morgan St,-32.675599,151.35073,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335103,Hanwood Rd after Wine Country Dr,-32.689267,151.341459,other,2,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335104,23 Hanwood Rd,-32.687571,151.337292,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335105,Rothbury St at Washery Rd,-32.680797,151.349695,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335108,2 Mereweather Cl,-32.681914,151.329252,other,2,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335109,Fleet St before Cessnock Rd,-32.66111,151.35253,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335110,Hanwood Rd after Dominicks Cct,-32.68889,151.339676,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335112,459 Lambs Valley Rd,-32.575871,151.459474,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335113,525 Lambs Valley Rd,-32.570208,151.460381,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335115,709 Lambs Valley Rd,-32.554157,151.462099,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335116,863B Lambs Valley Rd,-32.53907,151.478204,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335117,Wedgetail Cl at Lambs Valley Rd,-32.538367,151.481685,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335118,262 Lambs Valley Rd,-32.592149,151.446673,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335119,207 Lambs Valley Rd,-32.599166,151.446264,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335120,Luskintyre Rd after Maitland Vale Rd,-32.616143,151.438851,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335121,1148 Luskintyre Rd,-32.62104,151.43907,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335122,1006 Luskintyre Rd,-32.630087,151.436459,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335123,1009 Luskintyre Rd,-32.630026,151.436356,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335124,Luskintyre Rd before Maitland Vale Rd,-32.61616,151.438755,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335125,Lambs Valley Rd opp 40,-32.607961,151.439131,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335126,79 Lambs Valley Rd,-32.59922,151.44611,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335127,377 Lambs Valley Rd,-32.582446,151.455068,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335128,585 Lambs Valley Rd,-32.564757,151.460052,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335129,659 Lambs Valley Rd,-32.55834,151.461304,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335130,Lambs Valley Rd opp Wedgetail Cl,-32.538141,151.481343,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335131,818 Lambs Valley Rd,-32.546796,151.469287,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335132,572 Lambs Valley Rd,-32.5661,151.460128,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335133,40 Lambs Valley Rd,-32.608105,151.439069,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335134,Luskintyre Rd opp 1099,-32.624093,151.439589,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335135,1099 Luskintyre Rd,-32.6242,151.439503,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335136,1133 Luskintyre Rd,-32.620991,151.438958,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335137,245 Lambs Valley Rd,-32.592225,151.446523,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335138,Lambs Valley Rd opp 572,-32.565858,151.460025,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2335142,Cessnock Rd opp King St,-32.659271,151.353158,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420126,Clarence Town Rd opp 3490,-32.53186,151.761411,other,2,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420127,3490 Clarence Town Rd,-32.53175,151.76153,other,2,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420157,Alison Rd opp 693,-32.448701,151.774766,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420160,693 Alison Rd,-32.449023,151.774754,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420181,Lord St at Myles St,-32.407964,151.753923,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420182,Dungog Rd opp 1597,-32.489601,151.705409,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420183,Dungog Rd at Wallarobba-Brookfield Rd,-32.497017,151.691336,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420184,1332 Dungog Rd,-32.500864,151.687437,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420186,1329 Dungog Rd,-32.500932,151.687097,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420187,1597 Dungog Rd,-32.489531,151.705585,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420188,Abelard St before Mary St,-32.410037,151.750754,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420209,333 Alison Rd,-32.424331,151.771068,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420210,Alison Rd opp 333,-32.424318,151.770801,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420211,Dungog Rd after Clarence Town Rd,-32.460633,151.743967,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420214,"Martin Creek Public School, Cook St",-32.565558,151.623371,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420215,Lord St at Chapman St,-32.405432,151.754447,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420216,Clarence Town Rd opp Wade St,-32.41296,151.747932,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420217,Abelard St at Chapman St,-32.405059,151.751815,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420227,Lord St before Mary St,-32.409033,151.753838,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2420228,Lord St after Mary St,-32.408226,151.753585,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2421100,Gresford Rd opp 150,-32.588929,151.610781,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2421101,Main St after Victoria St,-32.603829,151.614422,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2421102,1508 Paterson Rd,-32.615795,151.613761,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2421103,150 Gresford Rd,-32.589167,151.610902,other,1,,,,-1,-1,-1,-1,0,,assumed
regionbuses:2421104,Maitland Rd after Prince St,-32.603072,151.617838,other,1,,,,-1,-1,-1,-1,0,,assumed
