SA1_CODE_2021,zone_tier,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
10602161440,core,0,0,5,0,0,0,0,5,5,14,0,5,0,0,0,0,0,3,0,13,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,6,0,0,0,3,10,41,65,8,11,15,20,13,25,26,49,62,230
10602161441,core,0,6,4,4,0,5,9,0,0,31,0,0,5,6,6,4,4,0,0,20,0,8,11,11,5,6,0,0,0,38,0,5,6,3,4,5,0,0,0,22,0,0,6,7,3,3,0,0,0,20,0,0,5,6,0,0,0,0,0,9,0,0,7,7,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,3,8,9,35,32,17,59,56,41,34,45,28,8,324
10602161442,core,0,3,10,3,0,0,3,5,0,31,0,0,6,3,8,3,9,0,0,25,0,5,6,4,0,0,8,3,0,33,0,0,15,6,3,0,6,0,0,26,0,0,0,0,3,0,0,0,0,9,0,0,0,4,4,0,0,0,0,15,0,0,4,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,3,0,14,9,13,54,33,34,25,45,55,29,298
10602161443,core,0,4,7,0,0,4,3,0,0,12,0,0,0,0,0,5,3,0,0,14,0,3,7,0,0,7,3,0,0,25,0,0,5,0,4,3,0,0,0,14,0,0,0,9,3,3,0,0,0,13,0,0,0,5,0,3,0,0,0,14,0,0,4,5,8,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,30,19,30,51,41,21,3,228
10602161444,core,0,3,0,0,7,4,6,0,0,16,0,9,4,0,5,0,0,0,0,17,0,0,4,0,6,6,5,0,0,20,0,0,0,0,4,0,0,0,0,10,0,0,0,5,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,8,0,0,3,14,9,6,0,0,0,29,0,0,0,0,4,5,0,0,0,10,0,0,0,0,4,0,0,0,0,7,4,0,3,0,0,0,0,0,0,5,20,20,25,29,58,29,31,3,0,222
10602161445,core,0,0,3,3,10,8,6,0,0,24,0,9,12,5,5,0,0,0,0,34,0,3,19,9,3,4,5,0,0,37,0,3,7,0,0,7,4,0,0,23,0,0,0,8,0,5,0,0,0,18,0,5,3,4,0,6,0,0,0,21,0,0,10,3,8,3,0,0,0,22,0,0,3,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,19,29,64,51,54,53,40,15,5,323
10602161446,core,0,4,0,3,6,0,5,0,0,18,0,4,3,0,3,0,0,0,0,21,0,0,5,8,3,10,3,0,0,37,0,0,6,4,5,6,4,0,0,25,0,0,0,3,8,4,0,0,0,15,0,0,5,0,0,0,0,0,0,10,0,0,3,3,13,6,0,0,0,38,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,10,33,28,29,42,60,67,30,14,3,298
10602161447,core,0,5,3,0,3,7,4,0,0,19,0,4,3,3,0,0,3,0,0,16,0,3,5,3,3,11,4,0,0,26,0,0,0,0,5,3,0,0,0,18,0,0,5,4,8,9,0,0,0,20,0,0,0,4,0,3,0,0,0,10,0,4,4,8,12,5,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,7,0,0,0,6,0,0,0,3,0,6,17,17,18,38,45,53,30,9,4,231
10602161448,core,0,4,0,3,4,3,0,0,0,19,0,5,4,11,4,0,0,0,0,26,0,0,9,9,10,0,0,0,0,31,0,4,3,10,3,4,0,0,0,20,0,0,3,13,0,4,3,0,0,27,0,0,3,6,6,6,0,0,0,11,0,0,3,9,19,3,0,0,0,35,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,3,0,4,3,6,6,5,3,0,17,36,28,36,73,64,40,31,20,8,333
10602161449,core,0,6,7,5,5,7,6,0,0,39,0,9,18,8,18,12,3,0,0,67,0,4,17,10,14,11,0,0,0,54,0,4,7,9,10,0,0,0,0,33,0,0,8,3,3,3,0,0,0,20,0,0,0,3,0,4,0,0,0,10,0,0,3,5,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,7,13,3,6,5,0,3,37,26,52,102,69,75,61,49,15,3,459
10602161501,core,0,3,9,7,6,0,0,0,0,35,0,0,8,7,13,0,0,0,0,25,0,3,13,8,0,5,0,0,0,36,0,0,9,10,5,0,0,0,0,32,0,3,8,10,9,0,0,0,0,27,0,0,10,10,4,5,0,0,0,23,0,0,11,12,12,3,0,0,0,48,0,0,3,6,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,3,0,0,9,10,3,5,4,0,0,25,31,32,103,90,68,32,40,7,5,403
10602161502,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,9,0,0,3,0,14,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,5,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,3,9,3,4,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,7,0,0,0,3,3,5,0,0,26,15,8,14,19,35,26,22,6,4,163
10602161503,core,0,0,18,4,5,0,0,0,0,29,0,4,10,6,7,0,3,0,0,30,0,3,10,7,8,0,0,0,0,33,0,0,12,13,0,0,0,0,0,32,0,0,5,11,5,0,0,0,0,19,0,4,8,6,0,0,0,0,0,17,0,0,8,14,0,10,0,0,0,34,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,27,21,91,79,39,21,21,7,0,310
10602161504,core,0,3,9,5,0,3,4,4,0,33,3,3,10,4,8,8,4,0,0,39,0,4,12,4,9,0,3,0,0,39,0,0,13,3,0,0,0,0,0,19,0,4,0,3,0,3,0,0,0,15,0,0,3,5,0,0,0,0,0,7,0,0,3,3,7,9,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,33,70,40,50,45,53,19,0,348
10602161505,core,0,6,8,0,0,5,0,0,0,18,0,0,0,3,3,0,0,0,0,11,0,0,8,8,0,7,0,0,0,16,0,0,10,3,0,0,3,0,0,19,0,0,6,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,4,0,20,9,11,31,35,26,28,33,21,17,198
10602161506,core,5,8,4,6,11,3,0,6,0,48,3,8,0,3,7,11,3,0,0,30,0,9,9,10,17,3,9,0,0,58,0,4,5,8,13,5,4,0,0,44,0,3,0,17,10,6,10,0,0,44,0,0,6,5,12,6,0,0,0,35,0,0,4,23,30,11,4,0,0,80,0,0,0,13,10,5,0,0,0,32,0,0,5,9,12,7,0,3,0,31,5,0,5,0,5,7,6,0,0,38,67,50,56,119,146,99,87,24,8,650
10602161507,core,4,10,11,11,6,0,8,9,0,54,3,5,9,15,15,6,0,0,0,50,0,9,12,16,18,11,0,0,0,66,0,4,0,10,7,5,0,0,0,39,0,0,8,11,8,13,0,0,0,45,0,0,10,11,14,8,0,0,0,43,0,0,6,12,14,11,0,0,0,49,0,0,0,0,7,0,0,0,0,9,0,0,0,8,3,0,0,0,0,8,4,3,10,3,9,4,0,0,0,24,57,56,104,115,108,82,42,20,6,597
10602161508,core,3,3,9,3,0,3,0,0,0,23,0,3,14,10,0,3,0,0,0,27,0,0,14,19,3,7,0,0,0,43,0,0,4,5,4,5,0,0,0,22,0,0,3,6,0,0,0,0,0,13,0,0,4,8,6,0,0,0,0,15,0,0,4,9,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,3,18,22,17,83,65,31,28,22,52,76,403
10602161509,core,0,3,9,11,0,3,5,0,0,39,0,4,6,16,8,12,0,0,0,43,0,11,13,8,6,3,3,0,0,44,0,0,0,0,0,4,0,0,0,9,0,0,11,8,0,0,0,0,0,12,0,0,7,3,0,5,0,0,0,9,0,0,4,4,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,3,0,0,0,3,4,27,29,35,81,67,51,54,43,23,7,398
10602161510,core,0,7,12,6,3,6,3,0,0,36,0,3,11,7,6,4,3,0,0,36,0,5,10,3,6,5,0,0,0,42,0,4,9,3,4,0,0,0,0,26,0,0,3,4,3,4,0,0,0,16,0,0,4,5,0,0,0,0,0,15,0,0,10,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,3,9,0,0,0,5,0,28,28,33,80,69,55,53,45,21,14,403
10602161511,core,0,3,0,7,8,0,4,0,0,36,0,5,4,0,4,0,0,0,0,18,5,5,4,13,4,3,0,0,0,35,0,0,0,5,7,4,3,0,0,16,0,0,3,4,7,5,0,0,0,13,0,0,0,3,0,3,0,0,0,9,0,3,3,6,14,4,0,0,0,25,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,38,30,31,52,63,37,23,5,3,282
10602161512,core,0,5,9,5,4,5,5,4,0,33,0,15,12,8,4,8,0,0,0,47,0,5,13,9,3,3,3,0,0,41,0,0,12,10,6,3,0,0,0,28,0,0,10,6,3,0,0,0,0,26,0,0,5,6,0,0,0,0,0,17,0,0,5,6,8,0,0,0,0,21,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,7,6,4,8,7,11,0,43,19,39,89,75,45,49,44,36,8,417
10602161513,core,4,8,3,3,3,0,3,0,0,27,0,8,12,4,3,4,6,0,0,29,0,5,12,11,5,4,3,0,0,39,0,5,5,6,9,4,4,0,0,34,0,0,12,3,3,4,0,0,0,20,0,0,9,3,0,0,0,0,0,18,0,0,14,11,7,3,0,0,0,40,0,0,5,3,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,5,6,6,8,0,0,0,0,0,19,34,33,84,76,55,40,32,17,4,367
10602161514,core,4,5,0,0,0,3,4,0,6,19,0,4,7,3,11,6,3,0,0,27,0,0,0,4,8,3,0,0,0,24,0,0,0,5,3,4,0,0,0,12,0,5,0,5,4,0,0,0,0,19,0,0,0,5,0,3,0,0,0,10,0,0,5,4,10,10,4,0,0,32,0,0,0,4,0,0,0,0,0,14,0,0,0,5,3,0,0,0,0,10,0,3,0,4,0,0,0,0,0,15,27,23,22,49,47,40,33,15,3,262
10602161515,core,0,0,0,0,0,0,0,0,0,6,0,9,8,7,0,0,0,0,0,22,0,3,3,3,5,0,0,0,0,21,0,0,8,3,5,3,0,0,0,16,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,20,8,24,38,25,24,31,14,20,11,191
10602161516,core,0,0,3,0,9,3,3,0,0,31,0,5,5,6,5,8,6,0,0,36,0,4,7,14,3,12,3,0,0,39,0,0,3,5,4,3,5,0,0,28,0,0,10,3,8,7,0,0,0,21,0,0,0,9,10,4,0,0,0,22,0,0,3,12,5,8,0,3,0,24,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,0,5,3,4,37,24,27,57,67,72,72,50,30,13,409
10602161517,core,0,9,12,4,5,4,0,0,0,39,0,10,7,5,3,7,3,0,0,43,0,0,6,9,9,6,5,0,0,35,0,0,4,6,9,3,3,0,0,30,0,3,7,4,5,4,0,0,0,22,0,0,7,4,0,3,0,0,0,21,0,0,4,14,17,5,0,0,0,34,0,0,6,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,9,0,0,3,3,0,6,0,0,0,12,34,38,73,73,73,74,49,20,3,426
10602161518,core,0,0,8,6,5,3,0,0,0,24,0,3,7,11,8,3,0,0,0,39,0,3,17,12,4,3,0,0,0,44,0,0,12,6,7,5,0,0,0,29,0,0,10,4,4,0,0,0,0,20,0,0,4,3,9,0,0,0,0,21,0,0,12,14,4,5,0,0,0,37,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,4,7,0,0,0,3,0,12,27,26,93,86,51,36,22,3,0,338
10602161519,core,5,12,17,6,10,8,3,4,0,66,0,8,14,12,9,5,6,0,0,50,0,9,26,16,10,4,0,0,0,65,0,3,16,12,5,3,3,0,0,50,0,0,12,11,9,4,0,0,0,29,0,0,11,7,0,3,0,0,0,24,0,0,8,9,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,7,3,6,13,9,6,0,0,0,34,68,44,156,126,81,47,35,12,0,571
10602161520,core,0,3,3,3,6,6,0,0,0,25,0,8,0,5,4,12,5,3,0,35,0,3,0,5,11,3,12,0,0,34,0,5,0,9,9,5,4,0,0,27,0,0,8,4,7,11,0,0,0,25,0,0,6,0,8,5,0,0,0,25,0,0,6,7,11,9,0,0,0,35,0,0,0,0,5,5,0,0,0,13,0,0,0,4,7,4,0,0,0,12,0,0,0,0,4,4,5,0,0,12,27,35,41,54,74,94,63,36,6,420
10602161521,core,0,4,8,5,0,0,18,9,4,49,0,4,11,12,7,4,9,9,0,56,0,4,13,5,3,0,0,3,0,27,0,0,8,0,0,0,4,0,0,18,0,0,6,0,5,5,0,0,6,18,0,0,3,4,0,0,0,0,0,12,0,3,3,9,0,4,0,0,0,30,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,5,0,4,5,6,0,3,14,0,29,21,32,72,56,36,24,111,108,26,491
10602161522,core,0,6,18,8,0,0,0,0,0,30,0,8,17,5,3,0,0,0,0,36,0,3,13,8,5,8,0,0,0,41,0,3,21,14,6,8,0,0,0,50,0,3,13,8,3,0,0,0,0,31,0,0,8,10,6,3,0,0,0,25,0,3,11,14,9,4,0,0,0,42,0,0,5,6,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,7,0,0,3,9,8,0,0,0,0,14,18,41,143,86,40,49,25,3,4,407
10602161523,core,0,4,7,3,7,0,0,5,0,27,6,7,15,3,4,4,0,0,0,30,0,8,9,6,3,0,0,0,0,29,0,3,6,12,6,5,0,0,0,33,0,0,3,4,5,0,0,0,0,14,0,0,0,5,0,0,0,0,0,11,0,0,0,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,5,0,15,23,31,52,46,47,29,13,17,6,257
10602161524,core,0,3,4,0,0,5,0,0,0,19,3,0,5,0,0,5,4,0,0,14,0,5,0,3,9,3,0,0,0,21,0,0,0,6,0,0,0,0,0,6,0,3,0,0,3,9,0,0,0,17,0,0,0,3,0,3,0,0,0,15,0,0,0,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,5,0,0,0,0,0,7,21,16,20,31,37,43,16,13,0,199
10602161525,core,0,7,12,8,6,8,6,3,0,34,0,3,11,7,3,0,6,0,0,28,0,0,13,6,12,0,3,0,0,41,0,0,6,7,6,5,0,0,0,20,0,3,5,3,4,0,0,0,0,19,0,0,0,7,0,3,0,0,0,9,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,17,25,27,58,54,54,39,33,18,5,318
10602161526,core,0,0,6,4,0,5,6,0,0,21,0,3,4,4,4,4,0,0,0,12,0,0,6,3,10,5,0,0,0,29,0,0,3,7,3,3,0,0,0,20,0,0,5,3,4,0,0,0,0,12,0,0,3,4,4,5,0,0,0,11,0,0,8,11,15,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,31,12,49,37,45,29,16,3,0,228
10602161527,core,3,3,3,3,0,0,0,0,0,17,0,3,10,9,10,8,0,0,0,35,0,3,11,17,9,4,3,0,0,48,0,0,9,5,11,4,5,0,0,36,0,0,8,7,4,3,0,0,0,17,0,0,9,3,9,0,0,0,0,21,0,0,6,16,3,9,0,0,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,6,6,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,41,34,79,82,61,44,17,5,3,361
10602161528,core,0,3,4,3,0,3,3,3,0,25,0,3,18,17,4,0,0,0,0,40,0,5,17,9,8,0,0,0,0,38,0,0,5,5,0,0,0,0,0,19,0,0,9,8,0,0,0,0,0,19,0,0,5,5,4,3,0,0,0,22,0,0,8,22,7,3,0,0,0,39,0,0,5,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,12,37,20,93,102,46,28,32,11,0,360
10602161529,core,0,0,0,0,0,0,3,12,4,26,0,0,0,0,4,0,14,3,0,25,0,0,0,0,0,3,7,5,0,17,0,0,3,0,0,5,4,5,0,12,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,8,3,3,16,7,5,18,5,5,14,141,104,19,317
10602161530,core,0,4,3,5,0,4,4,0,0,19,0,0,5,0,4,4,0,0,0,16,0,8,5,4,5,9,6,0,0,34,0,0,3,0,3,8,0,0,0,16,0,0,4,6,3,0,0,0,0,16,0,0,0,0,0,4,0,0,0,12,0,0,6,0,8,4,0,0,0,15,0,0,5,3,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,16,42,23,36,43,39,13,0,230
10602161531,core,0,0,0,0,0,6,3,0,0,11,0,4,4,5,0,3,6,0,0,13,0,0,0,3,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,10,0,0,0,5,0,5,0,0,0,14,0,0,0,3,4,5,0,0,0,16,3,0,0,0,3,4,0,3,0,11,14,12,11,13,34,43,9,17,0,169
10602161532,core,0,8,4,8,0,4,0,0,0,26,0,6,4,8,9,3,0,0,0,32,0,4,13,15,9,0,0,0,0,42,0,5,11,12,8,7,0,0,0,36,0,0,20,5,5,0,0,0,0,29,0,0,9,12,3,3,0,0,0,20,0,0,10,12,9,5,0,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,4,3,0,4,5,0,0,17,38,44,97,100,54,42,22,11,0,400
10602161533,core,0,3,6,3,3,13,3,4,0,35,0,0,6,5,8,4,7,3,0,29,0,0,8,0,4,3,0,5,0,24,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,7,0,0,0,14,0,0,0,5,9,4,0,0,0,19,0,0,0,6,15,6,0,0,0,29,0,0,0,0,0,0,0,0,0,9,0,0,4,0,8,0,0,0,0,10,0,5,5,3,0,4,4,3,0,31,28,13,42,35,59,64,56,19,3,334
10602161534,core,0,3,5,8,8,0,5,7,3,40,0,10,10,14,7,6,5,0,0,51,0,3,12,9,12,0,0,3,0,43,0,0,13,19,10,8,0,0,0,45,0,0,7,8,0,0,0,0,0,26,0,0,13,10,8,0,0,0,0,32,0,0,10,14,8,3,0,0,0,38,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,31,29,90,104,66,45,47,18,5,446
10602161535,core,0,4,6,3,5,3,0,0,0,26,0,0,4,0,5,0,6,0,0,17,0,4,11,4,6,0,0,0,0,28,0,6,9,3,3,4,3,0,0,22,0,0,0,7,6,0,0,0,0,19,0,0,3,3,0,4,0,0,0,21,0,0,8,13,11,0,0,0,0,37,0,0,3,4,4,0,0,0,0,13,0,0,0,3,9,0,0,0,0,14,0,0,0,5,0,3,0,0,0,13,13,14,65,62,57,38,31,16,6,293
10602161536,core,0,7,6,0,8,5,4,0,0,30,0,4,9,4,7,6,0,0,0,33,0,7,3,3,7,8,0,0,0,32,0,0,7,7,7,3,0,0,0,25,0,0,5,0,0,4,0,0,0,15,0,0,0,7,7,4,0,0,0,18,0,0,3,3,14,14,0,0,0,33,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,9,28,32,44,45,62,67,45,10,11,344
10602161537,core,0,4,3,9,0,0,5,3,0,25,0,0,0,9,0,3,6,0,0,20,0,0,5,5,5,0,0,0,0,24,0,5,3,9,0,0,0,0,0,13,0,0,4,11,3,4,0,0,0,19,0,0,3,0,3,6,0,0,0,7,0,0,9,10,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,14,21,51,21,20,32,57,40,27,52,40,47,337
10602161538,core,0,6,7,0,0,5,3,4,0,36,0,6,13,4,7,5,5,3,0,39,0,0,5,8,3,5,4,6,0,32,0,0,6,3,0,0,0,0,0,10,0,0,6,3,4,5,0,0,0,13,0,0,5,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,0,0,8,0,21,11,27,57,38,31,28,48,59,5,316
10602161539,core,0,0,8,0,6,4,8,0,0,26,5,0,8,3,10,4,0,0,0,31,0,4,5,12,9,5,0,0,0,27,0,0,11,0,5,7,0,0,0,25,0,0,8,3,0,4,0,0,0,11,0,0,3,0,0,3,0,0,0,14,0,0,0,6,11,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,10,28,11,53,46,54,41,32,6,3,277
10602161601,core,0,10,6,3,0,4,4,0,0,26,0,4,11,4,0,0,0,0,0,21,0,6,9,3,11,4,0,0,0,30,0,0,9,7,0,0,0,0,0,22,0,0,5,3,0,0,0,0,0,12,0,0,3,5,3,0,0,0,0,12,0,0,0,10,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,15,26,54,55,37,27,22,14,0,257
10602161602,core,0,0,3,4,3,0,0,0,0,17,0,8,3,3,4,0,5,0,0,26,0,3,5,4,5,6,0,0,0,23,0,0,3,0,3,0,0,0,0,5,0,0,4,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,17,15,16,30,41,26,27,14,10,0,183
10602161603,core,0,4,0,9,0,5,8,5,0,27,0,0,3,10,4,0,3,3,0,27,0,3,11,3,0,0,0,0,0,16,0,0,7,9,0,0,0,0,0,24,0,0,5,3,5,0,0,0,0,14,0,0,5,3,4,0,0,0,0,12,0,0,14,3,10,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,17,5,60,44,24,31,45,24,7,264
10602161604,core,0,7,3,0,4,0,0,0,0,13,0,3,0,5,0,5,0,0,0,20,0,0,4,6,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,8,16,11,12,3,6,0,61,32,38,42,47,68,49,30,13,0,325
10602161605,core,0,0,5,3,8,0,3,0,0,21,0,10,7,0,3,9,6,0,0,32,0,3,4,0,11,9,4,0,0,27,0,0,4,8,0,4,0,0,0,16,0,0,0,0,4,0,0,0,0,13,0,0,5,3,0,0,0,0,0,10,0,0,4,3,5,3,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,8,5,0,24,23,16,49,39,38,32,45,21,5,281
