SA1_CODE_2021,zone_tier,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
10602161411,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,42,118,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,51,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,49,17,27,46,0,0,0,115,108,228
10602161412,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,51,127,0,5,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,58,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,54,17,16,30,0,0,0,113,113,224
10602161413,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,55,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,25,8,4,10,0,0,0,55,48,102
10602161414,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,44,92,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,57,54,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,35,7,9,18,0,0,0,83,81,164
10602161415,core,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,85,67,150,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,69,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,33,12,14,26,0,0,0,118,110,229
10602161416,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,37,73,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,34,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,6,10,17,0,0,0,69,58,125
10602161417,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,114,6,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,4,3,69,61,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,23,34,20,21,41,0,0,0,104,106,210
10602161418,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,119,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,59,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,29,51,19,28,43,0,0,0,110,120,228
10602161419,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,135,8,12,13,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,82,79,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,56,25,29,53,0,3,3,122,145,266
10602161420,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,112,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,48,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,38,14,20,31,0,0,0,99,93,194
10602161421,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,86,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,35,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,36,15,11,31,0,0,0,91,71,157
10602161422,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7
10602161423,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,94,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,22,9,10,21,0,0,0,66,83,145
10602161424,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,5,12,18
10602161425,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,87,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,59,35,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,20,9,13,15,0,0,0,69,62,134
10602161426,core,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,25,58,5,0,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,4,10,0,0,0,55,38,93
10602161427,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,96,186,6,9,10,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,102,103,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,36,14,32,50,0,0,0,130,160,289
10602161428,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,79,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,52,37,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,36,19,12,27,0,0,0,80,69,145
10602161429,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,74,176,6,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,117,82,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,53,27,35,53,0,0,0,163,147,312
10602161430,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,32,74,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,8,7,16,0,0,0,63,55,119
10602161431,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,85,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,59,35,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,33,9,15,21,0,0,0,75,73,155
10602161432,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,56,130,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,64,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,32,17,19,34,0,0,4,109,106,219
10602161433,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,81,157,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,80,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,23,9,22,33,0,0,0,104,119,221
10602161434,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,58,139,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,68,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,33,67,14,19,33,0,0,0,126,125,249
10602161435,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,106,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,63,58,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,9,17,23,0,0,0,88,84,168
10602161436,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,4,10,11,0,0,0,44,37,82
10602161437,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,62,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,25,5,16,13,0,0,0,57,53,101
10602161438,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,5,12,20,3,0,3,57,56,118
10602161439,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,122,3,8,14,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,86,59,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,29,43,16,22,33,0,0,0,118,111,228
10602161440,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,4,0,0,0,33,29,59
10602161441,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37,105,3,3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,76,48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,20,9,29,34,0,0,0,96,88,180
10602161442,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,79,0,6,8,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,43,49,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,12,20,27,0,0,0,62,74,140
10602161443,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,76,0,5,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,44,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,8,8,18,0,0,0,62,63,131
10602161444,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,87,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,36,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,41,14,12,22,0,0,0,78,67,148
10602161445,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,134,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,50,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,27,17,19,35,0,0,0,122,82,206
10602161446,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,45,112,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,48,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,22,48,17,25,36,0,0,0,108,92,202
10602161447,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,95,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,56,39,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,34,17,12,30,0,0,0,89,76,170
10602161448,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,56,122,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,60,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,18,45,17,23,42,0,0,0,116,104,219
10602161449,core,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,105,65,166,5,5,14,4,0,4,0,0,0,0,0,0,0,0,0,5,6,4,115,79,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,26,17,15,39,0,0,5,150,109,262
10602161501,core,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,80,71,153,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,82,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,36,54,17,29,42,0,0,0,125,149,277
10602161502,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,41,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,31,7,5,17,0,0,0,46,42,91
10602161503,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,61,141,0,6,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,85,68,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,19,28,16,31,44,0,0,0,114,120,232
10602161504,core,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,52,132,3,3,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,94,65,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,16,22,35,0,0,5,116,91,205
10602161505,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,8,18,0,0,0,44,39,85
10602161506,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,99,244,4,9,13,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,153,111,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,66,105,37,41,75,0,0,0,235,215,448
10602161507,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,105,232,11,6,17,3,0,3,0,0,0,0,0,0,5,0,5,3,4,8,148,120,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,44,78,26,39,62,0,4,0,211,204,420
10602161508,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,52,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,76,56,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,14,16,32,0,0,0,95,85,181
10602161509,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,62,131,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,72,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,18,20,35,0,0,0,96,94,189
10602161510,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,61,143,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,92,71,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,14,14,16,15,33,0,0,0,113,105,216
10602161511,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,48,122,0,9,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,83,54,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,23,13,20,36,0,0,0,103,97,203
10602161512,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,68,157,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,71,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,14,24,11,20,35,0,0,0,118,113,228
10602161513,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,62,150,4,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,71,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,39,13,37,54,0,0,0,130,126,259
10602161514,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,97,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,58,48,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,42,8,19,26,0,0,0,82,89,175
10602161515,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,47,39,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,9,9,0,0,0,61,47,102
10602161516,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,50,147,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,104,63,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,34,13,26,36,6,0,6,130,114,239
