SA1_CODE_2021,zone_tier,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
10601110732,core,0,0,3,0,4,4,6,0,0,10,0,0,3,3,0,0,3,0,0,11,0,0,8,0,0,0,0,0,0,14,3,0,8,4,8,0,0,0,0,22,0,4,3,9,0,5,0,0,0,20,0,5,5,7,5,0,0,0,0,21,0,0,13,8,0,4,0,0,0,23,0,0,8,6,0,4,0,0,0,15,0,0,5,3,0,0,0,0,0,10,0,0,8,7,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,11,17,75,52,17,17,12,0,0,209,6,0,3,3,3,3,4,0,0,31,3,0,0,0,0,0,4,0,0,4,6,0,0,0,0,0,0,0,0,10,0,0,0,0,4,3,6,0,0,22,3,4,3,3,0,0,9,0,0,14,0,0,8,0,0,0,0,0,0,12
10601110733,core,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,4,3,0,14,0,0,3,0,0,0,6,0,0,9,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,3,4,0,0,7,0,0,0,7,4,0,0,0,0,12,0,0,0,0,0,4,4,0,0,7,0,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,7,8,0,10,17,18,38,41,17,0,147,0,0,0,0,6,6,4,0,0,14,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,6,5,0,12,5,0,0,0,0,0,11,3,0,17,0,3,0,0,0,0,6,3,0,17,0,4,3,0,0,0,3,4,0,18
10601110801,core,0,3,3,0,5,15,11,3,0,43,0,0,5,3,0,6,11,10,5,47,3,7,3,5,3,8,0,0,0,30,0,5,6,3,6,4,7,0,0,36,0,4,5,6,7,0,0,0,0,15,0,0,3,5,5,3,0,0,0,18,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,5,20,16,23,35,34,36,44,41,20,8,266,9,0,0,0,0,3,0,0,0,24,9,0,0,0,0,0,0,0,0,12,9,6,0,0,0,5,6,0,0,17,0,8,9,0,12,23,18,7,0,68,0,4,10,3,7,10,19,14,5,70,3,5,9,5,3,14,5,6,0,46
10601110806,core,0,0,0,6,5,7,4,8,0,21,0,0,0,0,5,5,4,9,7,21,0,0,3,0,3,4,0,0,0,12,0,0,3,8,3,0,0,0,0,18,0,0,0,3,5,0,0,0,0,14,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,10,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,12,6,10,23,24,21,26,14,17,4,147,6,0,5,4,4,0,0,0,0,20,0,0,0,3,0,0,0,0,0,7,4,5,0,8,0,3,3,0,0,22,0,0,0,3,4,7,4,8,0,30,0,0,3,5,5,4,7,11,7,35,0,3,7,4,3,5,3,0,0,23
10601110807,core,0,4,0,0,0,0,3,5,0,17,0,4,4,4,5,7,9,5,4,35,0,0,3,9,3,3,8,6,0,21,3,4,7,7,3,0,8,0,0,17,0,0,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,20,12,29,32,23,32,28,16,9,198,10,0,6,3,0,9,0,0,0,34,5,0,0,0,0,0,0,6,0,14,11,4,0,4,0,7,0,0,0,21,0,4,7,0,3,3,13,9,6,37,0,4,4,8,5,7,16,12,4,56,0,0,6,8,3,3,10,5,0,39
10601110808,core,0,4,0,0,0,0,3,3,0,20,0,0,0,4,3,7,4,3,3,31,0,3,4,3,0,0,7,0,0,19,0,0,3,6,3,0,0,0,0,20,0,5,4,8,0,4,0,0,0,19,0,6,3,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,14,24,28,28,24,30,24,6,7,178,11,0,0,0,0,6,0,0,0,21,6,0,0,0,0,4,0,0,0,13,3,0,0,3,0,0,0,3,0,13,0,3,0,3,3,4,6,6,0,36,0,0,7,10,5,4,13,7,3,49,0,3,5,3,0,0,9,3,0,27
10601110809,core,0,0,8,0,0,0,4,3,0,16,0,0,0,0,0,8,3,3,4,21,0,0,3,6,0,0,3,0,0,15,0,0,5,0,0,0,4,0,0,9,0,4,0,0,0,3,0,0,0,9,0,0,0,3,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,23,12,14,24,19,7,4,108,5,0,6,0,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,6,7,3,0,22,0,0,5,0,4,6,3,3,4,25,0,0,8,6,3,5,3,3,0,27
10601110810,core,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,3,4,6,0,24,6,4,0,3,5,0,3,0,0,23,0,6,3,3,3,0,0,0,0,16,0,0,0,9,0,3,0,0,0,19,0,4,0,0,12,8,0,0,0,24,0,0,9,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,21,15,22,30,35,29,20,13,3,171,4,0,0,4,4,0,4,0,0,17,5,0,0,0,4,0,0,0,0,13,3,0,3,0,8,6,0,0,0,22,3,0,4,3,0,4,5,6,0,23,0,4,3,0,7,10,10,10,0,44,3,0,3,3,5,7,9,4,0,33
10601110811,core,6,4,0,0,4,4,10,3,0,26,0,4,0,0,0,0,9,10,0,20,0,0,3,0,0,8,9,4,0,20,0,0,0,5,0,3,0,0,0,14,0,0,0,3,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,8,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,20,16,19,22,30,30,21,4,175,6,4,0,0,4,9,0,0,0,23,0,0,0,0,0,6,4,0,0,15,4,4,0,0,0,4,3,0,0,19,6,4,0,0,0,4,11,5,0,38,0,4,0,3,0,3,8,7,6,31,0,4,3,0,4,7,11,7,0,33
10601110812,core,0,0,0,0,3,4,4,3,4,23,0,0,0,0,3,8,8,13,16,50,0,0,3,3,0,5,0,0,0,21,0,0,0,5,3,0,3,8,0,20,0,0,0,4,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,0,0,21,7,4,26,19,21,29,33,26,23,197,6,3,0,0,0,3,5,0,0,16,3,0,0,0,0,0,0,0,0,4,5,0,4,0,3,0,0,0,0,15,0,0,0,0,8,7,12,10,0,43,0,0,4,5,4,14,16,24,18,89,0,0,5,3,3,7,7,3,0,32
10601110813,core,4,0,0,0,0,0,5,5,4,26,3,0,8,0,7,4,7,14,39,81,0,4,0,4,4,3,3,4,0,23,0,3,9,7,4,0,4,0,0,21,0,3,4,4,7,0,3,0,0,15,0,0,3,9,4,0,0,0,0,18,0,0,7,3,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,9,25,46,21,18,34,30,30,26,25,37,68,287,10,0,0,5,0,5,4,0,0,26,5,0,0,0,0,0,0,0,0,4,7,0,0,0,3,4,0,0,0,16,4,3,0,0,3,6,5,13,12,48,3,4,8,0,7,9,15,25,55,118,0,4,5,10,4,3,4,4,0,34
10601110814,core,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,3,0,5,0,9,0,0,0,0,4,3,7,0,0,12,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,11,5,8,13,14,10,5,4,77,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,5,0,5,0,12,0,0,0,3,4,3,7,0,0,14
10601110815,core,0,0,0,0,0,0,3,4,0,3,0,0,3,0,3,0,8,3,0,19,0,0,3,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,10,5,3,22,13,12,11,22,14,8,103,4,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,0,0,9,5,0,0,0,0,0,0,0,0,9,0,0,3,4,0,0,0,5,0,19,0,0,0,0,3,0,10,7,0,29,0,0,3,0,0,3,3,4,0,14
10601110816,core,0,0,0,0,5,0,5,5,0,18,0,0,3,0,0,7,9,3,4,20,0,3,5,0,4,0,6,0,0,17,0,0,6,7,5,0,6,0,0,22,0,3,3,7,0,3,0,0,0,15,0,0,5,3,0,0,0,0,0,15,0,6,0,3,6,0,0,0,0,6,0,0,3,3,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,3,0,0,14,17,18,30,24,26,37,23,10,8,190,16,0,3,3,0,9,0,0,0,35,8,0,0,0,0,3,0,0,0,10,4,3,0,0,0,0,0,0,0,10,0,0,0,0,3,3,16,9,5,33,4,0,3,0,4,7,13,6,8,40,3,3,3,8,3,0,4,4,0,32
10601110817,core,0,0,3,0,3,6,6,3,0,31,0,0,0,0,4,0,5,9,0,15,0,0,4,3,8,3,0,0,0,20,0,4,5,4,0,5,0,0,0,18,0,0,4,0,0,4,6,0,0,14,0,0,4,3,10,0,0,0,0,13,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,14,15,19,16,32,31,20,15,4,172,11,0,0,0,3,3,4,0,0,23,3,0,0,0,4,0,0,0,0,19,6,0,0,4,5,3,6,5,0,19,0,0,12,0,0,11,14,4,3,45,0,0,0,4,4,10,5,13,0,28,5,3,3,3,8,4,10,0,5,32
10601110818,core,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,46,52,106,0,0,0,0,0,0,6,9,11,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,19,57,67,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,4,14,75,82,174,0,0,0,0,0,0,8,11,15,40
10601110819,core,0,0,4,0,3,4,4,5,4,24,0,0,6,0,0,8,3,10,4,28,0,3,11,3,11,7,3,5,0,35,0,0,8,0,5,4,3,0,0,23,0,3,7,6,3,0,0,0,0,27,0,0,3,5,3,3,0,0,0,18,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,13,9,12,42,31,34,35,25,20,8,209,9,0,0,0,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,4,0,0,0,18,0,0,6,4,3,4,21,3,3,42,0,0,3,0,3,8,7,10,8,38,3,8,10,5,11,7,8,3,0,53
10601110820,core,0,0,0,0,4,3,9,4,0,29,0,0,4,0,0,3,4,0,3,26,0,0,0,0,0,3,6,5,0,24,0,3,3,3,0,0,3,0,0,21,0,3,4,7,0,3,4,0,0,20,0,0,4,4,3,0,0,0,0,10,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,11,14,23,30,21,25,36,18,7,182,6,0,0,3,3,6,4,3,0,28,3,0,0,0,0,0,3,0,0,9,3,0,0,0,8,9,5,4,0,24,0,0,8,3,10,8,18,8,0,57,0,3,5,5,0,7,14,9,3,39,0,4,0,0,10,4,12,4,0,40
10601110821,core,0,0,0,0,0,6,4,0,0,13,0,0,0,0,0,4,4,0,0,24,0,0,3,4,0,3,0,8,5,27,0,0,0,0,7,0,0,0,0,11,0,0,3,3,4,0,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,20,18,14,25,16,18,10,131,7,0,0,0,0,3,4,0,0,16,3,0,0,0,4,0,0,0,0,14,0,0,0,3,0,0,5,0,0,19,0,5,0,0,4,6,13,8,0,30,0,0,0,0,3,7,14,5,0,32,0,0,4,7,4,9,9,9,5,45
10601110822,core,0,0,5,3,0,4,9,7,0,22,0,0,4,0,0,0,6,0,0,18,0,0,6,4,6,3,0,0,0,23,0,0,5,3,3,6,3,0,0,19,0,4,4,6,5,0,0,0,0,19,0,0,4,3,3,0,0,0,0,20,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,12,15,17,38,25,33,25,28,3,0,194,8,0,0,4,9,3,0,0,0,31,4,0,0,0,0,5,0,0,0,7,6,3,3,4,0,3,3,3,0,31,3,0,3,4,3,10,13,4,0,48,4,0,10,0,4,8,8,3,0,40,0,3,10,10,6,3,5,0,0,29
10601110823,core,0,0,0,0,0,0,0,5,0,8,0,0,0,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,3,6,14,17,14,10,3,0,80,0,0,0,0,3,0,5,0,0,10,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,21,0,0,0,0,0,0,6,5,0,11,0,3,0,5,0,0,4,0,0,12,5,0,0,0,4,0,0,0,0,18
10601110824,core,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,6,4,3,0,15,0,3,3,4,0,0,4,0,0,15,0,0,0,0,4,0,0,0,0,10,0,3,0,0,4,0,3,0,0,9,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,15,15,8,11,8,0,80,11,0,3,0,0,3,0,0,0,23,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,11,0,0,0,0,3,6,3,3,0,18,0,3,4,7,0,4,3,0,0,22
10601110825,core,0,0,3,12,3,7,6,0,0,39,3,3,5,11,10,13,7,0,3,51,0,9,12,8,9,5,3,0,0,40,0,3,11,7,7,0,0,0,0,32,0,0,7,5,3,0,0,0,0,17,0,0,9,0,3,0,0,0,0,21,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,17,16,10,9,3,0,0,69,44,35,82,65,51,40,16,7,5,333,39,0,4,0,5,0,0,0,0,51,9,4,0,0,4,0,0,0,0,13,6,9,5,3,8,8,0,0,0,31,5,3,10,15,11,12,13,3,0,74,6,9,14,12,9,8,6,8,3,75,0,5,16,15,9,7,10,4,0,67
10601110826,core,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,13,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,5,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,10,12,16,15,4,0,74,4,0,0,0,0,0,3,0,0,11,4,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,10,0,0,21,0,0,4,0,0,0,0,0,0,10
10601110827,core,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,8,5,4,6,0,36,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
10601110828,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,24,3,0,53,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,5,0,5,12,0,0,0,0,0,0,3,0,0,5
10601110829,core,0,0,4,0,0,0,6,3,0,14,0,0,5,0,0,4,4,4,3,24,3,0,0,6,4,0,5,0,0,22,0,0,8,3,4,0,0,0,0,16,0,0,3,0,0,3,0,0,0,9,0,0,0,7,8,4,0,0,0,14,0,3,0,0,6,0,0,0,0,10,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,18,16,10,32,29,32,22,29,10,3,175,6,0,0,3,4,4,3,0,0,21,0,0,0,0,0,4,0,0,0,11,4,0,4,0,4,4,4,0,0,25,0,4,7,0,5,3,12,3,0,27,0,3,6,0,0,4,18,6,4,45,5,0,4,6,4,0,6,4,0,28
