SA1_CODE_2021,zone_tier,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
11101120621,core,..,13,13,56,0,56,24,0,24,39,0,39,13,0,13,11,0,11,133,13,154
11101120622,core,..,19,19,59,4,63,20,0,20,25,0,24,7,0,7,9,0,9,119,24,146
11101120623,core,..,77,77,75,6,78,34,0,31,33,0,33,9,0,9,5,0,5,157,86,241
11101120624,core,..,18,18,49,0,53,21,0,21,25,0,25,15,0,15,6,0,6,121,18,138
11101120625,core,..,20,20,29,3,32,28,0,28,36,0,36,26,0,26,3,0,3,117,22,141
11101120626,core,..,43,43,59,6,58,40,0,40,40,0,40,15,0,15,6,0,6,156,46,200
11101120627,core,..,55,55,66,6,68,30,0,30,46,0,46,10,0,10,3,0,3,153,56,210
11101120628,core,..,35,35,40,4,48,30,0,30,37,0,37,14,0,14,4,0,4,126,37,165
11101120629,core,..,133,133,76,0,76,7,0,7,11,0,11,7,0,7,0,0,0,97,135,235
11101120630,core,..,54,54,69,8,74,11,0,11,13,0,13,9,0,9,0,0,0,96,61,158
11101120631,core,..,71,71,61,7,58,26,3,29,10,0,10,3,0,3,3,0,3,102,75,179
11101120632,core,..,32,32,46,3,46,30,0,28,13,0,13,9,0,9,6,0,6,92,33,130
11101120633,core,..,155,155,116,11,125,33,0,33,23,0,23,3,0,3,6,0,6,181,165,342
11101120634,core,..,57,57,61,5,71,48,0,48,34,0,34,8,0,8,9,0,9,154,63,216
11101120635,core,..,54,54,31,0,37,3,0,6,11,0,11,7,0,7,0,0,0,60,62,118
11101120636,core,..,57,57,38,7,42,21,0,18,22,0,22,6,0,6,4,0,4,81,62,146
11101120637,core,..,37,37,61,0,56,26,0,24,29,0,29,4,0,4,5,0,4,116,45,161
11101120638,core,..,47,47,91,4,101,22,0,22,40,0,40,12,0,12,4,0,4,169,56,222
11101120639,core,..,87,87,66,8,70,20,0,19,19,0,19,6,0,6,0,0,0,101,99,197
11101120640,core,..,27,27,81,0,88,24,0,24,31,0,31,13,0,13,9,0,9,149,25,184
11101120641,core,..,15,15,48,0,48,27,0,27,29,0,29,13,0,13,4,0,4,127,15,134
11101120642,core,..,57,57,47,0,47,19,0,19,15,0,15,0,0,0,0,0,0,93,57,147
11101120701,core,..,36,36,79,0,81,20,0,20,20,0,20,9,0,11,0,0,0,134,41,178
11101120702,core,..,31,31,58,3,65,38,0,38,23,0,23,12,0,12,7,0,7,140,32,175
11101120703,core,..,34,34,47,3,55,26,0,26,34,0,34,9,0,9,0,0,0,114,36,154
11101120704,core,..,20,20,28,0,31,25,0,25,12,0,12,12,0,12,0,0,0,64,19,90
11101120705,core,..,48,48,65,0,67,20,0,20,24,0,24,5,0,5,0,0,0,119,51,168
11101120706,core,..,50,50,35,9,44,25,0,25,15,0,15,12,0,12,0,0,0,90,59,142
11101120707,core,..,116,116,61,8,64,20,0,20,18,0,18,0,0,0,0,0,0,99,122,224
11101120708,core,..,46,46,78,3,88,28,0,28,17,0,17,8,0,8,0,0,0,133,56,189
11101120709,core,..,53,53,71,0,71,37,0,35,29,0,29,0,0,0,6,0,6,132,50,185
11101120710,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120711,core,..,28,28,55,0,55,22,0,22,17,0,17,11,0,11,8,0,8,102,28,137
11101120712,core,..,127,127,77,7,90,24,0,24,19,0,19,6,0,6,3,0,3,127,135,262
11101120713,core,..,28,28,47,0,47,16,0,16,20,0,20,4,0,4,0,0,0,92,27,119
11101120714,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120715,core,..,85,85,78,4,79,30,0,30,26,0,26,12,0,12,3,0,3,150,90,242
11101120716,core,..,42,42,30,5,32,18,0,18,10,0,10,4,0,4,6,0,6,70,46,114
11101120801,core,..,49,49,45,5,51,28,0,28,33,0,35,7,0,7,5,0,5,107,58,165
11101120802,core,..,48,48,40,4,46,23,0,22,15,0,15,5,0,5,3,0,3,88,56,139
11101120803,core,..,36,36,43,3,44,11,0,11,13,0,15,8,0,8,6,0,6,80,37,120
11101120804,core,..,22,22,25,4,26,19,0,19,17,0,18,9,0,9,0,0,0,69,27,95
11101120806,core,..,39,39,32,7,37,20,0,20,24,0,20,8,0,8,0,0,0,78,43,123
11101120807,core,..,25,25,50,0,52,20,3,25,29,0,29,13,0,13,6,0,6,124,32,156
11101120808,core,..,9,9,47,0,51,21,0,21,38,0,38,15,0,15,0,0,0,124,13,134
11101120809,core,..,13,13,24,3,31,22,0,22,34,0,34,15,0,15,3,0,3,100,20,114
11101120810,core,..,31,31,49,0,48,23,0,21,34,0,28,4,0,4,0,0,0,107,33,140
11101120811,core,..,28,28,41,0,42,28,0,30,37,0,37,8,0,8,0,0,0,109,29,140
11101120812,core,..,19,19,38,0,40,22,0,21,32,0,32,7,0,7,0,0,0,96,25,123
11101120813,core,..,57,57,36,4,41,17,0,22,14,0,14,3,0,3,0,0,0,77,63,138
11101120814,core,..,33,33,63,0,69,28,3,28,27,0,27,14,0,14,0,0,0,129,40,169
11101120815,core,..,56,56,63,0,61,41,0,44,30,0,30,8,0,8,4,0,4,144,64,207
11101120816,core,..,30,30,44,3,43,16,0,16,27,0,27,14,0,14,0,0,0,99,36,130
11101120817,core,..,43,43,63,5,69,23,4,29,41,0,41,11,0,13,6,0,6,148,51,198
11101120818,core,..,86,86,50,4,56,28,3,31,23,0,23,6,0,6,0,0,0,110,87,198
11101120819,core,..,48,48,59,13,75,27,4,32,21,0,21,9,0,9,8,0,8,122,64,183
11101120820,core,..,66,66,56,7,59,18,3,22,15,3,14,4,0,4,0,0,0,93,81,174
11101120821,core,..,47,47,52,11,66,27,4,25,21,0,21,8,0,8,5,0,7,111,63,175
11101120822,core,..,36,36,59,4,65,24,0,24,44,0,44,3,0,3,3,0,3,135,41,173
11101120823,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120824,core,..,18,18,23,0,25,19,0,19,5,0,5,4,0,4,0,0,0,56,20,78
11101120825,core,..,26,26,45,3,48,21,0,21,18,0,18,11,4,9,3,0,3,96,34,136
11101120826,core,..,26,26,72,0,72,44,0,44,48,0,48,15,0,15,7,0,7,189,26,215
11101120827,core,..,43,43,52,0,55,30,0,30,44,0,44,16,0,16,0,0,0,149,44,192
11101120828,core,..,22,22,53,0,54,29,0,38,32,0,32,8,0,8,5,0,5,133,30,162
11101120829,core,..,21,21,33,0,32,18,0,18,22,0,22,12,0,12,3,0,3,88,24,107
11101120830,core,..,28,28,28,0,37,19,0,17,30,0,30,5,0,5,4,0,4,83,30,113
11101120831,core,..,25,25,34,4,43,26,0,28,27,0,27,10,0,10,0,0,0,101,30,130
11101120832,core,..,6,6,33,0,34,18,0,18,20,0,20,7,0,7,0,0,0,76,5,85
11101120833,core,..,13,13,37,3,38,13,0,13,29,0,29,4,0,4,3,0,3,79,18,100
11101120834,core,..,23,23,36,0,37,16,0,16,25,0,23,5,0,5,7,0,7,84,26,110
11101120835,core,..,54,54,50,0,56,20,0,20,26,0,32,9,0,9,3,0,3,113,54,165
11101120836,core,..,50,50,38,4,46,37,0,39,27,0,27,19,0,19,7,0,7,125,62,183
11101120837,core,..,41,41,46,11,51,16,0,16,23,0,23,12,0,12,4,0,4,106,47,153
11101120838,core,..,29,29,39,0,43,18,0,18,17,0,17,4,0,4,0,0,0,84,30,112
11101120839,core,..,61,61,50,4,50,23,3,24,22,0,22,3,0,3,0,0,0,97,62,160
11101120840,core,..,40,40,53,5,53,28,0,28,28,0,28,10,0,10,0,0,0,121,46,166
11101120841,core,..,29,29,56,0,56,27,3,32,38,3,36,4,0,4,0,0,0,134,39,167
11101120842,core,..,29,29,47,3,44,27,0,25,16,0,16,9,0,9,6,0,6,91,29,124
11101120844,core,..,65,65,31,10,41,10,4,13,0,0,0,4,0,4,0,0,0,50,76,127
11101120845,core,..,19,19,52,9,59,16,0,18,18,0,18,10,0,10,3,0,3,104,28,129
11101120846,core,..,14,14,43,0,43,22,0,22,48,0,48,12,0,12,10,0,10,128,14,139
11101120847,core,..,20,20,28,3,31,23,0,23,23,0,23,7,0,7,3,0,3,80,24,103
11101120848,core,..,37,37,44,4,51,20,0,20,19,0,19,7,0,7,6,0,6,96,41,140
11101120849,core,..,25,25,52,0,54,25,0,27,30,0,30,15,0,12,0,0,0,121,31,157
11101120850,core,..,22,22,30,0,32,17,0,17,18,0,22,8,0,8,6,0,6,73,26,97
11101120851,core,..,25,25,29,0,33,15,0,18,14,0,14,3,0,3,4,0,4,73,31,100
11101120852,core,..,52,52,54,3,59,23,0,24,11,0,11,11,0,11,0,0,0,103,55,158
11101120853,core,..,21,21,42,0,42,17,0,17,27,0,27,6,0,6,5,0,5,102,21,122
11101120854,core,..,18,18,33,0,39,19,0,19,22,0,22,8,0,8,4,0,4,85,21,103
11101120855,core,..,83,83,89,9,94,38,0,38,46,0,46,19,0,19,5,0,5,190,88,282
11101120856,core,..,17,17,47,0,41,12,0,12,21,0,21,11,0,11,3,0,3,88,16,111
11101120857,core,..,31,31,37,0,37,19,0,19,29,0,29,9,0,9,0,0,0,92,36,126
11101120858,core,..,40,40,50,3,54,20,5,24,16,0,21,9,0,9,5,0,5,106,51,155
11101120859,core,..,58,58,76,8,83,31,0,37,24,0,25,9,0,9,3,0,3,143,65,210
11101120860,core,..,51,51,64,6,71,36,0,36,29,0,29,14,0,14,9,0,9,157,54,209
11101120861,core,..,37,37,36,9,45,32,0,32,17,0,17,4,0,4,6,0,6,88,51,133
11101120862,core,..,60,60,34,5,39,32,0,32,27,0,27,9,0,11,5,0,5,110,64,178
11101120863,core,..,75,75,60,12,69,14,5,17,14,0,14,9,0,9,0,0,0,103,86,192
11101120864,core,..,17,17,45,0,45,22,0,22,36,0,36,12,0,12,6,0,6,116,16,137
11101120865,core,..,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7
11101120866,core,..,37,37,34,0,38,12,0,12,14,0,14,7,0,7,5,0,5,64,37,100
11101120867,core,..,63,63,36,8,39,8,0,9,12,0,12,6,0,6,4,0,4,66,69,130
11101120868,core,..,89,89,44,4,48,12,0,14,0,0,0,0,0,0,0,0,0,55,91,146
11101120869,core,..,21,21,48,0,49,22,0,22,22,0,22,3,0,3,3,0,3,91,25,115
11101120870,core,..,36,36,45,4,50,31,0,31,29,0,28,4,0,4,0,0,0,105,39,148
11101120871,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120901,core,..,39,39,55,3,60,30,0,30,17,0,17,8,0,8,6,0,6,120,44,163
11101120902,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120903,core,..,19,19,36,0,37,18,0,18,25,0,23,6,0,6,4,0,4,88,21,115
11101120904,core,..,27,27,40,3,49,15,0,15,19,0,19,8,0,8,6,0,6,93,26,122
11101120905,core,..,62,62,60,5,68,29,0,35,17,0,20,6,0,6,7,0,7,124,74,198
11101120906,core,..,56,56,66,8,76,22,0,22,20,0,20,6,0,6,7,0,7,128,64,193
11101120907,core,..,71,71,50,6,56,27,3,27,11,0,11,5,0,5,13,0,13,110,79,194
11101120908,core,..,64,64,34,0,37,20,0,20,17,0,19,0,0,0,0,0,0,77,69,146
11101120909,core,..,63,63,48,10,58,20,0,22,17,0,17,11,0,11,0,0,0,101,66,168
11101120910,core,..,39,39,37,3,38,13,0,13,20,0,23,3,0,3,6,0,6,84,43,125
11101120911,core,..,22,22,35,0,38,16,0,16,18,0,20,11,0,11,3,0,3,87,24,106
11101120912,core,..,15,15,39,0,39,21,0,21,13,0,13,9,0,9,0,0,0,85,15,100
11101120913,core,..,26,26,46,3,44,43,0,43,40,0,37,15,0,15,5,0,5,143,28,171
11101120914,core,..,30,30,78,0,80,19,0,21,42,0,42,11,0,11,5,0,5,156,32,191
11101120915,core,..,27,27,75,6,85,46,0,50,46,0,49,18,0,18,9,0,9,201,32,235
11101120916,core,..,48,48,74,0,75,25,0,24,18,0,18,11,0,11,5,0,5,134,55,179
11101120917,core,..,26,26,56,0,58,35,0,35,35,0,35,12,0,12,9,0,9,148,26,177
11101120918,core,..,44,44,55,4,56,34,0,34,38,0,45,18,0,18,5,0,5,146,49,197
11101120919,core,..,18,18,36,3,43,18,0,18,26,0,23,22,0,22,4,0,4,109,24,129
11101120920,core,..,16,16,49,0,49,33,0,35,41,0,41,24,0,24,5,0,7,145,26,170
11101120921,core,..,46,46,65,0,69,41,0,41,37,0,36,20,0,20,6,0,6,164,46,214
11101120922,core,..,47,47,72,3,71,39,5,39,34,0,41,10,0,9,0,0,0,153,55,212
11101120923,core,..,21,21,46,6,50,33,0,32,20,0,24,6,0,6,8,0,8,119,32,145
11101120924,core,..,35,35,55,0,60,35,0,37,33,0,33,4,0,4,9,0,9,131,39,172
11101120925,core,..,106,106,86,15,100,35,3,37,25,0,27,5,0,5,3,0,3,165,125,288
11101120926,core,..,46,46,68,7,72,34,0,32,23,0,23,4,0,4,4,0,4,128,49,177
11101120927,core,..,41,41,53,0,53,27,0,27,27,0,27,11,0,11,3,0,3,116,43,156
11101120928,core,..,39,39,59,3,58,42,4,44,46,0,46,9,0,9,4,0,4,155,47,201
11101120929,core,..,23,23,33,0,32,12,0,12,20,0,20,11,0,11,3,0,3,77,26,101
11101120930,core,..,15,15,37,6,39,25,0,28,31,0,30,9,0,9,0,0,0,105,20,129
11101120931,core,..,46,46,53,3,57,30,0,30,24,0,24,6,0,6,6,0,6,116,51,167
11101120932,core,..,63,63,63,13,74,30,0,33,36,0,36,11,0,11,4,0,4,148,73,220
11101120933,core,..,142,142,88,8,92,32,3,36,22,0,23,7,0,7,6,0,6,149,152,303
11101120934,core,..,62,62,58,5,58,36,3,36,23,0,23,4,0,4,0,0,0,121,73,191
11101120935,core,..,80,80,45,8,51,25,0,30,18,0,18,9,0,9,6,0,6,103,94,190
11101120936,core,..,36,36,54,3,57,27,0,32,27,0,27,4,0,4,3,0,3,122,43,166
11101120937,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
11101120938,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120939,core,..,35,35,76,6,82,66,0,69,68,0,68,23,0,23,7,0,7,244,37,281
11101120940,core,..,53,53,50,4,63,30,0,24,23,0,23,6,6,8,3,0,3,105,64,170
11101120941,core,..,16,16,47,0,45,35,0,35,35,0,35,15,0,15,6,0,6,141,16,162
11101120942,core,..,25,25,45,3,48,27,0,27,30,0,31,19,0,19,4,0,4,121,22,148
11101120943,core,..,30,30,61,0,63,21,0,21,38,0,38,8,0,14,3,0,3,137,35,170
11101120944,core,..,21,21,70,0,69,26,0,26,27,0,27,9,0,9,4,0,4,130,20,160
11101120945,core,..,24,24,49,0,55,25,0,27,36,0,39,16,0,16,5,0,5,127,25,155
11101120946,core,..,18,18,52,0,56,30,0,30,35,0,35,10,0,10,5,0,5,136,23,150
11101120947,core,..,30,30,57,6,58,22,0,18,40,0,40,12,0,12,6,0,6,141,38,171
11101120948,core,..,38,38,59,3,64,28,3,30,32,3,29,16,0,16,9,0,9,137,44,188
11101120949,core,..,23,23,42,3,45,28,0,28,26,0,26,4,0,4,4,0,4,112,28,138
11101120950,core,..,61,61,60,5,65,35,5,44,21,0,21,5,0,5,4,0,4,127,69,196
11101120951,core,..,61,61,31,0,36,5,0,5,9,0,9,3,0,3,3,0,3,59,61,120
11101120952,core,..,41,41,46,3,48,24,0,25,38,0,38,16,0,16,3,0,3,123,44,168
11101120953,core,..,29,29,59,3,59,37,0,35,35,0,35,10,0,15,0,0,0,142,35,178
11101120954,core,..,50,50,65,6,73,39,0,41,32,0,32,9,0,9,4,0,4,162,59,216
11101120955,core,..,22,22,59,0,59,24,0,24,31,0,31,7,0,7,10,0,10,131,24,151
11101120956,core,..,22,22,56,0,53,29,0,31,29,0,29,8,3,10,10,0,10,132,26,152
11101121001,core,..,17,17,21,3,27,11,0,11,11,0,11,0,0,0,4,0,4,44,20,63
11101121002,core,..,17,17,18,0,21,23,0,23,12,0,12,4,0,4,3,0,3,59,15,75
11101121003,core,..,30,30,51,5,54,21,0,21,23,0,23,10,0,10,0,0,0,107,36,143
11101121004,core,..,20,20,43,3,40,21,0,21,21,0,21,9,0,9,0,0,0,91,23,112
11101121005,core,..,30,30,35,0,36,39,0,40,18,0,18,8,0,8,4,0,4,103,27,136
11101121006,core,..,72,72,80,0,89,30,0,37,17,0,17,9,0,9,9,0,9,147,77,224
11101121007,core,..,95,95,86,13,101,36,0,36,18,0,22,7,0,7,0,0,0,157,103,260
11101121008,core,..,33,33,51,7,56,38,0,35,31,5,36,10,0,10,9,0,9,137,35,171
11101121010,core,..,33,33,29,3,33,22,0,18,10,0,15,4,0,4,4,0,4,67,37,107
11101121011,core,..,18,18,25,3,29,23,0,23,18,0,18,12,0,12,3,0,3,79,21,106
11101121012,core,..,40,40,25,0,27,24,0,24,11,0,11,11,0,11,4,0,4,73,42,117
11101121013,core,..,54,54,50,0,50,34,0,34,18,0,18,9,0,9,13,0,13,126,57,178
11101121014,core,..,59,59,42,5,47,17,0,19,12,0,12,3,0,3,0,0,0,76,58,139
11101121015,core,..,100,100,101,3,105,16,0,16,25,0,27,7,0,7,7,0,7,156,101,263
11101121016,core,..,25,25,49,0,51,21,0,15,29,0,29,7,0,7,5,0,5,112,27,141
11101121017,core,..,5,5,31,0,34,24,0,24,26,0,24,10,0,10,5,0,5,94,6,107
11101121018,core,..,110,110,56,14,60,36,0,37,22,0,22,4,0,4,9,0,9,129,116,245
11101121019,core,..,58,58,28,3,29,11,0,11,3,0,3,0,0,0,5,0,5,53,63,117
11101121020,core,..,96,96,48,10,55,20,0,25,12,0,12,7,0,5,6,0,6,94,106,203
11101121021,core,..,78,78,54,3,60,31,0,31,23,0,23,3,0,3,7,0,7,119,84,198
11101121022,core,..,43,43,44,5,44,20,0,20,16,0,16,8,0,8,5,0,5,96,44,143
11101121023,core,..,42,42,58,0,58,21,0,24,33,0,30,10,0,13,9,0,9,127,52,174
11101121024,core,..,66,66,79,10,96,44,0,42,27,0,27,10,0,10,6,0,6,170,79,245
11101121101,core,..,18,18,39,0,39,12,0,11,16,0,16,13,0,13,0,0,0,78,20,96
11101121102,core,..,14,14,27,0,25,9,0,9,16,0,16,19,0,19,3,0,3,74,14,84
11101121103,core,..,265,265,64,0,65,8,0,8,0,0,0,7,0,7,0,0,0,71,264,339
11101121104,core,..,10,10,37,0,43,15,0,15,38,0,38,14,0,14,3,0,3,110,9,116
11101121105,core,..,33,33,27,0,27,20,0,22,16,0,16,6,0,6,0,0,0,72,37,107
11101121106,core,..,31,31,33,0,34,27,0,31,38,0,38,9,0,9,0,0,0,110,27,142
11101121107,core,..,29,29,46,5,52,16,0,16,26,0,26,8,0,8,0,0,0,99,29,132
11101121108,core,..,39,39,62,3,64,39,4,43,47,0,47,22,0,22,6,0,6,175,44,219
11101121109,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
11101121110,core,..,29,29,59,0,61,27,0,27,25,0,25,23,0,23,3,0,3,138,29,169
11101121201,core,..,8,8,52,0,52,20,0,20,28,0,28,8,0,8,5,0,5,115,8,127
11101121202,core,..,29,29,53,0,50,22,0,22,25,0,25,8,0,8,0,0,0,109,30,135
11101121203,core,..,20,20,31,5,32,12,0,12,17,0,17,6,0,6,0,0,0,66,25,88
11101121204,core,..,53,53,87,4,95,36,0,36,31,0,31,12,0,12,4,0,4,167,57,228
11101121205,core,..,40,40,59,5,63,19,0,25,16,0,16,4,0,4,6,0,6,107,40,145
11101121206,core,..,68,68,64,3,66,27,0,27,17,0,17,9,0,9,3,0,3,124,68,191
11101121207,core,..,87,87,72,12,82,21,0,21,25,0,25,8,0,8,6,0,6,130,94,226
11101121208,core,..,27,27,53,5,56,18,0,21,15,0,15,15,0,15,3,0,3,107,32,130
11101121209,core,..,25,25,54,0,54,21,0,21,28,0,28,18,0,18,9,0,9,118,24,146
11101121210,core,..,13,13,30,5,35,19,0,19,19,0,19,8,0,8,0,0,0,79,17,93
11101121212,core,..,19,19,76,0,77,20,0,20,30,0,30,19,0,19,3,0,3,139,21,161
11101121213,core,..,16,16,29,0,28,9,0,9,7,0,7,9,0,9,0,0,0,56,14,70
11101121215,core,..,39,39,69,6,69,20,0,20,17,0,17,6,0,6,0,0,0,116,44,160
11101121216,core,..,131,131,59,0,63,20,0,20,12,0,12,10,0,10,3,0,3,97,131,229
11101121217,core,..,49,49,53,8,60,34,0,34,18,0,18,11,0,11,7,0,7,121,56,173
11101121218,core,..,161,161,76,0,77,4,0,4,7,0,7,0,0,0,0,0,0,95,167,253
11101121219,core,..,20,20,31,0,31,18,0,18,19,0,19,5,0,5,0,0,0,78,20,105
11101121220,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121222,core,..,37,37,61,0,62,32,0,32,38,0,38,10,0,10,6,0,6,143,40,182
11101121223,core,..,60,60,69,9,73,17,0,17,5,0,5,5,0,5,0,0,0,101,69,165
11101121224,core,..,52,52,105,0,105,28,0,28,33,4,35,13,0,13,3,0,3,184,55,234
11101121225,core,..,61,61,73,9,75,43,0,43,29,0,29,21,0,21,6,0,6,174,68,241
11101121226,core,..,28,28,55,3,57,30,3,29,19,0,19,4,0,4,4,0,4,110,33,142
11101121227,core,..,48,48,98,4,106,32,0,35,36,0,36,16,0,16,4,0,4,196,57,252
11101121228,core,..,11,11,54,0,54,16,0,16,35,0,35,15,0,15,5,0,5,123,11,136
11101121229,core,..,11,11,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,8,11,18
11101121230,core,..,25,25,31,0,31,10,0,10,3,0,3,4,0,4,0,0,0,42,25,73
11101121231,core,..,8,8,35,0,35,20,0,20,28,0,28,16,0,16,0,0,0,102,8,114
11101121232,core,..,4,4,23,0,23,13,0,13,24,0,24,13,0,13,0,0,0,74,4,79
11101121233,core,..,17,17,92,0,92,25,0,22,30,0,30,14,0,14,3,0,3,156,15,180
11101121234,core,..,21,21,28,5,35,6,0,6,5,0,5,0,0,0,0,0,0,46,23,71
11101121235,core,..,26,26,45,3,43,19,0,19,11,0,11,0,0,0,3,0,3,76,28,106
11101121236,core,..,7,7,30,0,28,8,0,8,11,0,11,4,0,4,3,0,3,59,11,68
11101121237,core,..,62,62,54,7,60,22,0,22,15,0,15,10,0,10,3,0,3,104,69,172
11101121238,core,..,17,17,25,0,27,8,0,8,12,0,12,0,0,0,3,0,3,49,19,64
11101121301,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121302,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121303,core,..,39,39,77,0,74,28,0,28,38,0,38,16,0,16,5,0,5,162,45,201
11101121304,core,..,23,23,55,0,56,27,0,27,35,0,35,16,0,16,5,0,5,131,22,154
11101121305,core,..,16,16,52,3,51,29,0,29,36,0,36,18,0,18,0,0,0,138,21,158
11101121306,core,..,47,47,51,3,51,15,0,15,26,0,26,6,0,6,6,0,6,112,45,158
11101121307,core,..,32,32,66,5,72,29,0,29,39,0,39,16,0,16,0,0,0,148,35,186
11101121308,core,..,37,37,75,0,77,31,0,31,55,0,55,21,0,21,9,0,9,185,34,220
11101121309,core,..,12,12,26,0,24,10,0,10,17,0,24,7,0,7,0,0,0,61,11,76
11101121310,core,..,16,16,55,0,55,32,0,32,32,0,34,14,0,14,6,0,6,135,15,152
11101121311,core,..,34,34,62,0,62,27,0,27,32,0,32,23,0,23,4,0,4,143,34,178
11101121312,core,..,50,50,63,0,70,25,0,25,27,0,27,12,0,12,4,0,4,127,51,180
11101121313,core,..,15,15,43,0,43,16,0,16,23,0,23,9,0,9,0,0,0,94,18,110
11101121314,core,..,31,31,68,0,68,25,0,25,32,0,32,14,0,14,7,0,7,142,30,173
11101121315,core,..,13,13,55,3,54,22,0,22,44,0,44,18,0,18,4,0,4,143,16,166
11101121316,core,..,5,5,13,0,15,13,0,13,23,0,23,3,0,3,0,0,0,61,5,66
11101121317,core,..,15,15,55,0,55,23,0,23,41,0,41,11,0,11,3,0,3,133,15,151
11101121318,core,..,3,3,44,0,47,31,0,31,33,0,33,13,0,13,4,0,4,137,4,139
11101121319,core,..,30,30,43,3,47,26,0,26,36,0,36,9,0,9,0,0,0,122,29,156
11101121320,core,..,37,37,35,0,38,10,0,10,18,0,18,3,0,3,0,0,0,78,38,109
11101121321,core,..,22,22,45,0,50,26,0,26,36,0,36,8,0,8,5,0,5,123,20,139
11101121322,core,..,24,24,65,0,67,31,0,31,41,0,41,19,0,19,4,0,4,164,28,183
11101121323,core,..,22,22,69,0,64,32,0,32,58,0,58,17,0,17,11,0,11,179,18,203
11101121324,core,..,35,35,80,0,82,26,0,26,32,0,32,11,0,11,3,0,3,159,37,196
11101121325,core,..,30,30,78,0,84,18,0,18,45,0,43,9,0,9,7,0,7,158,32,195
11101121326,core,..,48,48,66,4,71,18,0,18,38,0,38,9,0,9,4,0,4,136,48,183
11101121327,core,..,54,54,72,7,73,16,0,16,32,0,32,9,0,9,0,0,0,127,57,188
11101121328,core,..,11,11,32,0,32,13,0,13,18,0,18,18,0,18,3,0,3,86,11,100
11101121329,core,..,81,81,71,0,71,15,0,15,15,0,12,5,0,5,4,0,4,106,85,186
11101121330,core,..,23,23,54,0,59,24,0,24,30,0,30,14,0,14,6,0,6,123,28,149
11101121401,core,..,48,48,67,3,68,20,0,20,36,0,36,4,0,4,6,0,6,139,54,191
11101121402,core,..,29,29,55,3,59,26,0,26,29,0,29,7,0,7,4,0,4,127,30,157
11101121403,core,..,49,49,86,0,90,35,0,35,38,0,38,14,0,14,3,0,3,183,54,233
11101121404,core,..,67,67,110,0,113,42,0,42,62,0,62,28,0,28,3,0,3,247,70,315
11101121405,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101121406,core,..,17,17,51,0,51,23,0,23,45,0,45,13,0,13,7,0,7,147,17,166
11101121407,core,..,68,68,65,4,68,24,0,24,21,0,21,10,0,10,0,0,0,130,68,199
11101121408,core,..,28,28,33,4,36,23,0,23,23,0,23,4,0,4,3,0,3,92,31,117
11101121409,core,..,24,24,35,0,40,17,0,17,17,0,17,8,0,8,7,0,7,82,21,98
11101121410,core,..,104,104,118,10,128,27,0,30,27,0,27,6,0,6,5,0,5,187,114,301
11101121411,core,..,20,20,30,0,30,25,0,25,24,0,24,14,0,14,4,0,4,99,20,117
11101121412,core,..,35,35,23,0,21,4,0,6,6,0,6,7,0,7,4,0,4,48,36,87
11101121413,core,..,15,15,43,5,50,25,0,29,31,0,31,14,0,14,0,0,0,121,19,140
11101121414,core,..,88,88,96,9,94,47,5,43,25,0,25,11,0,11,6,0,6,180,93,275
11101121415,core,..,75,75,86,7,95,31,0,31,26,0,26,16,0,16,3,0,3,170,82,251
11101121416,core,..,28,28,68,4,75,27,0,27,19,0,19,12,0,12,11,0,11,127,35,163
11101121417,core,..,92,92,74,12,90,18,0,18,13,0,13,0,0,0,4,0,4,115,106,218
