geography,source_file,FINANCIAL_YEAR,HH_LGA_ID,area_name,TRAVEL_PURPOSE,JOURNEYS_BY_MODE,PCT_OF_TOTAL_JOURNEYS,DISTANCE_BY_PURPOSE,PCT_OF_TOTAL_DISTANCE,JOURNEY_AVG_DISTANCE,JOURNEY_AVG_TIME,HH_SA3_ID
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Personal business,17000,6.2,146000,4.7,8.6,18.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Serve passenger,57000,20.6,587000,18.9,10.4,16.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Shopping,46000,16.8,403000,13.0,8.7,13.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Social/recreation,68000,24.9,605000,19.5,8.9,15.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Work related business,16000,5.8,404000,13.0,25.4,31.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Commute,26000,13.2,673000,26.5,26.1,30.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Education/childcare,10000,5.3,116000,4.6,11.1,21.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Other,8000,4.3,110000,4.3,13.1,22.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Personal business,13000,6.9,150000,5.9,11.2,18.9,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Serve passenger,33000,17.0,332000,13.1,10.0,15.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Shopping,38000,19.6,301000,11.9,7.9,13.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Social/recreation,45000,23.2,557000,21.9,12.3,20.9,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Work related business,21000,10.6,299000,11.8,14.5,19.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Commute,37000,13.4,579000,18.8,15.5,22.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Education/childcare,29000,10.4,241000,7.8,8.3,25.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Other,15000,5.3,164000,5.3,11.1,17.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Personal business,12000,4.2,194000,6.3,16.5,22.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Serve passenger,50000,18.1,438000,14.2,8.7,14.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Shopping,52000,18.8,280000,9.1,5.3,10.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Social/recreation,52000,18.6,428000,13.9,8.2,15.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Work related business,31000,11.1,755000,24.5,24.5,29.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Commute,92000,13.3,971000,21.5,10.5,20.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Education/childcare,61000,8.7,296000,6.5,4.9,17.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Other,31000,4.4,261000,5.8,8.4,17.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Personal business,40000,5.7,210000,4.6,5.3,15.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Serve passenger,114000,16.4,588000,13.0,5.1,11.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Shopping,117000,16.8,411000,9.1,3.5,11.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Social/recreation,194000,27.8,1157000,25.6,6.0,15.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Work related business,49000,7.0,622000,13.8,12.8,20.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Commute,34000,13.8,811000,24.7,23.6,29.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Education/childcare,23000,9.1,308000,9.4,13.5,30.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Other,9000,3.6,119000,3.6,13.2,18.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Personal business,12000,4.8,67000,2.1,5.7,13.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Serve passenger,40000,16.1,448000,13.6,11.1,15.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Shopping,43000,17.2,355000,10.8,8.3,13.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Social/recreation,57000,23.1,801000,24.4,13.9,21.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Work related business,31000,12.3,376000,11.4,12.3,16.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Commute,51000,10.5,617000,16.5,12.1,21.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Education/childcare,28000,5.8,235000,6.3,8.4,24.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Other,12000,2.4,61000,1.6,5.3,14.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Personal business,47000,9.7,263000,7.0,5.6,14.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Serve passenger,105000,21.6,799000,21.4,7.6,14.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Shopping,106000,21.9,583000,15.6,5.5,12.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Social/recreation,108000,22.4,702000,18.8,6.5,14.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Work related business,27000,5.7,470000,12.6,17.2,27.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Commute,31000,13.6,590000,20.0,18.9,25.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Education/childcare,24000,10.7,278000,9.4,11.3,25.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Other,8000,3.5,74000,2.5,9.2,16.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Personal business,13000,5.5,121000,4.1,9.5,18.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Serve passenger,42000,18.1,383000,12.9,9.2,14.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Shopping,40000,17.3,374000,12.7,9.4,13.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Social/recreation,59000,25.7,593000,20.1,10.1,16.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Work related business,13000,5.5,541000,18.3,42.7,44.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Commute,29000,15.3,641000,24.5,22.0,27.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Education/childcare,13000,6.8,102000,3.9,7.9,17.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Other,10000,5.1,232000,8.8,24.0,27.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Personal business,12000,6.1,107000,4.1,9.3,17.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Serve passenger,28000,14.6,276000,10.5,9.9,15.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Shopping,34000,18.1,297000,11.4,8.7,15.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Social/recreation,36000,19.0,525000,20.1,14.6,21.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Work related business,29000,15.1,439000,16.8,15.3,24.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Commute,41000,15.9,692000,22.9,16.9,23.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Education/childcare,23000,8.9,154000,5.1,6.7,20.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Other,10000,3.7,126000,4.2,13.3,16.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Personal business,9000,3.5,158000,5.2,17.5,23.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Serve passenger,48000,18.7,371000,12.3,7.7,12.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Shopping,46000,17.8,233000,7.7,5.1,10.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Social/recreation,53000,20.7,718000,23.8,13.4,20.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Work related business,28000,10.8,562000,18.6,20.1,23.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Commute,94000,14.1,1071000,22.6,11.4,21.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Education/childcare,50000,7.6,224000,4.7,4.5,16.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Other,23000,3.4,231000,4.9,10.3,19.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Personal business,48000,7.3,245000,5.2,5.1,15.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Serve passenger,103000,15.5,520000,11.0,5.0,12.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Shopping,126000,18.9,539000,11.4,4.3,12.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Social/recreation,163000,24.5,950000,20.0,5.8,15.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Work related business,57000,8.6,963000,20.3,16.8,23.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Commute,34000,14.2,649000,17.9,19.0,23.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Education/childcare,22000,8.9,310000,8.6,14.4,29.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Other,9000,3.8,134000,3.7,14.7,18.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Personal business,11000,4.5,69000,1.9,6.3,12.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Serve passenger,31000,12.6,380000,10.5,12.4,15.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Shopping,45000,18.8,420000,11.6,9.3,13.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Social/recreation,61000,25.2,1285000,35.5,21.1,27.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Work related business,29000,11.9,370000,10.2,12.9,16.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Commute,55000,11.0,866000,20.3,15.7,23.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Education/childcare,27000,5.4,167000,3.9,6.1,20.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Other,7000,1.4,43000,1.0,6.0,20.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Personal business,45000,9.0,268000,6.3,6.0,13.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Serve passenger,105000,21.0,811000,19.0,7.7,14.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Shopping,123000,24.4,843000,19.7,6.9,15.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Social/recreation,111000,22.0,792000,18.5,7.2,16.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Work related business,29000,5.8,481000,11.3,16.4,22.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Commute,35000,13.1,710000,20.6,20.4,26.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Education/childcare,22000,8.5,244000,7.1,10.8,21.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Other,7000,2.5,46000,1.3,7.0,12.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Personal business,27000,10.3,320000,9.3,11.8,18.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Serve passenger,41000,15.6,448000,13.0,10.9,14.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Shopping,46000,17.4,510000,14.8,11.1,15.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Social/recreation,61000,23.1,607000,17.6,9.9,16.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Work related business,25000,9.6,565000,16.4,22.3,27.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Commute,20000,12.5,346000,16.1,17.0,22.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Education/childcare,14000,8.9,119000,5.5,8.2,19.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Other,7000,4.6,183000,8.5,24.4,25.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Personal business,10000,6.3,68000,3.2,6.6,12.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Serve passenger,16000,9.9,127000,5.9,7.9,12.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Shopping,30000,18.6,304000,14.2,10.0,16.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Social/recreation,35000,21.3,433000,20.2,12.5,19.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Work related business,29000,17.9,565000,26.4,19.3,28.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Commute,32000,13.8,617000,21.9,19.0,26.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Education/childcare,23000,9.7,177000,6.3,7.8,17.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Other,6000,2.5,63000,2.2,10.6,15.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Personal business,10000,4.1,112000,4.0,11.8,19.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Serve passenger,43000,18.5,362000,12.8,8.3,13.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Shopping,38000,16.3,231000,8.2,6.0,12.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Social/recreation,55000,23.5,799000,28.3,14.5,22.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Work related business,27000,11.6,461000,16.3,17.0,22.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Commute,89000,13.9,1111000,23.6,12.5,22.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Education/childcare,38000,6.0,153000,3.2,4.0,17.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Other,21000,3.3,245000,5.2,11.5,18.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Personal business,48000,7.6,233000,4.9,4.8,14.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Serve passenger,96000,15.0,503000,10.7,5.2,13.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Shopping,134000,21.0,621000,13.2,4.6,11.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Social/recreation,157000,24.5,980000,20.8,6.3,14.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Work related business,56000,8.7,871000,18.5,15.7,22.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Commute,29000,13.4,606000,17.9,20.7,23.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Education/childcare,12000,5.4,169000,5.0,14.1,23.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Other,7000,3.3,205000,6.0,28.4,33.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Personal business,9000,3.9,89000,2.6,10.3,19.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Serve passenger,33000,15.0,292000,8.6,8.9,11.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Shopping,50000,22.6,503000,14.8,10.1,13.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Social/recreation,46000,20.8,1153000,34.0,25.2,29.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Work related business,34000,15.6,370000,10.9,10.8,15.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Commute,58000,10.2,874000,19.5,15.0,22.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Education/childcare,40000,7.0,254000,5.6,6.3,21.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Other,10000,1.7,53000,1.2,5.3,18.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Personal business,46000,8.1,275000,6.1,6.0,13.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Serve passenger,119000,20.8,820000,18.2,6.9,13.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Shopping,127000,22.3,773000,17.2,6.1,13.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Social/recreation,134000,23.4,883000,19.6,6.6,16.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Work related business,38000,6.7,564000,12.6,14.8,21.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Commute,28000,11.3,531000,16.2,18.7,25.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Education/childcare,21000,8.3,176000,5.4,8.5,18.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Other,3000,1.4,18000,0.5,5.1,10.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Personal business,31000,12.2,382000,11.7,12.4,18.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Serve passenger,40000,15.8,453000,13.8,11.4,14.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Shopping,48000,18.9,468000,14.3,9.8,14.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Social/recreation,55000,22.0,572000,17.5,10.3,17.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Work related business,26000,10.2,675000,20.6,26.1,29.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Commute,20000,14.0,258000,14.3,13.0,17.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Education/childcare,14000,10.2,89000,4.9,6.1,17.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Other,7000,5.1,173000,9.6,24.0,22.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Personal business,10000,7.3,92000,5.1,8.8,13.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Serve passenger,16000,11.4,81000,4.5,5.0,9.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Shopping,21000,15.0,234000,13.0,11.0,16.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Social/recreation,31000,21.5,402000,22.3,13.2,18.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lower Hunter,Work related business,22000,15.5,473000,26.3,21.4,31.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Commute,29000,15.4,585000,23.9,20.2,25.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Education/childcare,17000,8.9,136000,5.6,8.1,15.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Other,4000,2.1,56000,2.3,14.3,17.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Personal business,12000,6.2,135000,5.5,11.4,19.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Serve passenger,30000,15.8,252000,10.3,8.5,13.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Shopping,33000,17.3,193000,7.9,5.9,11.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Social/recreation,45000,24.1,744000,30.3,16.4,24.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Maitland,Work related business,19000,10.3,350000,14.3,18.0,24.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Commute,77000,12.8,836000,20.8,10.8,21.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Education/childcare,36000,6.0,150000,3.7,4.1,20.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Other,16000,2.6,192000,4.8,12.3,19.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Personal business,50000,8.4,249000,6.2,4.9,13.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Serve passenger,98000,16.3,530000,13.2,5.4,13.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Shopping,122000,20.3,686000,17.0,5.6,12.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Social/recreation,161000,26.7,755000,18.8,4.7,14.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Newcastle,Work related business,41000,6.9,628000,15.6,15.1,22.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Commute,29000,13.0,558000,16.6,19.6,19.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Education/childcare,12000,5.6,164000,4.9,13.4,17.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Other,9000,4.0,162000,4.8,18.5,27.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Personal business,9000,4.1,137000,4.1,15.0,21.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Serve passenger,35000,15.9,314000,9.3,9.0,11.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Shopping,43000,19.4,418000,12.4,9.8,12.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Social/recreation,56000,25.2,1148000,34.1,20.7,23.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Port Stephens,Work related business,28000,12.8,463000,13.7,16.4,22.2,10603.0
