geography,source_file,FINANCIAL_YEAR,HH_LGA_ID,area_name,TRAVEL_MODE,TRIPS_BY_MODE,PCT_OF_TOTAL_TRIPS,MODE_SHARE,DISTANCE_BY_MODE,PCT_OF_TOTAL_DISTANCE,TRIP_AVG_DISTANCE,TRIP_AVG_TIME,HH_SA3_ID
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Vehicle Driver,303000,28.3,30.9,2453000,33.6,8.1,15.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Vehicle Passenger,101000,9.4,10.3,874000,12.0,8.7,14.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Walk Linked,45000,4.2,,27000,0.4,0.6,6.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Walk Only,71000,6.6,7.2,43000,0.6,0.6,8.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Bus,9000,1.6,1.6,51000,1.0,5.8,20.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Other,5000,1.0,1.0,31000,0.6,5.7,20.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Train,6000,1.0,1.1,189000,3.6,32.1,37.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Vehicle Driver,152000,26.9,28.4,1626000,31.3,10.7,17.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Vehicle Passenger,66000,11.7,12.3,662000,12.7,10.0,15.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Walk Linked,15000,2.6,,13000,0.2,0.9,8.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - West,Walk Only,30000,5.3,5.5,28000,0.5,1.0,13.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lower Hunter,Bus,3000,0.8,0.8,47000,1.0,16.5,26.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lower Hunter,Vehicle Driver,117000,30.7,31.9,1722000,37.4,14.7,19.9,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lower Hunter,Vehicle Passenger,50000,13.1,13.6,523000,11.4,10.5,15.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lower Hunter,Walk Linked,7000,1.9,,3000,0.1,0.4,10.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lower Hunter,Walk Only,14000,3.6,3.7,8000,0.2,0.6,10.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Bus,7000,1.1,1.2,45000,0.7,6.8,21.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Other,6000,1.0,1.0,20000,0.3,3.5,10.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Train,5000,0.8,0.8,144000,2.2,31.3,35.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Vehicle Driver,172000,28.9,30.7,2553000,38.2,14.8,19.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Vehicle Passenger,62000,10.4,11.1,549000,8.2,8.8,13.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Walk Linked,18000,3.0,,9000,0.1,0.5,9.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Maitland,Walk Only,29000,4.9,5.2,18000,0.3,0.6,9.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Bus,23000,1.5,1.6,125000,1.5,5.5,20.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Other,19000,1.2,1.3,71000,0.8,3.7,18.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Train,4000,0.2,0.3,78000,0.9,21.4,27.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Vehicle Driver,390000,25.2,27.4,2789000,33.0,7.2,14.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Vehicle Passenger,163000,10.5,11.5,1035000,12.2,6.4,13.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Walk Linked,64000,4.1,,45000,0.5,0.7,7.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Newcastle,Walk Only,112000,7.3,7.9,83000,1.0,0.7,11.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Bus,15000,2.4,2.5,237000,3.4,16.2,33.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Other,10000,1.7,1.7,137000,2.0,13.7,24.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Vehicle Driver,186000,30.7,32.2,2408000,34.5,13.0,18.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Vehicle Passenger,48000,7.9,8.3,676000,9.7,14.1,18.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Walk Linked,14000,2.3,,8000,0.1,0.6,5.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Port Stephens,Walk Only,30000,5.0,5.2,22000,0.3,0.7,7.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Bus,8000,0.8,0.8,60000,0.8,7.9,25.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Other,7000,0.7,0.8,40000,0.6,5.4,15.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Train,1000,0.1,0.1,133000,1.8,146.9,189.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Vehicle Driver,276000,27.9,30.1,2311000,31.9,8.4,15.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Vehicle Passenger,102000,10.3,11.1,1022000,14.1,10.0,16.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Walk Linked,36000,3.6,,19000,0.3,0.5,6.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - East,Walk Only,65000,6.5,7.1,39000,0.5,0.6,10.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Bus,11000,1.8,1.9,80000,1.2,7.3,19.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Other,4000,0.7,0.8,50000,0.8,11.2,24.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Train,7000,1.1,1.2,202000,3.2,30.6,35.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Vehicle Driver,157000,26.1,27.7,2018000,31.6,12.9,18.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Vehicle Passenger,74000,12.4,13.1,806000,12.6,10.9,15.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Walk Linked,17000,2.9,,13000,0.2,0.7,8.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lake Macquarie - West,Walk Only,30000,5.0,5.3,21000,0.3,0.7,10.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Bus,2000,0.6,0.6,59000,1.2,24.5,37.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Other,1000,0.2,0.2,5000,0.1,7.1,52.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Vehicle Driver,130000,31.8,33.0,1886000,37.2,14.5,19.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Vehicle Passenger,49000,12.0,12.4,573000,11.3,11.7,17.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Walk Linked,7000,1.8,,5000,0.1,0.6,11.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Lower Hunter,Walk Only,15000,3.7,3.8,10000,0.2,0.7,10.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Bus,12000,1.9,2.1,80000,1.3,6.8,22.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Other,7000,1.2,1.3,36000,0.6,5.1,10.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Train,4000,0.6,0.6,93000,1.5,26.1,30.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Vehicle Driver,173000,28.3,30.2,2361000,38.3,13.7,18.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Vehicle Passenger,59000,9.7,10.3,477000,7.7,8.1,13.3,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Walk Linked,19000,3.1,,11000,0.2,0.6,9.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Maitland,Walk Only,32000,5.2,5.6,22000,0.4,0.7,9.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Bus,15000,1.0,1.1,90000,1.0,5.8,20.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Other,17000,1.1,1.2,160000,1.8,9.3,25.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Train,4000,0.3,0.3,41000,0.4,9.8,16.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Vehicle Driver,392000,25.9,27.8,3111000,34.4,7.9,15.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Vehicle Passenger,165000,10.9,11.7,1010000,11.2,6.1,13.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Walk Linked,51000,3.4,,37000,0.4,0.7,7.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Newcastle,Walk Only,112000,7.4,7.9,67000,0.7,0.6,9.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Bus,13000,2.4,2.5,188000,2.9,14.6,29.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Other,5000,1.0,1.0,126000,1.9,23.5,35.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Vehicle Driver,154000,28.8,30.0,2115000,32.2,13.7,19.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Vehicle Passenger,58000,10.8,11.2,833000,12.7,14.5,20.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Walk Linked,10000,2.0,,7000,0.1,0.7,5.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2013/14,,Port Stephens,Walk Only,27000,5.0,5.2,17000,0.3,0.6,7.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Bus,10000,0.9,1.0,83000,1.1,8.6,29.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Other,8000,0.8,0.8,41000,0.5,5.1,17.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Train,1000,0.1,0.1,118000,1.6,82.2,123.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Vehicle Driver,287000,27.7,29.5,2573000,34.3,9.0,15.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Vehicle Passenger,111000,10.7,11.4,872000,11.6,7.8,14.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Walk Linked,31000,3.0,,23000,0.3,0.7,7.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - East,Walk Only,69000,6.7,7.1,45000,0.6,0.7,10.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Bus,11000,2.2,2.3,92000,1.5,8.3,21.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Other,4000,0.8,0.9,46000,0.8,10.8,21.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Train,5000,0.9,1.0,143000,2.4,31.7,33.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Vehicle Driver,142000,28.3,30.0,2183000,36.0,15.4,19.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Vehicle Passenger,56000,11.2,11.9,546000,9.0,9.7,13.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Walk Linked,14000,2.8,,9000,0.2,0.6,7.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lake Macquarie - West,Walk Only,18000,3.7,3.9,12000,0.2,0.6,10.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Bus,5000,1.3,1.3,73000,1.4,14.5,24.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Other,1000,0.2,0.2,4000,0.1,7.2,52.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Train,0,0.1,0.1,5000,0.1,17.2,20.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Vehicle Driver,128000,32.0,33.4,1941000,37.1,15.1,20.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Vehicle Passenger,43000,10.7,11.2,577000,11.0,13.5,18.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Walk Linked,9000,2.2,,7000,0.1,0.8,12.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Lower Hunter,Walk Only,15000,3.7,3.8,11000,0.2,0.7,10.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Bus,9000,1.6,1.7,57000,0.9,6.4,17.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Other,7000,1.2,1.3,124000,2.1,18.5,28.0,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Train,2000,0.3,0.3,37000,0.6,20.7,23.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Vehicle Driver,163000,29.4,30.9,2124000,35.2,13.0,17.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Vehicle Passenger,61000,11.0,11.6,647000,10.7,10.6,15.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Walk Linked,14000,2.4,,9000,0.1,0.7,7.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Maitland,Walk Only,22000,4.0,4.2,17000,0.3,0.7,10.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Bus,11000,0.8,0.8,70000,0.7,6.4,23.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Other,15000,1.0,1.1,128000,1.3,8.7,22.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Train,6000,0.4,0.4,52000,0.5,9.3,13.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Vehicle Driver,384000,26.9,28.6,3443000,36.3,9.0,16.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Vehicle Passenger,148000,10.4,11.0,938000,9.9,6.3,12.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Walk Linked,40000,2.8,,29000,0.3,0.7,6.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Newcastle,Walk Only,109000,7.6,8.1,85000,0.9,0.8,11.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Bus,13000,2.5,2.6,181000,2.5,14.0,27.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Other,4000,0.7,0.8,63000,0.9,16.6,31.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Vehicle Driver,146000,28.7,29.6,2219000,30.5,15.2,19.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Vehicle Passenger,57000,11.2,11.6,1152000,15.9,20.2,24.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Walk Linked,8000,1.7,,5000,0.1,0.5,5.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2012/13,,Port Stephens,Walk Only,27000,5.2,5.4,12000,0.2,0.5,6.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Bus,12000,1.1,1.2,111000,1.3,9.4,31.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Other,5000,0.5,0.5,34000,0.4,6.8,22.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Train,3000,0.2,0.3,226000,2.6,88.9,107.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Vehicle Driver,302000,28.0,29.9,2873000,33.5,9.5,16.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Vehicle Passenger,114000,10.6,11.3,979000,11.4,8.6,15.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Walk Linked,33000,3.1,,19000,0.2,0.6,5.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - East,Walk Only,71000,6.5,7.0,47000,0.5,0.7,10.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Bus,7000,1.3,1.4,58000,0.8,7.8,22.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Other,3000,0.5,0.5,25000,0.4,9.0,21.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Train,4000,0.6,0.7,97000,1.4,27.3,29.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Vehicle Driver,171000,30.6,31.7,2572000,37.2,15.0,19.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Vehicle Passenger,60000,10.8,11.2,674000,9.7,11.2,15.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Walk Linked,10000,1.8,,5000,0.1,0.5,7.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lake Macquarie - West,Walk Only,24000,4.4,4.5,24000,0.3,1.0,13.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Bus,7000,2.1,2.1,83000,1.9,11.9,24.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Other,2000,0.6,0.6,9000,0.2,4.3,25.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Train,0,0.1,0.1,5000,0.1,17.2,20.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Vehicle Driver,110000,32.3,33.5,1654000,38.6,15.0,20.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Vehicle Passenger,33000,9.7,10.1,380000,8.9,11.4,16.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Walk Linked,6000,1.7,,6000,0.1,0.9,8.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Lower Hunter,Walk Only,12000,3.5,3.6,8000,0.2,0.7,9.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Bus,11000,2.2,2.3,68000,1.2,6.2,17.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Other,5000,1.0,1.0,128000,2.3,26.4,36.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Train,1000,0.2,0.3,28000,0.5,23.0,29.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Vehicle Driver,147000,29.8,30.9,1964000,34.8,13.4,18.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Vehicle Passenger,61000,12.3,12.7,619000,11.0,10.2,15.8,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Walk Linked,8000,1.7,,5000,0.1,0.6,7.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Maitland,Walk Only,13000,2.7,2.8,10000,0.2,0.8,13.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Bus,9000,0.6,0.7,46000,0.5,5.4,20.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Other,11000,0.8,0.9,132000,1.4,11.5,21.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Train,5000,0.4,0.4,48000,0.5,9.0,14.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Vehicle Driver,374000,27.5,28.9,3451000,36.6,9.2,16.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Vehicle Passenger,144000,10.5,11.1,935000,9.9,6.5,12.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Walk Linked,34000,2.5,,23000,0.2,0.7,6.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Newcastle,Walk Only,104000,7.6,8.0,82000,0.9,0.8,11.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Bus,5000,1.1,1.2,52000,0.8,10.0,20.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Vehicle Driver,139000,30.4,31.6,2206000,32.4,15.9,19.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Vehicle Passenger,55000,12.0,12.4,1127000,16.6,20.6,25.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Walk Linked,8000,1.8,,5000,0.1,0.6,3.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2011/12,,Port Stephens,Walk Only,21000,4.6,4.8,12000,0.2,0.6,7.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Bus,18000,1.4,1.5,127000,1.4,7.2,27.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Other,6000,0.5,0.5,44000,0.5,6.9,22.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Train,3000,0.2,0.3,257000,2.8,88.7,107.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Vehicle Driver,337000,27.4,29.2,3087000,34.2,9.2,15.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Vehicle Passenger,135000,11.0,11.7,912000,10.1,6.7,13.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Walk Linked,37000,3.0,,28000,0.3,0.8,6.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - East,Walk Only,79000,6.4,6.8,61000,0.7,0.8,10.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Bus,8000,1.5,1.6,64000,1.0,7.8,19.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Other,5000,0.9,1.0,6000,0.1,1.3,8.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Train,4000,0.7,0.7,89000,1.4,23.5,25.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Vehicle Driver,159000,29.5,30.8,2212000,33.7,13.9,18.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Vehicle Passenger,65000,12.0,12.5,875000,13.3,13.5,17.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2010/11,,Lake Macquarie - West,Walk Linked,11000,2.1,,9000,0.1,0.7,10.1,11102.0
