parking_facility_id,lat,lon,type,osm_parking,capacity_spaces,capacity_source,fee,charge,max_stay_min,access,operator,surface,levels,name,scenario_variant_ref
pw653681572,-33.2296444,151.5304086,offstreet_public,,,imputed,,,,,,,,,base2026
pw653681560,-33.2352828,151.5437297,offstreet_public,,,imputed,,,,,,,,,base2026
pw509730621,-33.2261806,151.5347274,offstreet_public,,,imputed,,,,,,,,,base2026
pw24024085,-33.2469503,151.5639242,offstreet_public,,,imputed,,,,,,,,,base2026
pw653833132,-33.2447445,151.5653719,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw504905526,-33.237876,151.5618411,offstreet_public,,,imputed,,,,,,,,,base2026
pw854768470,-33.2381193,151.5686142,offstreet_public,,,imputed,,,,yes,,,,,base2026
pw504905527,-33.2335707,151.550212,offstreet_public,,,imputed,,,,,,,,,base2026
pw1031877574,-33.2317308,151.5572503,offstreet_public,,,imputed,,,,,Halekulani Bowling Club,,,,base2026
pw1366482605,-33.2335324,151.5532784,offstreet_public,,,imputed,,,,,,,,,base2026
pw1366482613,-33.2332528,151.5553355,offstreet_public,,,imputed,,,,,,,,,base2026
pw1366482614,-33.233008,151.5545268,offstreet_public,,,imputed,,,,,,,,,base2026
pw1031882697,-33.2300066,151.555628,offstreet_public,,,imputed,,,,,,,,,base2026
pw383928113,-33.2350191,151.5631766,offstreet_public,,,imputed,,,,,,,,,base2026
pw504942855,-33.2344748,151.562504,offstreet_public,,,imputed,,,,,,,,,base2026
pw577645242,-33.2125079,151.50468,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw577645243,-33.2124935,151.5050593,offstreet_public,,,imputed,,,,,,,,,base2026
pw471669226,-33.2202918,151.5145135,offstreet_public,,,imputed,,,,,,,,,base2026
pw471669232,-33.2152958,151.5109047,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw471669244,-33.2161702,151.5096446,offstreet_public,,,imputed,,,,,,,,,base2026
pw471669218,-33.2198544,151.5272637,offstreet_public,,,imputed,,,,,,,,,base2026
pw666060534,-33.2135414,151.5287511,offstreet_public,,,imputed,,,,,,,,,base2026
pw376602265,-33.1973682,151.5256611,offstreet_public,,,imputed,,,,,,,,,base2026
pw1065397816,-33.1995817,151.5233862,offstreet_public,,,imputed,,,,,,,,,base2026
pw376602276,-33.1966513,151.5266001,offstreet_public,,,imputed,,,,,,,,,base2026
pw741483145,-33.1881266,151.5588005,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw653280122,-33.1941449,151.5648819,offstreet_public,,,imputed,,,,,,,,,base2026
pw841626114,-33.1912746,151.5688924,offstreet_public,,,imputed,,,,,,,,,base2026
pw841626115,-33.1911038,151.5693316,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1308580440,-33.1793212,151.562899,offstreet_public,,,imputed,,,,,,,,,base2026
pw1308580437,-33.174561,151.5635261,onstreet,street_side,,imputed,,,,,,,,,base2026
pw492768209,-33.1751457,151.5654283,offstreet_public,,19,osm,,,,,,,,,base2026
pw504951678,-33.2068684,151.5863138,offstreet_public,,,imputed,,,,,,,,,base2026
pw24028638,-33.2058087,151.6027427,offstreet_public,surface,,imputed,yes,,,,,,,,base2026
pw24024108,-33.2042533,151.6058355,offstreet_public,surface,,imputed,yes,,,,,,,,base2026
pw469567452,-33.1956106,151.5754675,offstreet_public,,,imputed,,,,,,,,,base2026
pw586578464,-33.1906262,151.5774729,offstreet_public,,,imputed,,,,,,,,,base2026
pw406948299,-33.1887304,151.5768488,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw524553704,-33.1886783,151.5822995,offstreet_public,,,imputed,,,,,,,,,base2026
pw406948296,-33.1773114,151.575366,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948301,-33.1746807,151.5760167,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948303,-33.1737914,151.5756469,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948304,-33.174618,151.575588,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948306,-33.1770836,151.5754231,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948310,-33.173902,151.5764553,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948313,-33.1756704,151.5756981,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406948316,-33.1745241,151.575013,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw347409276,-33.182443,151.5958797,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw347409277,-33.1818045,151.5953168,offstreet_public,,,imputed,,,,,,asphalt,,,base2026
pw1276666877,-33.1724649,151.5893517,offstreet_public,,,imputed,,,,,,,,,base2026
pw347409226,-33.1961196,151.621164,offstreet_public,surface,,imputed,yes,,,yes,,gravel,,,base2026
pw347409279,-33.1846766,151.6170381,offstreet_public,surface,,imputed,yes,,,,,,,,base2026
pw24024128,-33.187648,151.6212869,offstreet_public,surface,40,osm,yes,,,,,,,,base2026
pw24024130,-33.187282,151.6223285,offstreet_public,surface,25,osm,yes,,,,,,,,base2026
pw347409282,-33.1803646,151.6230692,offstreet_public,surface,,imputed,yes,,,,,gravel,,,base2026
pw1007815281,-33.1606338,151.5351096,offstreet_public,,,imputed,,,,,,,,,base2026
pw375945422,-33.1614516,151.5394986,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw376493883,-33.1622941,151.5400923,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw645765834,-33.152753,151.5387226,offstreet_public,,,imputed,,,,,,,,,base2026
pw504907849,-33.1415796,151.5240427,offstreet_public,,,imputed,,,,,,,,,base2026
pw645764719,-33.1437984,151.5372885,offstreet_public,,,imputed,,,,,,,,,base2026
pw1212747942,-33.1225011,151.5396783,offstreet_public,,,imputed,,,,,,,,,base2026
pw1212903521,-33.1228009,151.5402307,offstreet_public,,,imputed,,,,,,,,,base2026
pw1169553465,-33.1379975,151.5650538,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw1308580408,-33.1461601,151.577304,offstreet_private,street_side,,imputed,,,,private,,,,,base2026
pw1308580410,-33.146138,151.5773559,offstreet_public,,,imputed,,,,,,,,,base2026
pw1308580411,-33.146145,151.5773357,offstreet_public,,,imputed,,,,,,,,,base2026
pw1308580412,-33.1461537,151.5773108,offstreet_public,,,imputed,,,,,,,,,base2026
pw1308580413,-33.1461623,151.5772859,offstreet_public,,,imputed,,,,,,,,,base2026
pw1308580414,-33.1461718,151.5772588,offstreet_public,,,imputed,,,,,,,,,base2026
pw651345706,-33.1477913,151.5890339,offstreet_public,,,imputed,,,,,,,,,base2026
pw650588051,-33.1363511,151.5810054,offstreet_public,,,imputed,,,,,,,,,base2026
pw650588053,-33.1359686,151.5809734,offstreet_public,,,imputed,,,,,,,,,base2026
pw651226086,-33.142182,151.5896388,offstreet_public,,,imputed,,,,,,,,,base2026
pw1381366483,-33.1428895,151.5900541,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw649802257,-33.1366554,151.5863016,offstreet_public,,14,osm,,,,,,,,,base2026
pw649784588,-33.1257103,151.5813776,offstreet_public,,,imputed,,,,,,,,,base2026
pw649784628,-33.1243595,151.584696,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw649756067,-33.124424,151.5826271,offstreet_private,,,imputed,,,,customers,,,,,base2026
pw1010382636,-33.1259832,151.6140541,offstreet_public,,,imputed,,,,,,,,,base2026
pw1022868725,-33.1275612,151.6124618,offstreet_public,,,imputed,,,,,,,,,base2026
pw347409475,-33.1860505,151.6280124,offstreet_public,surface,,imputed,yes,,,yes,,,,Snapper Point Car Park,base2026
pw347409280,-33.1831343,151.6270719,offstreet_public,surface,,imputed,yes,,,yes,,gravel,,,base2026
pw1501218308,-33.1581644,151.6291464,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw553034589,-33.1573923,151.6286157,offstreet_public,surface,,imputed,,,,yes,,unpaved,,,base2026
pw364281491,-33.1053046,151.5058624,offstreet_public,,,imputed,,,,,,,,,base2026
pw741185158,-33.1136248,151.5157558,offstreet_private,surface,,imputed,,,,private,,paved,,,base2026
pw178965619,-33.100361,151.5181662,offstreet_public,surface,6,osm,,,,,,,,,base2026
pw364274437,-33.0648422,151.5186316,offstreet_public,,,imputed,,,,,,,,,base2026
pw364274436,-33.065205,151.5196191,offstreet_public,,,imputed,,,,,,,,,base2026
pw321750293,-33.1100663,151.5328504,offstreet_public,surface,,imputed,no,,,,,,,,base2026
pw178965617,-33.1071047,151.5222474,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw321750735,-33.1107397,151.5317709,offstreet_public,surface,,imputed,no,,,,,,,,base2026
pw321751839,-33.1114631,151.5260715,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw458178772,-33.1100021,151.5314844,offstreet_public,surface,,imputed,no,,,,,asphalt,,,base2026
pw845012856,-33.1136241,151.5402141,offstreet_private,surface,,imputed,,,,private,,concrete,,,base2026
pw321750736,-33.1103826,151.5331367,offstreet_public,surface,,imputed,no,,,,,,,,base2026
pw321750737,-33.1111474,151.5329262,offstreet_public,surface,,imputed,no,,,,,,,,base2026
pw721127453,-33.1082126,151.5530739,offstreet_private,surface,,imputed,no,,,private,NSW Rural Fire Service,paved,,,base2026
pw321750285,-33.1099188,151.5638687,offstreet_public,surface,,imputed,no,,,,,asphalt,,,base2026
pw1214488216,-33.0956132,151.5460748,offstreet_public,,,imputed,,,,,,,,,base2026
pw397110754,-33.0710566,151.5221523,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw397110756,-33.0707732,151.521214,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398287365,-33.0903842,151.5491848,offstreet_public,,,imputed,,,,,,,,,base2026
pw398287366,-33.0917123,151.5488259,offstreet_public,,,imputed,,,,,,,,,base2026
pw1010382639,-33.1148619,151.6144526,offstreet_public,,,imputed,,,,,,,,,base2026
pw1010382642,-33.1135378,151.6148944,offstreet_public,,,imputed,,,,,,,,,base2026
pw396001062,-33.0673867,151.5789908,offstreet_public,,,imputed,,,,,,,,,base2026
pw396001074,-33.0667888,151.5797171,offstreet_public,,,imputed,,,,,,,,,base2026
pw396001081,-33.0628825,151.5687271,offstreet_private,,,imputed,,,,private,,,,,base2026
pw395308310,-33.0279487,151.5657725,offstreet_public,,,imputed,,,,,,,,,base2026
pw1037849797,-33.025638,151.5515896,offstreet_public,,,imputed,,,,,,,,,base2026
pw376952376,-33.0647321,151.5779045,offstreet_public,,,imputed,,,,,,,,,base2026
pw1419568942,-33.0615314,151.5870072,onstreet,street_side,,imputed,,,,,,,,,base2026
pw954554093,-33.0504142,151.5888116,offstreet_public,,,imputed,,,,,,,,,base2026
pw396037255,-33.0398444,151.5976512,offstreet_public,,,imputed,,,,,,,,,base2026
pw568448981,-33.0413379,151.596745,offstreet_public,,,imputed,,,,,,,,,base2026
pw953709284,-33.0348057,151.5889923,offstreet_public,,,imputed,,,,,,,,,base2026
pw396037230,-33.0391995,151.5949046,offstreet_public,,,imputed,,,,,,,,,base2026
pw672567186,-33.0255692,151.5934962,offstreet_public,,,imputed,,,,,,,,,base2026
pw672567188,-33.0260867,151.5932419,offstreet_public,,,imputed,,,,,,,,,base2026
pw196017716,-33.0145566,151.5953504,offstreet_public,,,imputed,,,,,,,,,base2026
pw546101351,-33.0143921,151.5946448,offstreet_public,,,imputed,,,,,,,,,base2026
pw546101354,-33.0159643,151.5937721,offstreet_public,,,imputed,,,,,,,,,base2026
pw547362448,-33.0150639,151.5935697,offstreet_public,,,imputed,,,,,,,,,base2026
pw43593059,-33.0157631,151.5984472,offstreet_public,,,imputed,,,,,,,,,base2026
pw543898621,-33.0147737,151.599112,offstreet_public,,,imputed,,,,,,,,,base2026
pw398349528,-33.0131838,151.5417157,offstreet_public,surface,6,osm,,,,,,,,,base2026
pw398349529,-33.0128381,151.5418964,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398357062,-32.9945091,151.5227705,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw398357064,-32.9942705,151.5231176,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398357063,-32.9933083,151.5221814,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398357065,-32.9928685,151.5227244,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw196017715,-33.0122895,151.5951649,offstreet_public,,,imputed,,,,,,,,,base2026
pw547362459,-33.0131346,151.5962817,offstreet_public,,,imputed,,,,,,,,,base2026
pw896117179,-33.0130318,151.5936512,offstreet_public,rooftop,,imputed,,,,yes,,concrete,,,base2026
pw396385620,-33.0099223,151.5915558,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw544083717,-33.01342,151.5979453,offstreet_public,,,imputed,,,,,,,,,base2026
pw1284553882,-32.998693,151.5779478,offstreet_public,,,imputed,,,,,,,,,base2026
pw402502054,-32.9886205,151.5829223,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw402502065,-32.989192,151.5832765,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1284556024,-32.9883458,151.5814051,offstreet_public,,,imputed,,,,,,,,,base2026
pw402502052,-32.9987213,151.589054,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1258521704,-33.0018879,151.6080342,offstreet_public,,,imputed,,,,,,,,,base2026
pw402413791,-32.9922468,151.6022569,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw396442588,-32.9862699,151.5813049,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398388516,-32.9793522,151.5748291,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw398388517,-32.9786901,151.5750146,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403373788,-32.9820546,151.6061955,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403373791,-32.9819261,151.6065823,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw402133818,-32.9774501,151.6074973,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw402133822,-32.9756578,151.6079147,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403726352,-32.9757748,151.614098,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403546452,-32.9777689,151.6193302,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw406512676,-32.9685552,151.6031572,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403548059,-32.973414,151.606946,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1343602636,-32.9720084,151.6046443,offstreet_public,,,imputed,,,,,,,,,base2026
pw406512674,-32.9678098,151.602364,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw403726351,-32.9628548,151.603798,offstreet_public,surface,26,osm,,,,,,,,,base2026
pw403743083,-32.9742361,151.6111939,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1080471320,-32.9732295,151.6166812,offstreet_public,,,imputed,,,,,,,,,base2026
pw1080471321,-32.9731675,151.6159316,offstreet_public,,,imputed,,,,,,,,,base2026
pw1080471322,-32.9734909,151.6146109,offstreet_public,,,imputed,,,,,,,,,base2026
pw31653472,-32.9614282,151.6151633,onstreet,street_side,,imputed,,,,,,,,,base2026
pw405463723,-32.9615001,151.6237464,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw549916909,-32.9613471,151.6183516,offstreet_public,,,imputed,,,,,,,,,base2026
pw242540592,-32.9632376,151.6197514,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw1015381328,-32.9641428,151.6222511,offstreet_public,,,imputed,,,,,,,,,base2026
pw398502715,-32.9374505,151.5765105,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw398502716,-32.937184,151.575547,offstreet_private,surface,,imputed,,,,private,,,,,base2026
pw406577390,-32.958855,151.6103354,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw31734271,-32.9584321,151.6110615,offstreet_public,,,imputed,,,,,,,,,base2026
pw405463724,-32.9562064,151.6223002,offstreet_private,surface,,imputed,,,,customers,,,,,base2026
pw405463726,-32.9572843,151.6194695,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw405516631,-32.9608128,151.6238482,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw549916910,-32.96006,151.618901,offstreet_public,,,imputed,,,,,,,,,base2026
pw549916918,-32.9590766,151.619095,offstreet_public,,,imputed,,,,,,,,,base2026
pw405516629,-32.9598833,151.6235959,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw937984454,-32.9519947,151.6229728,offstreet_public,,,imputed,,,,,,,,,base2026
pw31610961,-32.9429623,151.6236901,offstreet_public,,14,osm,,,,,,,,,base2026
pw405304511,-32.941596,151.6237638,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw1451563217,-32.9404339,151.6243592,offstreet_public,,,imputed,,,,,,,,,base2026
pw420893436,-32.9299776,151.5867828,offstreet_public,,,imputed,,,,,,,,,base2026
pw420893440,-32.9291292,151.5868478,offstreet_public,,,imputed,,,,,,,,,base2026
pw420893439,-32.9276195,151.5862271,offstreet_public,,,imputed,,,,,,,,,base2026
pw641543838,-32.9198807,151.5803238,offstreet_public,,,imputed,,,,,,,,,base2026
pw1343759229,-32.9161477,151.5955077,offstreet_public,,,imputed,,,,,,,,,base2026
pw958569911,-32.9173298,151.5979461,offstreet_private,surface,,imputed,no,,,customers,,paved,,,base2026
pw1181722162,-32.91642,151.5972512,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw301929904,-32.9241924,151.6222064,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw405304514,-32.9249754,151.6203965,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw405304515,-32.9257158,151.6192452,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw958569910,-32.9165813,151.598305,offstreet_private,surface,,imputed,no,,,customers,,paved,,,base2026
pw658295857,-32.9173254,151.6071186,offstreet_public,,,imputed,,,,,,,,,base2026
pw658295884,-32.9152152,151.6061565,offstreet_public,,,imputed,,,,,,,,,base2026
pw1186783908,-32.9099063,151.6111291,offstreet_public,,,imputed,,,,,,,,,base2026
pw957048710,-32.9135089,151.5991066,offstreet_public,,,imputed,,,,,,,,,base2026
pw957048729,-32.909523,151.6120856,offstreet_public,,,imputed,,,,,,,,,base2026
pw1186783907,-32.9101991,151.6116268,offstreet_public,,,imputed,,,,,,,,,base2026
pw395049833,-33.1113835,151.6457293,offstreet_public,surface,,imputed,no,,,yes,,,,,base2026
pw595017857,-33.0995877,151.6283561,offstreet_public,,,imputed,,,,,,,,,base2026
pw139181934,-33.0926586,151.6367628,offstreet_private,surface,,imputed,no,,,customers,,,,,base2026
pw693633328,-33.0925585,151.6302538,offstreet_public,,,imputed,,,,,,,,,base2026
pw139170738,-33.0998317,151.6408335,offstreet_public,surface,,imputed,,,,,,,,,base2026
pw395049836,-33.1045653,151.6493181,offstreet_public,surface,,imputed,no,,,yes,,grass,,,base2026
pw1277708558,-33.1045708,151.6449829,onstreet,street_side,,imputed,,,,,,,,,base2026
pw1108919030,-33.0886042,151.628566,offstreet_public,,,imputed,,,,,,,,,base2026
pw1108919032,-33.0896947,151.6283688,offstreet_public,,29,osm,,,,,,,,,base2026
pw744526549,-33.0922328,151.6367672,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926957,-33.0869507,151.637115,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926967,-33.0891759,151.636648,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926968,-33.089039,151.6366033,offstreet_public,,,imputed,,,,,,,,,base2026
pw254768235,-33.0910951,151.6372794,offstreet_public,,,imputed,,,,,,,,,base2026
pw744526547,-33.0919846,151.6369688,offstreet_public,,,imputed,,,,,,,,,base2026
pw489767475,-33.0880348,151.6409268,offstreet_public,,,imputed,,,,,,,,,base2026
pw1006002995,-33.0871218,151.6404438,offstreet_public,,,imputed,,,,,,,,,base2026
pw1006002996,-33.0870609,151.6395052,offstreet_public,,,imputed,,,,,,,,,base2026
pw1006002997,-33.0874268,151.6396331,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926943,-33.0884849,151.6378637,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926945,-33.0889397,151.6376261,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926946,-33.089351,151.6378074,offstreet_public,,,imputed,,,,,,,,,base2026
pw1484926953,-33.0892913,151.6377225,offstreet_public,,,imputed,,,,,,,,,base2026
pw1485374479,-33.0877767,151.6380738,offstreet_public,,,imputed,,,,,,,,,base2026
pw1485374480,-33.0872796,151.6379592,offstreet_public,,,imputed,,,,,,,,,base2026
pw1485374481,-33.0863295,151.6381263,offstreet_public,,,imputed,,,,,,,,,base2026
