rel_id,restriction,from_way,via_member,to_way,lat,lon,located_by,source,dist_to_base2026_m,dist_to_S2c_m,dist_to_S4_m,dist_to_S5_m,corridor_flag
17375558,no_u_turn,612993280,5801285460,612993278,-33.242544,151.501589,via_node,osm,inf,inf,inf,inf,0
17461964,no_u_turn,944963514,8587113540,1271948534,-33.1840551,151.4776585,via_node,osm,inf,inf,inf,inf,0
17461965,no_u_turn,1271948535,8748375314,944963517,-33.1844107,151.4773583,via_node,osm,inf,inf,inf,inf,0
17461966,no_u_turn,944963515,8748375312,1271948536,-33.1847249,151.4777557,via_node,osm,inf,inf,inf,inf,0
17461967,no_u_turn,944963516,8748375313,1271948537,-33.1843331,151.4780997,via_node,osm,inf,inf,inf,inf,0
17599416,no_right_turn,701180899,105389912,767989530,-32.5610851,151.1745693,via_node,osm,inf,inf,inf,inf,0
17693974,no_u_turn,1290634878,11966359189,1290634890,-32.8125405,151.6656321,via_node,osm,inf,inf,inf,inf,0
17693975,no_u_turn,1290634889,1825015246,1290634891,-32.8129373,151.6654772,via_node,osm,inf,inf,inf,inf,0
17703751,no_u_turn,700429553,6577668548,762963076,-32.5568164,151.1685997,via_node,osm,inf,inf,inf,inf,0
17703752,no_u_turn,767949559,6577668553,700429553,-32.5563345,151.1677265,via_node,osm,inf,inf,inf,inf,0
17703830,no_left_turn,1425478958,5244340281,849330411,-32.6742354,151.3510727,via_node,osm,inf,inf,inf,inf,0
17703831,no_u_turn,1291244407,1291244411,1291244410,-32.6742354,151.3510727,via_way,osm,inf,inf,inf,inf,0
17703832,no_u_turn,1291244413,1291244407,1291244411,-32.6741948,151.3509409,via_way,osm,inf,inf,inf,inf,0
17703833,no_u_turn,1291244410,1291244413,1291244407,-32.6742694,151.3509117,via_way,osm,inf,inf,inf,inf,0
17703834,no_u_turn,1291244411,1291244410,1291244413,-32.6743116,151.3510407,via_way,osm,inf,inf,inf,inf,0
17703835,no_u_turn,1425478961,5116358473,849330409,-32.6749155,151.3529165,via_node,osm,inf,inf,inf,inf,0
17703836,no_u_turn,1291244414,1291244419,1291244417,-32.670314,151.351782,via_way,osm,inf,inf,inf,inf,0
17703837,no_u_turn,1291244417,1291244418,1291244414,-32.6702123,151.3519571,via_way,osm,inf,inf,inf,inf,0
17703838,no_u_turn,1291244418,1291244414,1291244419,-32.6703073,151.3519664,via_way,osm,inf,inf,inf,inf,0
17703839,no_u_turn,719689887,6755879963,719689888,-32.6703459,151.3509252,via_node,osm,inf,inf,inf,inf,0
17704855,unspecified,411882621,4134705662,849569565,-33.2441294,151.4448656,via_node,osm,inf,inf,inf,inf,0
17716495,no_u_turn,413029046,2202642926,785125115,-32.8165251,151.6964867,via_node,osm,inf,inf,inf,inf,0
17716627,only_straight_on,1292338298,1839435449,794917494,-32.7754406,151.6122885,via_node,osm,inf,inf,inf,inf,0
17716629,only_straight_on,572420552,1839435449,794917491,-32.7754406,151.6122885,via_node,osm,inf,inf,inf,inf,0
17716631,no_u_turn,1292338300,774852991,1292338299,-32.7466741,151.581438,via_way,osm,inf,inf,inf,inf,0
17716632,no_u_turn,774852991,1292338299,1314268711,-32.7466047,151.5815515,via_way,osm,inf,inf,inf,inf,0
17716634,no_u_turn,912745143,8478895744,1292338301,-32.7733695,151.6073402,via_node,osm,inf,inf,inf,inf,0
17716635,no_left_turn,1425110057,1839435442,1292338301,-32.7731405,151.6074908,via_node,osm,inf,inf,inf,inf,0
17716636,no_u_turn,706162411,573689447,23892967,-32.8130927,151.4809348,via_way,osm,inf,inf,inf,inf,0
17716637,no_u_turn,1445958510,1445958513,1445958511,-32.7617781,151.5933368,via_way,osm,inf,inf,inf,inf,0
17716638,no_u_turn,1445958512,1445958510,1445958513,-32.76174,151.5934065,via_way,osm,inf,inf,inf,inf,0
17716639,no_u_turn,1445958511,1445958512,1445958510,-32.7616787,151.5933607,via_way,osm,inf,inf,inf,inf,0
17716640,no_left_turn,970511796,2514642347,970511790,-32.7648532,151.6359052,via_node,osm,inf,inf,inf,inf,0
17716641,no_u_turn,1292338305,1292338306,1292338303,-32.7649377,151.6359788,via_way,osm,inf,inf,inf,inf,0
17716642,no_u_turn,1292338304,1292338305,1292338306,-32.7648714,151.6360833,via_way,osm,inf,inf,inf,inf,0
17716643,no_u_turn,1292338306,1292338303,1292338304,-32.7648532,151.6359052,via_way,osm,inf,inf,inf,inf,0
17716644,no_u_turn,864560725,864560722,581602994,-32.7645326,151.5278229,via_way,osm,inf,inf,inf,inf,0
17716645,no_u_turn,581602993,864560722,864560723,-32.7645326,151.5278229,via_way,osm,inf,inf,inf,inf,0
17716703,no_left_turn,1342096983,1839186407,1290130531,-32.852161,151.7001377,via_node,osm,inf,inf,inf,inf,0
17716704,no_u_turn,347409490,1839186407,1342096989,-32.852161,151.7001377,via_node,osm,inf,inf,inf,inf,0
17716705,no_u_turn,1290130531,3537361866,347409489,-32.8524134,151.6998845,via_node,osm,inf,inf,inf,inf,0
17716730,no_left_turn,419704056,1848235894,576485689,-32.9258374,151.6960433,via_node,osm,inf,inf,inf,0.0,0
17716731,no_left_turn,370795956,249344227,419704055,-32.9259274,151.6959951,via_node,osm,inf,inf,inf,10.9,0
17716732,no_u_turn,576485688,419705393,576485686,-32.9259658,151.6961219,via_way,osm,inf,inf,inf,16.0,0
17719750,no_u_turn,173577832,1848222458,771170663,-32.9103896,151.7131304,via_node,osm,inf,inf,2462.2,1348.1,0
17719753,no_u_turn,161264668,415283779,415283778,-32.8968263,151.7061863,via_way,osm,inf,inf,3969.8,2722.8,0
17719754,no_left_turn,161264668,1732502973,161270324,-32.8968263,151.7061863,via_node,osm,inf,inf,3969.8,2722.8,0
17719757,no_left_turn,669260900,1843582599,764325202,-32.8979948,151.7215603,via_node,osm,inf,inf,3096.4,2745.9,0
17719972,no_u_turn,1292599611,1292599610,1292599612,-33.0239231,151.6635056,via_way,osm,inf,inf,inf,inf,0
17719973,no_u_turn,584983905,1292599611,1292599610,-33.0238807,151.6634233,via_way,osm,inf,inf,inf,inf,0
17719974,no_u_turn,1292599612,584983905,1292599611,-33.0239495,151.6633694,via_way,osm,inf,inf,inf,inf,0
17719975,no_u_turn,576091715,576091719,173171098,-32.9240342,151.6158424,via_way,osm,inf,inf,inf,inf,0
17719976,no_u_turn,1299688736,173175155,1299638355,-32.9407576,151.7075676,via_way,osm,inf,inf,3094.0,1969.7,0
17719977,no_u_turn,261968881,2676057365,347409451,-32.9168094,151.7032085,via_node,osm,inf,inf,2986.9,498.9,0
17719978,no_u_turn,758270553,758270552,758270551,-32.9075534,151.6651731,via_way,osm,inf,inf,inf,3180.5,0
17719979,no_u_turn,758270552,758270551,758270554,-32.9074478,151.6651642,via_way,osm,inf,inf,inf,3187.2,0
17719980,no_u_turn,758270554,758270553,758270552,-32.9075351,151.6653016,via_way,osm,inf,inf,inf,3171.2,0
17719981,no_u_turn,758270551,758270554,758270553,-32.9074261,151.6652912,via_way,osm,inf,inf,inf,3178.3,0
17719982,no_left_turn,33233175,2670906168,714680370,-32.9075351,151.6653016,via_node,osm,inf,inf,inf,3171.2,0
17723292,no_u_turn,836826947,26258620,836826952,-32.9428152,151.6540348,via_way,osm,inf,inf,inf,inf,0
17723293,no_u_turn,836826943,26258620,836826948,-32.9428152,151.6540348,via_way,osm,inf,inf,inf,inf,0
17723296,no_u_turn,834097860,35680048,834075032,-32.8912222,151.6680823,via_way,osm,inf,inf,inf,inf,0
17723297,no_u_turn,834075036,35680048,834097867,-32.8912222,151.6680823,via_way,osm,inf,inf,inf,inf,0
17723317,no_u_turn,857036982,857037020,857036977,-32.9182936,151.5978674,via_way,osm,inf,inf,inf,inf,0
17723318,no_u_turn,857036994,857036982,857037020,-32.918404,151.5977887,via_way,osm,inf,inf,inf,inf,0
17723319,no_u_turn,857036977,857036994,857036982,-32.9184535,151.5978875,via_way,osm,inf,inf,inf,inf,0
17723320,no_u_turn,857037020,857036977,857036994,-32.9183393,151.5979626,via_way,osm,inf,inf,inf,inf,0
17723321,no_left_turn,857036989,6160014310,857037028,-32.9184535,151.5978875,via_node,osm,inf,inf,inf,inf,0
17723322,no_left_turn,859985973,6160014309,857036984,-32.918404,151.5977887,via_node,osm,inf,inf,inf,inf,0
17723323,no_left_turn,857037008,5161979541,857036978,-32.9182936,151.5978674,via_node,osm,inf,inf,inf,inf,0
17723361,no_left_turn,1292789339,7871009806,834097849,-32.889612,151.6633907,via_node,osm,inf,inf,inf,inf,0
17723362,no_u_turn,843768573,1292789337,843768560,-32.8896945,151.6632506,via_way,osm,inf,inf,inf,inf,0
17723363,no_u_turn,1292789340,843768573,1292789337,-32.8897152,151.6633155,via_way,osm,inf,inf,inf,inf,0
17723364,no_u_turn,843768569,17088010,834075037,-32.8892848,151.6622741,via_node,osm,inf,inf,inf,inf,0
17723365,no_u_turn,843772200,1835869014,843768559,-32.8891737,151.6636898,via_node,osm,inf,inf,inf,inf,0
17723629,no_u_turn,849035077,810905890,580579476,-32.9496826,151.6565647,via_way,osm,inf,inf,inf,inf,0
17723630,no_u_turn,1391085905,4164961676,1390851996,-32.8111281,151.84357,via_node,osm,inf,inf,inf,inf,0
17723631,no_left_turn,415422369,7895610992,846285302,-32.811469,151.8442839,via_node,osm,inf,inf,inf,inf,0
17723632,no_left_turn,576070155,7895611042,846285310,-32.8115365,151.8442546,via_node,osm,inf,inf,inf,inf,0
17723633,no_u_turn,846285303,846285313,846285304,-32.8115963,151.8443754,via_way,osm,inf,inf,inf,inf,0
17723634,no_u_turn,846285311,846285303,846285313,-32.8115263,151.8444102,via_way,osm,inf,inf,inf,inf,0
17723635,no_u_turn,846285313,846285304,846285311,-32.8115365,151.8442546,via_way,osm,inf,inf,inf,inf,0
17723638,no_u_turn,839812768,26234257,580579469,-32.9338379,151.6556608,via_way,osm,inf,inf,inf,inf,0
17723639,no_u_turn,849040358,26234257,580579472,-32.9338379,151.6556608,via_way,osm,inf,inf,inf,inf,0
17723640,no_u_turn,859986018,859986015,859986011,-32.9158988,151.598842,via_way,osm,inf,inf,inf,inf,0
17723641,no_u_turn,859986003,859986018,859986015,-32.9159719,151.5988261,via_way,osm,inf,inf,inf,inf,0
17723642,no_u_turn,859986011,859986003,859986018,-32.9159767,151.5989538,via_way,osm,inf,inf,inf,inf,0
17723643,no_u_turn,859986015,859986011,859986003,-32.9159087,151.5989659,via_way,osm,inf,inf,inf,inf,0
17723644,no_u_turn,860253616,2483528288,531833076,-32.9160833,151.6001035,via_node,osm,inf,inf,inf,inf,0
17723645,no_left_turn,860253622,6160002952,859986012,-32.9158988,151.598842,via_node,osm,inf,inf,inf,inf,0
17723646,no_left_turn,649167434,6092847227,1221518850,-32.9321932,151.6527785,via_node,osm,inf,inf,inf,inf,0
17723647,no_left_turn,843318672,2025989696,649169748,-32.9320609,151.6528574,via_node,osm,inf,inf,inf,inf,0
17723648,no_u_turn,776345529,1292807570,1292807569,-32.9321932,151.6527785,via_way,osm,inf,inf,inf,inf,0
17723649,no_u_turn,1292807568,776345529,1292807570,-32.9320609,151.6528574,via_way,osm,inf,inf,inf,inf,0
17723650,no_u_turn,1292807569,1292807568,776345529,-32.9320042,151.6527647,via_way,osm,inf,inf,inf,inf,0
17723651,no_u_turn,1292807570,1292807569,1292807568,-32.9321294,151.6526753,via_way,osm,inf,inf,inf,inf,0
17723652,no_u_turn,443374831,4409599941,25424800,-32.9732641,151.6430741,via_node,osm,inf,inf,inf,inf,0
17723653,no_u_turn,443374833,4409599949,443374832,-32.9734248,151.643752,via_node,osm,inf,inf,inf,inf,0
17723654,no_u_turn,443374828,4409599931,1221518852,-32.9752208,151.6464806,via_node,osm,inf,inf,inf,inf,0
17728434,no_u_turn,688597067,573325146,573325147,-32.9182025,151.7245397,via_way,osm,inf,inf,1091.3,558.9,0
17728435,no_u_turn,1293034485,1293034487,1293034488,-32.8775706,151.6478981,via_way,osm,inf,inf,inf,inf,0
17728436,no_u_turn,1293034486,1293034485,1293034487,-32.877488,151.6478486,via_way,osm,inf,inf,inf,inf,0
17728437,no_u_turn,1293034488,1293034486,1293034485,-32.8775351,151.6477418,via_way,osm,inf,inf,inf,inf,0
17728438,no_u_turn,1293034487,1293034488,1293034486,-32.8775929,151.6478442,via_way,osm,inf,inf,inf,inf,0
17728439,no_u_turn,620635724,287282754,620635723,-32.8772416,151.648381,via_node,osm,inf,inf,inf,inf,0
17728440,no_u_turn,609141082,552130732,552130736,-32.9658899,151.6935957,via_way,osm,inf,inf,inf,inf,0
17728441,no_u_turn,1228343622,5331130580,609141089,-32.9656578,151.694758,via_node,osm,inf,inf,inf,inf,0
17728442,no_u_turn,1498132784,1293034489,700105144,-32.9848438,151.6917601,via_way,osm,inf,inf,inf,inf,0
17728443,no_u_turn,700105148,1293034489,553291002,-32.9848438,151.6917601,via_way,osm,inf,inf,inf,inf,0
17728444,no_left_turn,657048927,7805070269,1016788660,-32.9485086,151.684393,via_node,osm,inf,inf,inf,2732.3,0
17728445,no_u_turn,173577915,4507476246,454125588,-32.9223769,151.7146355,via_node,osm,inf,inf,1821.4,102.9,0
17728446,no_u_turn,454125585,417729871,888013810,-32.9222341,151.7147491,via_node,osm,inf,inf,1812.4,95.0,0
17731797,no_u_turn,569045713,6945167511,830169111,-33.0092982,151.593956,via_node,osm,inf,inf,inf,inf,0
17731801,no_u_turn,1088068627,9969217656,1088068626,-32.8976514,151.6763059,via_node,osm,inf,inf,inf,3206.6,0
17731802,no_u_turn,834075019,7786092872,834075018,-32.8978745,151.6758228,via_node,osm,inf,inf,inf,3209.9,0
17731804,no_u_turn,32340298,1838102058,400509198,-32.8733549,151.643947,via_node,osm,inf,inf,inf,inf,0
17731805,no_u_turn,72370215,4057257545,742051160,-32.9839347,151.6026081,via_node,osm,inf,inf,inf,inf,0
17731806,no_u_turn,742051160,25943102,72370215,-32.9804974,151.6040104,via_node,osm,inf,inf,inf,inf,0
17731807,no_u_turn,1087907501,1102827308,1087907500,-32.9044006,151.6868095,via_way,osm,inf,inf,inf,2101.9,0
17731808,no_u_turn,1087907500,1102827309,1087907501,-32.9042774,151.6869107,via_way,osm,inf,inf,inf,2111.6,0
17731809,no_u_turn,575699362,414566672,1087907497,-32.9038638,151.6870249,via_node,osm,inf,inf,inf,2151.3,0
17731810,no_u_turn,1087907499,6241808194,1087907498,-32.904795,151.6867999,via_node,osm,inf,inf,inf,2061.2,0
17731811,no_u_turn,1293396899,8814524816,952324009,-32.9028821,151.6695689,via_node,osm,inf,inf,inf,3160.8,0
17731812,no_left_turn,1293396899,287289281,261470907,-32.903094,151.669623,via_node,osm,inf,inf,inf,3141.2,0
17731813,no_u_turn,443187026,480999467,1301238036,-32.9031416,151.6696503,via_way,osm,inf,inf,inf,3135.8,0
17731814,no_u_turn,1088057650,6968079042,1088057649,-32.9036845,151.6689098,via_node,osm,inf,inf,inf,3147.6,0
17731815,no_u_turn,585977747,249343268,585977746,-33.0064082,151.6852098,via_node,osm,inf,inf,inf,inf,0
17731816,no_left_turn,580989937,249343248,585977746,-33.0061753,151.685006,via_node,osm,inf,inf,inf,inf,0
17731817,no_u_turn,580989937,580989615,580989936,-33.0061753,151.685006,via_way,osm,inf,inf,inf,inf,0
17731818,no_u_turn,1293396900,173130577,834805855,-32.9329205,151.6365953,via_way,osm,inf,inf,inf,inf,0
17731819,no_u_turn,834805858,173130577,32312990,-32.9329205,151.6365953,via_way,osm,inf,inf,inf,inf,0
17731820,no_left_turn,688568560,2643520648,688568559,-32.934997,151.7072291,via_node,osm,inf,inf,2787.3,1387.3,0
17731822,no_u_turn,688568560,8975857810,969953697,-32.9347672,151.7072794,via_node,osm,inf,inf,2772.0,1361.5,0
17731823,no_u_turn,637518456,1293396901,637518459,-32.9924745,151.68272,via_way,osm,inf,inf,inf,inf,0
17731824,no_u_turn,1527703390,1293396901,1527703389,-32.9924745,151.68272,via_way,osm,inf,inf,inf,inf,0
17731825,no_u_turn,637518459,6010072816,637518456,-32.9921343,151.682395,via_node,osm,inf,inf,inf,inf,0
17731826,no_left_turn,205749910,2157256274,780636653,-32.9921206,151.6886675,via_node,osm,inf,inf,inf,inf,0
17731827,no_left_turn,175584636,1835780572,771499923,-32.9922454,151.6886741,via_node,osm,inf,inf,inf,inf,0
17731828,no_left_turn,217385561,249343523,76946810,-32.9922385,151.6888603,via_node,osm,inf,inf,inf,inf,0
17731829,no_left_turn,76946821,2157256272,771499922,-32.9921093,151.6888485,via_node,osm,inf,inf,inf,inf,0
17731830,no_u_turn,559768096,559768057,722553970,-32.9922454,151.6886741,via_way,osm,inf,inf,inf,inf,0
17731831,no_u_turn,1293396902,559768096,559768057,-32.9922385,151.6888603,via_way,osm,inf,inf,inf,inf,0
17731832,no_u_turn,722553970,1293396902,559768096,-32.9921093,151.6888485,via_way,osm,inf,inf,inf,inf,0
17731833,no_u_turn,559768057,722553970,1293396902,-32.9921206,151.6886675,via_way,osm,inf,inf,inf,inf,0
17731837,no_u_turn,329227972,3360641419,329227971,-32.9258325,151.718301,via_node,osm,inf,inf,1485.4,344.0,0
17731838,no_right_turn,1293396903,11265816234,329227972,-32.925956,151.7183716,via_node,osm,inf,inf,1480.9,356.8,0
17731839,no_u_turn,173171098,576092797,576092798,-32.9238299,151.6220168,via_way,osm,inf,inf,inf,inf,0
17731840,no_left_turn,584983907,249343129,584983908,-33.0215155,151.666549,via_node,osm,inf,inf,inf,inf,0
17731841,no_left_turn,584983916,5591102679,1005496375,-33.0214859,151.6665994,via_node,osm,inf,inf,inf,inf,0
17731842,no_u_turn,771486599,584983900,584983910,-33.0214859,151.6665994,via_way,osm,inf,inf,inf,inf,0
17731843,no_u_turn,584983910,1005496374,771486599,-33.021447,151.6664844,via_way,osm,inf,inf,inf,inf,0
17731844,no_u_turn,1005496374,771486599,584983900,-33.0214164,151.666534,via_way,osm,inf,inf,inf,inf,0
17731846,no_u_turn,714680366,415393752,714680364,-32.9049344,151.6905059,via_way,osm,inf,inf,inf,1953.8,0
17731847,no_u_turn,737700116,737662783,737662779,-32.9270024,151.6368773,via_way,osm,inf,inf,inf,inf,0
17731848,no_u_turn,418253040,737662783,737662780,-32.9270024,151.6368773,via_way,osm,inf,inf,inf,inf,0
17734660,no_u_turn,411883473,51649866,1291330525,-33.2413061,151.4423396,via_node,osm,inf,inf,inf,inf,0
17734661,no_left_turn,1253785974,4134710730,1254220411,-33.2419595,151.4451415,via_node,osm,inf,inf,inf,inf,0
17734662,no_left_turn,1383526610,4134710729,1383526611,-33.2419899,151.4452991,via_node,osm,inf,inf,inf,inf,0
17734663,no_u_turn,577262994,577262992,577262993,-33.2418609,151.4453252,via_way,osm,inf,inf,inf,inf,0
17734664,no_u_turn,577262995,618097705,411883472,-33.2423649,151.447897,via_node,osm,inf,inf,inf,inf,0
17734713,no_u_turn,830190924,3196460064,313639597,-33.2387173,151.5009596,via_node,osm,inf,inf,inf,inf,0
17734714,no_u_turn,830190717,7748153778,830190922,-33.2390733,151.5007755,via_node,osm,inf,inf,inf,inf,0
17734715,no_u_turn,830190926,7748153766,607114025,-33.2409559,151.5023491,via_node,osm,inf,inf,inf,inf,0
17734716,no_u_turn,607114025,1293596394,830190926,-33.239901,151.501871,via_way,osm,inf,inf,inf,inf,0
17734717,no_u_turn,1293596393,1293596394,1293596392,-33.239901,151.501871,via_way,osm,inf,inf,inf,inf,0
17734718,no_u_turn,637643227,6011134587,1293596400,-33.2396488,151.5021771,via_node,osm,inf,inf,inf,inf,0
17734719,no_left_turn,1293596393,11991610819,637643230,-33.239901,151.501871,via_node,osm,inf,inf,inf,inf,0
17734720,no_u_turn,1293596401,11991610816,637643230,-33.2397708,151.5020598,via_node,osm,inf,inf,inf,inf,0
17734721,no_left_turn,1293596396,6011133971,637643229,-33.2394729,151.5023257,via_node,osm,inf,inf,inf,inf,0
17734722,no_u_turn,1293596397,6011134586,637643228,-33.2390078,151.5023949,via_node,osm,inf,inf,inf,inf,0
17734723,no_u_turn,173565060,1843565049,637643226,-33.2394808,151.5027191,via_node,osm,inf,inf,inf,inf,0
17734746,no_u_turn,6201442,572482874,13741325,-33.2535233,151.4936539,via_way,osm,inf,inf,inf,inf,0
17734774,no_u_turn,829066683,7738875735,829066684,-33.1091982,151.4856126,via_node,osm,inf,inf,inf,inf,0
17734775,no_u_turn,741185099,11991650861,829066683,-33.1094911,151.4858041,via_node,osm,inf,inf,inf,inf,0
17734786,no_u_turn,751479213,1257757996,832627624,-33.2435771,151.468694,via_way,osm,inf,inf,inf,inf,0
17734787,no_u_turn,832627623,1257757996,751479215,-33.2435771,151.468694,via_way,osm,inf,inf,inf,inf,0
17734790,no_left_turn,184915882,1836634578,411883468,-33.2440976,151.444701,via_node,osm,inf,inf,inf,inf,0
17734791,no_u_turn,184915882,1836634578,624878760,-33.2440976,151.444701,via_node,osm,inf,inf,inf,inf,0
17734792,no_u_turn,411883469,849569565,849569566,-33.2440976,151.444701,via_way,osm,inf,inf,inf,inf,0
17734793,no_u_turn,411882621,849569565,411883468,-33.2440976,151.444701,via_way,osm,inf,inf,inf,inf,0
17781141,no_u_turn,855835140,573706181,150454570,-33.0569675,151.653679,via_way,osm,inf,inf,inf,inf,0
17781150,no_left_turn,768955283,942122549,683689892,-33.2280378,151.4212892,via_node,osm,inf,inf,inf,inf,0
17787840,no_right_turn,570218652,249344482,173577910,-32.9152979,151.703918,via_node,osm,inf,inf,2972.4,677.3,0
17812048,no_u_turn,436180094,2519676280,945320481,-32.9404845,151.7068892,via_node,osm,inf,inf,3127.2,1910.1,0
17876924,no_u_turn,1303069075,12068017176,1303069076,-32.750902,151.5847626,via_node,osm,inf,inf,inf,inf,0
17876925,no_u_turn,1303069079,12068017185,1303069078,-32.750575,151.5853317,via_node,osm,inf,inf,inf,inf,0
17921565,no_left_turn,218684016,7056586267,755443728,-32.8870576,151.7321131,via_node,osm,inf,inf,inf,inf,0
17921609,no_u_turn,827334794,6945167564,569137540,-33.0464461,151.564891,via_node,osm,inf,inf,inf,inf,0
17921610,no_u_turn,1305844848,6945167545,741892986,-33.0554344,151.5681086,via_node,osm,inf,inf,inf,inf,0
17921611,no_u_turn,845012878,3988039686,31235557,-33.0520041,151.5693231,via_node,osm,inf,inf,inf,inf,0
17921612,no_left_turn,1305844845,260576677,1063124770,-33.0520063,151.5685963,via_node,osm,inf,inf,inf,inf,0
17921613,only_straight_on,1305844849,260576677,845012880,-33.0520063,151.5685963,via_node,osm,inf,inf,inf,inf,0
17923594,no_u_turn,1441529776,1840020639,657048967,-32.9506291,151.7179041,via_node,osm,inf,inf,3312.8,3023.7,0
17923595,no_left_turn,657048970,12092766588,1305661006,-32.9510159,151.7177578,via_node,osm,inf,inf,3357.1,3065.2,0
17923596,no_left_turn,657048967,1835967828,580178249,-32.9509974,151.7178225,via_node,osm,inf,inf,3352.4,3063.7,0
17923597,no_u_turn,568382168,1306726214,1306726212,-32.9511142,151.7177992,via_way,osm,inf,inf,3364.8,3076.4,0
17947050,no_u_turn,1308542873,12117913284,1308542872,-32.7436346,151.643103,via_node,osm,inf,inf,inf,inf,0
17947052,only_straight_on,1308542873,2958189007,1308531805,-32.7433227,151.6431035,via_node,osm,inf,inf,inf,inf,0
18022636,no_u_turn,1292338299,1314268711,1292338300,-32.7466795,151.5816185,via_way,osm,inf,inf,inf,inf,0
18022641,no_u_turn,1314268711,1292338300,774852991,-32.746748,151.5815033,via_way,osm,inf,inf,inf,inf,0
18027156,no_left_turn,572451743,344913830,1226661505,-32.7483164,151.5788544,via_node,osm,inf,inf,inf,inf,0
18027157,no_u_turn,217634225,2269370841,217634222,-32.7480601,151.5786795,via_node,osm,inf,inf,inf,inf,0
18027158,no_u_turn,31020257,344913830,31020254,-32.7483164,151.5788544,via_node,osm,inf,inf,inf,inf,0
18027159,no_u_turn,1314268710,3979234382,1314268709,-32.7461306,151.5824254,via_node,osm,inf,inf,inf,inf,0
18115889,no_u_turn,1315305545,12174697235,702914202,-32.9629342,151.6916943,via_node,osm,inf,inf,inf,inf,0
18115890,no_u_turn,1320362327,12174697247,1320362328,-32.9630973,151.6924946,via_node,osm,inf,inf,inf,inf,0
18115891,no_u_turn,1320362329,1843126148,1320362327,-32.9629982,151.6924243,via_node,osm,inf,inf,inf,inf,0
18185981,no_right_turn,676662528,733855713,676662527,-32.8845299,151.7622967,via_node,osm,inf,inf,inf,inf,0
18227964,no_u_turn,1326381883,8597607360,1326381882,-33.2316912,151.4263387,via_node,osm,inf,inf,inf,inf,0
18227965,no_u_turn,1326381890,12272206960,1326381891,-33.2312409,151.4271229,via_node,osm,inf,inf,inf,inf,0
18227966,no_u_turn,1326381889,8597607366,926492139,-33.2309438,151.4261966,via_node,osm,inf,inf,inf,inf,0
18459471,no_u_turn,173097103,1839259857,173097102,-32.8915115,151.7071016,via_node,osm,inf,inf,inf,inf,0
18459472,no_u_turn,173097131,1839259800,173097108,-32.8912573,151.7060906,via_node,osm,inf,inf,inf,inf,0
18459473,no_u_turn,933277144,8650924579,933277143,-32.8907687,151.7064547,via_node,osm,inf,inf,inf,inf,0
18459474,no_u_turn,1345638280,1839259725,1345638281,-32.8910629,151.7069852,via_node,osm,inf,inf,inf,inf,0
18459475,no_right_turn,173097102,1839259796,933277149,-32.8912471,151.7066756,via_node,osm,inf,inf,inf,inf,0
18459476,no_right_turn,1345638281,12448046971,1345638276,-32.8911181,151.7068652,via_node,osm,inf,inf,inf,inf,0
18459477,no_right_turn,933277143,8650924618,1345638279,-32.8909923,151.7066837,via_node,osm,inf,inf,inf,inf,0
18459478,no_right_turn,173097108,1839259731,1345638277,-32.8910776,151.7065791,via_node,osm,inf,inf,inf,inf,0
18609420,no_right_turn,1371067670,271889250,25009652,-33.2547796,151.5010636,via_node,osm,inf,inf,inf,inf,0
18609421,no_right_turn,25009652,271889250,1354061096,-33.2547796,151.5010636,via_node,osm,inf,inf,inf,inf,0
18643313,no_right_turn,1356278034,3801516469,1356278035,-33.124434,151.6312784,via_node,osm,inf,inf,inf,inf,0
18644190,no_right_turn,218876161,1194993128,576485239,-32.76129,151.6357053,via_node,osm,inf,inf,inf,inf,0
18644191,no_left_turn,218876161,1194993128,218876163,-32.76129,151.6357053,via_node,osm,inf,inf,inf,inf,0
18644192,no_right_turn,1356329934,2280840987,1101013585,-32.7627351,151.6355957,via_node,osm,inf,inf,inf,inf,0
18644193,no_left_turn,218877339,2280840987,1101013585,-32.7627351,151.6355957,via_node,osm,inf,inf,inf,inf,0
18688833,no_right_turn,1290634888,11966336813,1358959662,-32.8099534,151.6664411,via_node,osm,inf,inf,inf,inf,0
18688834,no_right_turn,1358959664,332948323,1290634888,-32.8100257,151.6663782,via_node,osm,inf,inf,inf,inf,0
18688835,no_right_turn,1358959662,11966336988,1358959664,-32.8100171,151.6664863,via_node,osm,inf,inf,inf,inf,0
18798567,no_u_turn,620635709,443192528,620635710,-32.8754322,151.6502865,via_node,osm,inf,inf,inf,inf,0
18798568,no_u_turn,620643217,443191168,620643216,-32.8748964,151.6498176,via_node,osm,inf,inf,inf,inf,0
18798569,no_u_turn,620643212,1836212113,620643211,-32.874753,151.6504612,via_node,osm,inf,inf,inf,inf,0
18798570,no_u_turn,620643215,5863614117,620643214,-32.8752345,151.6508123,via_node,osm,inf,inf,inf,inf,0
19151066,no_right_turn,172654685,12849738713,1388104374,-32.8982209,151.6765564,via_node,osm,inf,inf,inf,3140.8,0
19288887,no_right_turn,584784535,12952978769,1409630229,-33.0334567,151.6604727,via_node,osm,inf,inf,inf,inf,0
19288888,no_right_turn,1409630229,12952978769,1409630230,-33.0334567,151.6604727,via_node,osm,inf,inf,inf,inf,0
19288920,no_right_turn,569138797,769667327,569138799,-33.0401106,151.6582005,via_node,osm,inf,inf,inf,inf,0
