rel_id,restriction,members
12541499,only_straight_on,way:1326381885:from;node:12272206945:via;way:1329246948:to
12541501,only_straight_on,way:1326381886:from;node:12272206945:via;way:1326381883:to
12541502,only_straight_on,way:1326381888:from;node:12272206945:via;way:1326381887:to
18227964,no_u_turn,way:1326381883:from;way:1326381882:to;node:8597607360:via
18227965,no_u_turn,way:1326381890:from;way:1326381891:to;node:12272206960:via
18227966,no_u_turn,way:1326381889:from;way:926492139:to;node:8597607366:via
8220546,no_u_turn,way:581237471:from;node:51647207:via;way:1326381879:to
12541457,only_straight_on,way:1326381879:from;node:105406828:via;way:926478341:to
12541458,only_straight_on,way:581237466:from;node:942123833:via;way:581237471:to
9484576,no_right_turn,way:926487270:from;node:942122549:via;way:80790375:to
12541455,only_right_turn,way:80790455:from;node:105406828:via;way:926478341:to
12541456,only_right_turn,way:926478343:from;node:105406828:via;way:80790454:to
12541459,only_straight_on,way:685799557:from;node:942123833:via;way:80790455:to
12541486,only_right_turn,way:80790375:from;node:775948687:via;way:683689888:to
12541487,only_right_turn,way:926487269:from;node:775948687:via;way:80790377:to
12541488,only_straight_on,way:779708065:from;node:775948687:via;way:683689888:to
17781150,no_left_turn,way:768955283:from;way:683689892:to;node:942122549:via
17704855,,way:411882621:from;way:849569565:to;node:4134705662:via
17734791,no_u_turn,way:184915882:from;way:624878760:to;node:1836634578:via
17734792,no_u_turn,way:411883469:from;way:849569565:via;way:849569566:to
17734664,no_u_turn,way:577262995:from;way:411883472:to;node:618097705:via
17734790,no_left_turn,way:184915882:from;way:411883468:to;node:1836634578:via
17734793,no_u_turn,way:411882621:from;way:849569565:via;way:411883468:to
8186681,no_u_turn,way:577262992:from;way:577262993:via;way:577262991:to
8186682,no_u_turn,way:577262991:from;way:577262994:via;way:577262992:to
17734660,no_u_turn,way:411883473:from;way:1291330525:to;node:51649866:via
17734661,no_left_turn,way:1253785974:from;way:1254220411:to;node:4134710730:via
17734662,no_left_turn,way:1383526610:from;way:1383526611:to;node:4134710729:via
17734663,no_u_turn,way:577262994:from;way:577262992:via;way:577262993:to
10288863,only_straight_on,way:744569746:from;node:6968586143:via;way:744569725:to
10288864,only_straight_on,way:744569725:from;node:6968586143:via;way:172513775:to
10288865,only_left_turn,way:829198326:from;node:6562821114:via;way:744569731:to
10288866,only_straight_on,way:744569731:from;node:6562821114:via;way:832627628:to
10288867,only_straight_on,way:829198324:from;node:6562821153:via;way:751265722:to
10288868,only_straight_on,way:751265722:from;node:6562821153:via;way:744569730:to
10288869,no_left_turn,way:832627638:from;node:6562821086:via;way:744569744:to
10288870,no_u_turn,way:744569747:from;way:698880282:via;way:744569743:to
10356615,only_left_turn,way:698880280:from;node:6562821129:via;way:698880283:to
14258103,no_u_turn,way:744569746:from;node:6968586143:via;way:172513775:to
14258104,no_left_turn,way:751265727:from;node:6968586625:via;way:744569741:to
14258105,no_u_turn,way:744569743:from;way:744569740:via;way:744569747:to
14258106,no_u_turn,way:744569740:from;way:744569747:via;way:698880282:to
8132369,no_u_turn,way:186974547:from;way:186974536:to;node:1977223659:via
8141330,no_u_turn,way:751505329:from;way:572482875:to;way:572482874:via
8096713,no_u_turn,way:26342962:from;way:13293933:to;node:122656342:via
8140647,no_u_turn,way:186974545:from;way:186974542:to;node:1977223663:via
8140645,no_u_turn,way:13287985:from;way:176877960:to;node:61742130:via
8140649,no_u_turn,way:186974549:from;way:186974539:to;node:1977223759:via
8140673,no_u_turn,way:13733532:from;way:13741254:to;node:61741636:via
18609421,no_right_turn,way:25009652:from;node:271889250:via;way:1354061096:to
8097451,no_u_turn,way:8164369:from;way:13290972:to;node:51650383:via
8097452,no_u_turn,way:8656042:from;way:13291063:to;node:122635888:via
17734746,no_u_turn,way:6201442:from;way:572482874:via;way:13741325:to
18609420,no_right_turn,way:1371067670:from;node:271889250:via;way:25009652:to
17734786,no_u_turn,way:751479213:from;way:1257757996:via;way:832627624:to
17734787,no_u_turn,way:832627623:from;way:1257757996:via;way:751479215:to
7500570,no_right_turn,way:517948584:from;node:5053454940:via;way:173066237:to
8213252,no_right_turn,way:173066236:from;way:1257757983:to;node:1838914499:via
8213253,no_right_turn,way:580415243:from;way:173066236:to;node:1838914499:via
9969450,only_straight_on,way:718620968:from;node:4072615484:via;way:405034841:to
11630922,only_right_turn,way:847979731:from;way:751479219:to;node:7912825577:via
11348591,only_straight_on,way:607114026:from;node:7748153778:via;way:830190922:to
11348589,only_left_turn,way:830190719:from;node:5801282952:via;way:173087906:to
11348590,only_straight_on,way:173087906:from;node:5801282952:via;way:830190716:to
17734713,no_u_turn,way:830190924:from;way:313639597:to;node:3196460064:via
17734714,no_u_turn,way:830190717:from;way:830190922:to;node:7748153778:via
17734717,no_u_turn,way:1293596393:from;way:1293596394:via;way:1293596392:to
17734719,no_left_turn,way:1293596393:from;way:637643230:to;node:11991610819:via
8196904,no_u_turn,way:185745126:from;way:3506859:to;node:17384344:via
8110430,no_u_turn,way:347409350:from;way:332508222:to;node:3537364830:via
8110429,no_u_turn,node:3537364670:via;way:578451904:from;way:578451903:to
17461964,no_u_turn,way:944963514:from;way:1271948534:to;node:8587113540:via
17461965,no_u_turn,way:1271948535:from;way:944963517:to;node:8748375314:via
17461966,no_u_turn,way:944963515:from;way:1271948536:to;node:8748375312:via
17461967,no_u_turn,way:944963516:from;way:1271948537:to;node:8748375313:via
11522101,only_right_turn,way:72369961:from;node:7738875746:via;way:838955481:to
11522100,only_right_turn,way:685799558:from;node:859542886:via;way:838955480:to
11522102,only_straight_on,way:171177975:from;node:859542886:via;way:570067100:to
11522103,only_right_turn,way:685799559:from;node:7738875744:via;way:838955485:to
11522105,only_straight_on,way:745625906:from;node:859542865:via;way:769954856:to
11522104,only_straight_on,way:838955487:from;node:7738875744:via;way:838959375:to
15651364,only_left_turn,way:1058133291:from;node:9722740896:via;way:4681255:to
15651365,no_u_turn,way:1157656258:from;node:9722740899:via;way:1058133292:to
8128316,only_straight_on,way:171178089:from;node:4041709682:via;way:401764048:to
8128317,only_straight_on,node:4041709681:via;way:769046140:from;way:401764041:to
11521254,only_straight_on,way:401764043:from;way:172812779:to;node:1822505951:via
8128319,no_u_turn,way:443190150:from;way:443190149:to;node:30280105:via
8128320,no_u_turn,way:171178130:from;way:443190152:to;node:1822506536:via
8128321,only_straight_on,way:443190146:from;node:4408126344:via;way:769046141:to
8128322,no_u_turn,way:171178129:from;way:443190148:to;node:4408126347:via
19783943,no_right_turn,way:741577960:from;node:7775129877:via;way:1446801667:to
10663122,only_left_turn,way:384471086:from;way:769046143:to;node:3877611613:via
8128324,no_u_turn,way:333375027:from;way:443191003:to;node:4408131834:via
8163035,no_u_turn,way:224237957:from;way:224237952:to;node:2330582113:via
17734774,no_u_turn,way:829066683:from;way:829066684:to;node:7738875735:via
17734775,no_u_turn,way:741185099:from;way:829066683:to;node:11991650861:via
10256605,no_straight_on,way:741892910:from;node:6945167202:via;way:741892912:to
11521265,no_right_turn,way:683689882:from;node:348041902:via;way:838867550:to
11521266,no_u_turn,way:838867549:from;way:838867550:via;way:683689885:to
11521267,only_straight_on,way:161505962:from;way:826341517:to;node:2330582102:via
11521268,,way:838867549:from;node:7715283849:via;way:31281614:to
13166401,no_right_turn,way:838867549:from;node:7715283849:via;way:838867550:to
13166402,no_u_turn,way:683689882:from;way:838867550:via;way:826341519:to
11521263,only_straight_on,way:667140338:from;way:824529536:to;node:6232744650:via
20135451,no_u_turn,way:80124202:from;way:1470196038:to;node:1270044066:via
20135449,no_u_turn,way:741483169:from;way:845012746:to;node:7883670115:via
20135450,no_u_turn,way:845012746:from;way:11772939:to;node:105402930:via
9908238,only_left_turn,way:712902751:from;node:6702077455:via;way:712902743:to
20368349,no_u_turn,way:827334823:from;way:1492097498:to;node:4236102426:via
8157040,no_u_turn,way:11772282:from;way:75869331:to;node:35295764:via
8197904,no_right_turn,way:578582085:from;way:59053431:to;node:732014440:via
8153585,no_u_turn,way:30643225:from;way:245126494:to;node:338901681:via
8106726,no_u_turn,way:23892757:from;way:416628093:to;node:4173749187:via
8106727,no_u_turn,way:416628097:from;way:416628092:to;node:4173749506:via
17016773,no_right_turn,way:1239086537:from;node:271892561:via;way:25009901:to
8129270,no_u_turn,way:420183572:from;way:420183571:to;node:61740742:via
8129271,no_u_turn,way:420183575:from;way:420183574:to;node:4201531241:via
17375558,no_u_turn,way:612993280:from;way:612993278:to;node:5801285460:via
17734715,no_u_turn,way:830190926:from;way:607114025:to;node:7748153766:via
17734716,no_u_turn,way:607114025:from;way:1293596394:via;way:830190926:to
17734718,no_u_turn,way:637643227:from;way:1293596400:to;node:6011134587:via
17734720,no_u_turn,way:1293596401:from;way:637643230:to;node:11991610816:via
17734721,no_left_turn,way:1293596396:from;way:637643229:to;node:6011133971:via
17734722,no_u_turn,way:1293596397:from;way:637643228:to;node:6011134586:via
17734723,no_u_turn,way:173565060:from;way:637643226:to;node:1843565049:via
8141349,no_u_turn,way:420183579:from;way:420183580:to;node:4134699011:via
9898562,no_u_turn,way:711984004:from;way:711984003:to;node:6142863552:via
17016774,no_right_turn,way:1239086538:from;node:271892429:via;way:25009873:to
17016775,no_right_turn,way:1239086539:from;node:1839439556:via;way:173111860:to
17016776,no_right_turn,way:24502299:from;node:271892531:via;way:25009887:to
17357927,only_right_turn,way:655666497:from;node:1839439558:via;way:25009862:to
15701833,only_left_turn,way:1161011003:from;node:271894768:via;way:1161011006:to
15701834,only_right_turn,way:1161011004:from;node:10798729740:via;way:1161011008:to
8063669,no_right_turn,way:173743961:from;node:260539737:via;way:39370432:to
8063671,no_right_turn,way:39370433:from;node:260539737:via;way:173743961:to
11521244,only_straight_on,way:24502302:from;way:80477941:to;node:938897023:via
11521245,only_straight_on,way:62208629:from;way:80477958:to;node:938897023:via
11521246,only_straight_on,way:767656429:from;way:767656427:to;node:938897023:via
17357931,only_right_turn,way:832869911:from;node:7775129861:via;way:1119486351:to
8180409,no_right_turn,way:1464987953:from;way:505054083:to;node:361212500:via
10994438,no_right_turn,way:723570677:from;way:791631531:to;node:7400691214:via
10994453,no_left_turn,way:791631533:from;way:791634542:to;node:7400691217:via
13498146,only_straight_on,way:347409469:from;node:61749545:via;way:1007872112:to
13498147,only_straight_on,way:1007872114:from;node:61749545:via;way:683805258:to
8153867,no_u_turn,way:1464987984:from;way:573726785:via;way:176865395:to
8153868,no_u_turn,way:741483142:from;way:573726785:via;way:771393428:to
10252006,no_right_turn,way:741483140:from;node:6941617745:via;way:31313111:to
10252007,no_left_turn,way:741483142:from;node:61749562:via;way:31313111:to
8153880,no_u_turn,way:1464987991:from;way:573728102:via;way:259862147:to
11521248,no_u_turn,way:1464987997:from;way:573728102:via;way:259862148:to
9486511,no_right_turn,way:1464988001:from;node:61750006:via;way:24028617:to
10584085,no_right_turn,way:347409529:from;node:3537363544:via;way:580519760:to
20058808,no_u_turn,way:173683968:from;way:1465245943:to;node:260540130:via
8214091,no_u_turn,way:580519740:from;way:580519736:to;way:173687246:via
8214191,no_u_turn,way:580522589:from;way:580522586:to;way:173558301:via
14957061,only_straight_on,way:1111989370:from;node:9963278706:via;way:1464988010:to
7905563,only_straight_on,way:1087415297:from;node:17384027:via;way:1111989370:to
7905566,only_straight_on,way:1464988013:from;node:10126954384:via;way:1111989372:to
8214189,only_straight_on,way:1464988017:from;node:13436884719:via;way:553372051:to
8214190,only_straight_on,way:1464988008:from;node:9963278706:via;way:1111989373:to
14957059,only_straight_on,way:1111989372:from;node:17384027:via;way:1111989371:to
14957060,only_straight_on,way:1111989373:from;node:10126954384:via;way:1106689018:to
20135440,no_u_turn,way:1102519899:from;way:1470192621:to;node:10088760260:via
20135441,no_u_turn,way:746624404:from;way:746624403:to;node:6987054397:via
20135442,no_u_turn,way:746624398:from;way:746624399:to;node:6987054497:via
20135443,no_u_turn,way:746624400:from;way:517807401:to;node:6987054499:via
8148764,no_u_turn,way:573187253:from;way:573187242:to;way:175519521:via
8148763,no_u_turn,way:573187237:from;way:573187232:to;way:175519521:via
18643313,no_right_turn,way:1356278034:from;node:3801516469:via;way:1356278035:to
20042510,no_u_turn,way:1363994389:from;way:1463857478:to;node:12630060787:via
20042511,no_u_turn,way:1463857478:from;way:1363994389:to;node:12630060769:via
8157926,no_u_turn,way:574208595:from;way:407190076:to;node:3683238113:via
4669050,no_u_turn,way:321750290:from;way:321750291:to;node:3285186658:via
8132349,only_straight_on,way:571458684:from;way:571458683:to;node:25940503:via
8157961,no_u_turn,way:31238745:to;node:347324116:via;way:643748725:from
10603396,no_u_turn,way:172844365:from;node:25940503:via;way:571458684:to
8923345,only_left_turn,way:643748727:from;way:643748724:to;node:6057311988:via
8923346,only_right_turn,way:643748726:from;way:172844364:to;node:347324134:via
8157255,no_u_turn,way:173363849:from;way:173363843:to;node:1841973422:via
8157256,no_u_turn,way:173363843:from;way:173363849:to;node:1841973419:via
17921610,no_u_turn,way:1305844848:from;way:741892986:to;node:6945167545:via
17921611,no_u_turn,way:845012878:from;way:31235557:to;node:3988039686:via
17921612,no_left_turn,way:1305844845:from;way:1063124770:to;node:260576677:via
17921613,only_straight_on,way:1305844849:from;way:845012880:to;node:260576677:via
8106780,no_u_turn,way:569137540:from;way:436078527:to;node:4339574342:via
17921609,no_u_turn,way:827334794:from;way:569137540:to;node:6945167564:via
8106786,only_straight_on,way:196017693:from;node:859545803:via;way:740889130:to
8106782,only_straight_on,way:196017689:from;node:2063892378:via;way:4295358:to
11522116,only_straight_on,way:866533840:from;node:25942245:via;way:866533839:to
20357053,no_u_turn,way:1491181435:from;way:31238073:to;node:3988040187:via
20357054,no_u_turn,way:31238073:from;way:1491181435:to;node:347314953:via
8153514,no_u_turn,way:573704437:from;way:31235623:to;node:347295289:via
20357050,no_u_turn,way:1491181430:from;way:1278115201:to;node:11865915980:via
8152152,no_u_turn,way:31227211:from;way:173047260:to;node:347256201:via
8212841,no_right_turn,way:24028288:from;way:62393560:to;node:5555848841:via
8104603,no_u_turn,way:441624583:from;way:1388224402:to;node:2071058598:via
8105649,no_u_turn,way:196809421:from;way:1389438456:to;node:2071058631:via
8098007,no_u_turn,way:196809418:from;way:441636431:to;node:2071058654:via
8104619,no_right_turn,way:1500748409:from;way:1385485659:to;node:3991922070:via
8177000,no_right_turn,way:576057042:from;way:31226531:to;node:5259452481:via
17731797,no_u_turn,way:569045713:from;way:830169111:to;node:6945167511:via
20500991,,way:1500745982:from;node:6945167517:via;way:31226525:to
20786326,no_right_turn,way:1500748408:from;node:347252913:via;way:1500748409:to
20786327,no_right_turn,way:1500748408:from;node:6945167517:via;way:1500748407:to
11996543,only_right_turn,way:31226529:from;node:3991922098:via;way:832432167:to
8177004,no_u_turn,way:196809417:from;way:31226402:to;node:25942973:via
8148526,no_left_turn,way:7164136:from;way:58719505:to;node:727643148:via
8148527,no_right_turn,way:573131064:from;way:30290624:to;node:333887857:via
8148524,no_u_turn,way:573130969:from;way:58719775:to;node:727646738:via
17731805,no_u_turn,way:72370215:from;way:742051160:to;node:4057257545:via
17731806,no_u_turn,way:742051160:from;way:72370215:to;node:25943102:via
8149506,no_u_turn,way:517803434:from;way:517803435:to;node:5052388972:via
8112469,no_u_turn,way:1329810259:from;node:4058966417:via;way:573265917:to
8149450,no_u_turn,way:1329810258:from;way:403546459:to;way:573265916:via
8104486,no_right_turn,way:405516638:from;way:1330536334:to;node:1843568982:via
10075101,no_straight_on,way:569038910:from;node:1843568982:via;way:1330536334:to
10075103,no_straight_on,way:1330536334:from;node:1843568982:via;way:569038910:to
10075104,no_right_turn,way:1330536334:from;node:1843568982:via;way:569038911:to
8104487,no_u_turn,node:4077079775:via;way:574902125:to;way:574902118:from
8164889,no_u_turn,way:574902113:from;way:574902111:to;way:574902121:via
8164890,no_u_turn,way:574902123:from;way:574902116:to;way:574902121:via
10075102,no_right_turn,way:569038910:from;node:1843568982:via;way:405516638:to
8212752,no_right_turn,way:28813396:from;way:406577423:to;node:5555774275:via
8112475,no_u_turn,way:25515030:from;way:25515042:to;node:25943096:via
8164884,no_u_turn,way:25515058:from;way:25515060:to;node:278036132:via
8128920,no_u_turn,way:406173433:from;way:406173432:to;node:4082789040:via
8180755,no_u_turn,way:406173427:from;way:406173428:to;node:4082789030:via
8128919,no_u_turn,way:406173434:from;way:1226649490:to;node:277085375:via
8180754,no_u_turn,way:406173430:from;way:406173429:to;node:4032624828:via
8149814,no_u_turn,way:1377205146:from;way:420893441:to;node:2517987682:via
8149815,no_u_turn,way:31705888:from;way:173064748:to;node:354735891:via
8149816,no_u_turn,way:31705890:from;way:573283415:to;node:354735931:via
8154232,no_u_turn,way:398624374:from;way:398624373:to;node:1835211642:via
8154256,no_u_turn,way:199634238:from;way:199634243:to;node:2096165741:via
8154257,no_u_turn,way:398624357:from;way:398624358:to;node:1835211640:via
17723322,no_left_turn,way:859985973:from;way:857036984:to;node:6160014309:via
8154187,no_u_turn,way:172635560:from;way:172635559:to;node:29548772:via
8154207,no_right_turn,way:4644671:from;way:345141499:to;node:3518366527:via
17723317,no_u_turn,way:857036982:from;way:857037020:via;way:857036977:to
17723318,no_u_turn,way:857036994:from;way:857036982:via;way:857037020:to
17723319,no_u_turn,way:857036977:from;way:857036994:via;way:857036982:to
17723320,no_u_turn,way:857037020:from;way:857036977:via;way:857036994:to
17723321,no_left_turn,way:857036989:from;way:857037028:to;node:6160014310:via
17723323,no_left_turn,way:857037008:from;way:857036978:to;node:5161979541:via
8131478,no_u_turn,way:24056699:from;way:173171100:to;node:1839982267:via
8177561,no_u_turn,way:576092796:from;way:576087423:via;way:173724893:to
8177608,no_u_turn,way:749695183:from;way:576093676:via;way:576092796:to
17719975,no_u_turn,way:576091715:from;way:576091719:via;way:173171098:to
17731839,no_u_turn,way:173171098:from;way:576092797:via;way:576092798:to
8177584,no_u_turn,way:576091719:via;way:576091704:to;way:720849425:from
11773674,only_straight_on,way:622166716:from;node:1839982266:via;way:720849423:to
11773675,no_right_turn,way:860895677:from;node:288162951:via;way:576091708:to
11773676,no_u_turn,way:720849427:from;way:576091708:via;way:576091711:to
8177595,no_u_turn,way:576092797:via;way:576093678:to;way:749695185:from
8177609,no_u_turn,way:576093678:from;way:576093676:via;way:576093677:to
11735440,no_left_turn,way:859985977:from;node:7990601825:via;way:857036986:to
17723640,no_u_turn,way:859986018:from;way:859986015:via;way:859986011:to
17723641,no_u_turn,way:859986003:from;way:859986018:via;way:859986015:to
17723642,no_u_turn,way:859986011:from;way:859986003:via;way:859986018:to
17723643,no_u_turn,way:859986015:from;way:859986011:via;way:859986003:to
17723644,no_u_turn,way:860253616:from;way:531833076:to;node:2483528288:via
17723645,no_left_turn,way:860253622:from;way:859986012:to;node:6160002952:via
8176545,no_u_turn,way:443365626:from;way:173090074:to;node:2483428793:via
4669049,no_u_turn,way:173199290:from;way:173545093:to;node:1840416675:via
4669051,no_right_turn,way:173199302:from;way:332495989:to;node:1843395673:via
10601060,no_u_turn,way:764322015:from;node:1843395664:via;way:173545092:to
10601061,no_u_turn,way:332495989:from;node:1843395689:via;way:173545091:to
8157160,no_u_turn,way:176437689:from;way:1464988059:to;way:347409546:via
9643440,no_u_turn,way:137986972:from;node:1512968265:via;way:693848741:to
9643441,no_right_turn,way:137986972:from;node:1512968265:via;way:693848740:to
9643442,no_u_turn,way:138080586:from;node:1512968212:via;way:693848738:to
9643443,no_u_turn,way:25381326:from;node:1512968205:via;way:693848737:to
9643444,no_u_turn,way:693848755:from;node:6514384848:via;way:693848751:to
8176726,no_u_turn,way:138245868:from;way:138245867:to;node:1515516662:via
8200700,no_right_turn,way:578975689:from;way:578975688:to;node:276647882:via
8176751,no_u_turn,way:138080575:from;way:138080580:to;node:1513886985:via
8200701,no_u_turn,way:380510134:via;way:591219077:from;way:591219068:to
8200702,no_u_turn,way:380510133:to;way:380510134:via;way:591219078:from
8154338,no_u_turn,way:573743492:from;way:573743490:via;way:588800805:to
17781141,no_u_turn,way:855835140:from;way:573706181:via;way:150454570:to
8153540,no_u_turn,way:855835142:from;way:573706181:via;way:573706178:to
8161681,no_u_turn,way:569138846:via;way:590875284:to;way:590875282:from
8161683,no_u_turn,way:574636318:from;way:574636315:to;way:569138846:via
19288920,no_right_turn,way:569138797:from;node:769667327:via;way:569138799:to
8106816,no_u_turn,way:172654443:from;way:569138798:to;way:569138797:via
20357062,no_u_turn,way:548440033:from;way:1491181443:to;node:2411618077:via
8198615,only_left_turn,way:232850778:from;node:2411618038:via;way:578652483:to
20773732,only_right_turn,way:172710291:from;node:1835859512:via;way:1524224588:to
5177789,no_right_turn,way:347409330:to;node:276856563:via;way:574634450:from
8106810,no_right_turn,way:569138415:from;node:1845007692:via;way:574634666:to
8161669,no_u_turn,way:574634451:from;way:537387893:to;way:131294447:via
8161671,no_u_turn,way:537387893:from;way:574634451:to;way:574634666:via
8198474,no_u_turn,way:578644226:via;way:578644230:from;way:578644227:to
9253270,no_right_turn,way:104604082:from;node:1206807300:via;way:590870059:to
9253271,no_right_turn,way:131294444:from;node:1206807300:via;way:104604082:to
19288887,no_right_turn,way:584784535:from;node:12952978769:via;way:1409630229:to
19288888,no_right_turn,way:1409630229:from;node:12952978769:via;way:1409630230:to
19289007,no_right_turn,way:584784475:from;node:5589372502:via;way:584784528:to
19289010,no_right_turn,way:584784539:from;node:5589372502:via;way:584784475:to
9898442,no_u_turn,way:584784529:from;way:172707741:via;way:711978109:to
17086723,no_u_turn,way:1243381038:from;node:11556016443:via;way:1243381037:to
19288998,no_right_turn,way:1391091022:from;node:5589372495:via;way:584983904:to
19289001,no_right_turn,way:584784527:from;node:5589372495:via;way:1391091022:to
19289006,no_right_turn,way:584784529:from;node:276856802:via;way:172707741:to
17719972,no_u_turn,way:1292599611:from;way:1292599610:via;way:1292599612:to
17719973,no_u_turn,way:584983905:from;way:1292599611:via;way:1292599610:to
17719974,no_u_turn,way:1292599612:from;way:584983905:via;way:1292599611:to
17731840,no_left_turn,way:584983907:from;way:584983908:to;node:249343129:via
17731841,no_left_turn,way:584983916:from;way:1005496375:to;node:5591102679:via
17731842,no_u_turn,way:771486599:from;way:584983900:via;way:584983910:to
17731843,no_u_turn,way:584983910:from;way:1005496374:via;way:771486599:to
17731844,no_u_turn,way:1005496374:from;way:771486599:via;way:584983900:to
19288997,no_right_turn,way:59901558:from;node:17383597:via;way:172707730:to
8153481,no_u_turn,way:254768226:to;node:1835850184:via;way:584983887:from
19288993,no_right_turn,way:1409641201:from;node:5591102646:via;way:1409641200:to
19288994,no_right_turn,way:584983898:from;node:5591102661:via;way:584983895:to
19288995,no_right_turn,way:1409641200:from;node:5591102652:via;way:584983895:to
8153483,no_u_turn,way:173663920:from;way:173663897:to;node:249343301:via
8186430,no_right_turn,way:170594940:from;way:255164754:to;node:276879305:via
8105239,no_u_turn,way:3506833:from;way:172707709:to;way:584983890:via
20062683,no_u_turn,way:173622712:from;way:1465584870:to;node:1844006362:via
8141004,no_right_turn,way:1329831813:from;way:173568529:to;node:1843595838:via
4666483,no_u_turn,way:25424705:to;node:2609117418:via;way:538437585:from
4666485,no_u_turn,way:332382910:from;way:904941170:to;node:2608920782:via
11625375,no_right_turn,way:240589367:from;node:2483143834:via;way:240589368:to
11625379,no_right_turn,way:240589364:from;node:2483143840:via;way:847344919:to
8114087,only_straight_on,way:177068736:from;node:4409599960:via;way:443374834:to
8114088,no_u_turn,way:443374821:from;way:443374820:to;node:4409599881:via
8355091,no_u_turn,way:847344908:from;way:443374829:to;node:4409599934:via
14653586,no_right_turn,way:1100823428:from;node:6965192070:via;way:744218533:to
17723654,no_u_turn,way:443374828:from;way:1221518852:to;node:4409599931:via
8164894,no_u_turn,way:574902389:from;way:574902390:to;way:574902386:via
8164895,no_u_turn,way:574902391:from;way:574902388:to;way:574902386:via
8104489,no_u_turn,node:4077079903:via;way:574902548:from;way:574902547:to
8164896,no_u_turn,way:574902546:from;way:574902549:to;way:574902544:via
8164897,no_u_turn,way:574902550:from;way:574902545:to;way:574902544:via
8104488,no_u_turn,way:32945480:from;way:60893809:to;node:277084190:via
17723652,no_u_turn,way:443374831:from;way:25424800:to;node:4409599941:via
11522190,no_u_turn,way:807676170:from;way:838964120:via;way:807676158:to
11522189,no_u_turn,way:807676156:from;way:838964120:via;way:838964121:to
17723653,no_u_turn,way:443374833:from;way:443374832:to;node:4409599949:via
8116169,no_u_turn,way:25424720:from;way:31754847:to;node:277084117:via
8116170,no_u_turn,way:570018794:from;way:172667504:to;node:277084121:via
8355092,no_right_turn,way:255621582:from;way:1329831814:to;node:2612975919:via
7889790,no_u_turn,way:552061725:from;way:552061724:to;node:1843595796:via
7889791,no_u_turn,way:552061727:from;way:552061722:to;node:5330647449:via
7889792,no_u_turn,way:552061728:from;way:173568495:to;node:1843595804:via
7986894,no_right_turn,way:558872222:from;way:173568550:to;node:1843595664:via
11522188,no_u_turn,way:838964116:from;way:838964118:via;way:807676155:to
11522187,no_u_turn,way:838964117:from;way:838964118:via;way:807676179:to
11129718,only_right_turn,way:240589460:from;node:277127416:via;way:807080066:to
11522186,only_straight_on,way:847841434:from;way:836281946:to;node:7805462684:via
11629777,only_left_turn,way:576915743:from;node:5532187173:via;way:847841435:to
11629778,only_left_turn,way:807080062:from;node:7547303251:via;way:847841443:to
11629779,only_right_turn,way:807080063:from;node:7547303248:via;way:807080065:to
8105237,no_u_turn,way:569077060:from;way:347409377:to;node:249343247:via
8105238,no_u_turn,way:569077053:from;way:569077058:to;way:347409380:via
8219231,no_u_turn,way:580989612:from;way:580989614:to;way:580989615:via
17731815,no_u_turn,way:585977747:from;way:585977746:to;node:249343268:via
17731816,no_left_turn,way:580989937:from;way:585977746:to;node:249343248:via
17731817,no_u_turn,way:580989937:from;way:580989615:via;way:580989936:to
19289012,no_right_turn,way:580989937:from;node:249343248:via;way:580989615:to
8148755,no_u_turn,way:1103790106:from;node:2605905769:via;way:1093137537:to
8219242,no_u_turn,way:580991066:from;way:580991065:to;way:347409487:via
8316790,no_u_turn,way:1093137534:from;way:573185799:via;way:1093137538:to
14694685,no_u_turn,way:1093137536:from;way:1093137534:via;way:573185799:to
14694686,no_u_turn,way:1093137538:from;way:1093137536:via;way:1093137534:to
14694687,no_left_turn,way:553196417:from;node:1835780604:via;way:924962981:to
19288948,no_right_turn,way:1111930098:from;node:8584410498:via;way:1409639984:to
19288987,no_right_turn,way:688542228:from;node:6456988518:via;way:580991109:to
14560926,only_left_turn,way:1093137529:from;node:10011289506:via;way:553196416:to
17731828,no_left_turn,way:217385561:from;way:76946810:to;node:249343523:via
17731823,no_u_turn,way:637518456:from;way:1293396901:via;way:637518459:to
17731824,no_u_turn,way:1527703390:from;way:1293396901:via;way:1527703389:to
17731825,no_u_turn,way:637518459:from;way:637518456:to;node:6010072816:via
8148757,no_u_turn,way:205749909:from;node:249343614:via;way:685799543:to
17731826,no_left_turn,way:205749910:from;way:780636653:to;node:2157256274:via
17731827,no_left_turn,way:175584636:from;way:771499923:to;node:1835780572:via
17731829,no_left_turn,way:76946821:from;way:771499922:to;node:2157256272:via
17731830,no_u_turn,way:559768096:from;way:559768057:via;way:722553970:to
17731831,no_u_turn,way:1293396902:from;way:559768096:via;way:559768057:to
17731832,no_u_turn,way:722553970:from;way:1293396902:via;way:559768096:to
17731833,no_u_turn,way:559768057:from;way:722553970:via;way:1293396902:to
9498871,no_u_turn,way:553195934:from;way:573185808:via;way:553291000:to
17728443,no_u_turn,way:700105148:from;way:1293034489:via;way:553291002:to
8148756,no_u_turn,way:553195931:from;way:573185808:via;way:553195933:to
9498870,no_right_turn,way:573185808:from;node:249343166:via;way:553195933:to
17728442,no_u_turn,way:1498132784:from;way:1293034489:via;way:700105144:to
8148748,no_u_turn,way:573185402:from;way:573185400:to;way:573185406:via
