SA1_CODE21,CHG_FLAG21,CHG_LBL21,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,area_km2,x_mga56,y_mga56,lon,lat,zone_tier,zone_id
11103122822,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0998,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122822,0.0998,382697.4,6354840.3,151.7452082,-32.938429,core,11103122822
11103122823,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0446,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122823,0.0447,383382.4,6354654.1,151.7525113,-32.9401816,core,11103122823
11103122824,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0768,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122824,0.0767,383722.5,6354689.0,151.7561528,-32.939903,core,11103122824
11103122825,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0747,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122825,0.0746,383418.2,6354496.6,151.752874,-32.9416055,core,11103122825
11103122826,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1196,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122826,0.1196,384193.8,6354511.3,151.7611713,-32.9415558,core,11103122826
11103122827,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1813,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122827,0.1812,384056.5,6354157.8,151.7596582,-32.944729,core,11103122827
11103122828,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1001,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122828,0.1,383842.8,6353886.5,151.7573377,-32.9471535,core,11103122828
11103122829,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1233,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122829,0.1232,383654.3,6354188.0,151.7553603,-32.9444142,core,11103122829
11103122830,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.141,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122830,0.1409,383559.8,6354366.7,151.7543717,-32.9427927,core,11103122830
11103122831,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1526,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122831,0.1526,383099.6,6354375.1,151.7494514,-32.9426675,core,11103122831
11103122832,0,No change,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1594,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122832,0.1595,383550.9,6353679.4,151.7541899,-32.9489894,core,11103122832
11103122901,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0656,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122901,0.0655,384993.8,6355299.4,151.7698252,-32.9345327,core,11103122901
11103122902,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1237,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122902,0.1237,384828.0,6355400.5,151.768065,-32.9336039,core,11103122902
11103122903,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3006,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122903,0.3003,385359.0,6356285.3,151.7738541,-32.9256801,core,11103122903
11103122905,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1721,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122905,0.1723,385803.9,6356042.7,151.7785815,-32.9279141,core,11103122905
11103122906,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1904,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122906,0.1904,385124.6,6356051.6,151.7713182,-32.9277631,core,11103122906
11103122908,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0282,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122908,0.0281,386640.3,6356070.2,151.7875288,-32.9277532,core,11103122908
11103122909,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.086,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122909,0.086,385863.4,6355760.8,151.7791829,-32.9304626,core,11103122909
11103122910,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0808,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122910,0.0808,385551.1,6355875.5,151.7758572,-32.9293957,core,11103122910
11103122911,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.189,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122911,0.1888,385623.3,6355165.6,151.7765415,-32.9358053,core,11103122911
11103122912,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0291,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122912,0.029,386742.9,6356042.4,151.7886227,-32.9280152,core,11103122912
11103122913,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4717,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122913,0.4715,387014.0,6356588.6,151.7915887,-32.9231172,core,11103122913
11103122914,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3037,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122914,0.3036,384147.1,6355606.2,151.7608094,-32.9316763,core,11103122914
11103122916,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0758,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122916,0.0757,384687.7,6355681.0,151.7666002,-32.9310589,core,11103122916
11103122917,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0892,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122917,0.0893,385066.8,6355713.8,151.7706577,-32.9308031,core,11103122917
11103122918,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0569,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122918,0.0569,384851.5,6355802.8,151.7683664,-32.9299782,core,11103122918
11103122919,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1031,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122919,0.103,385334.2,6355667.7,151.7735116,-32.9312472,core,11103122919
11103122920,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0611,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122920,0.0611,384570.3,6355455.6,151.7653156,-32.9330794,core,11103122920
11103122921,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1944,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122921,0.1943,384742.1,6354573.1,151.7670429,-32.9410563,core,11103122921
11103122922,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1655,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122922,0.1654,385101.6,6354819.9,151.7709186,-32.9388685,core,11103122922
11103122923,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1679,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122923,0.1679,385228.9,6355219.9,151.7723297,-32.9352749,core,11103122923
11103122924,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0624,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122924,0.0624,384795.4,6354969.1,151.7676626,-32.9374909,core,11103122924
11103122925,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.131,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122925,0.131,384534.8,6355154.6,151.7648986,-32.9357903,core,11103122925
11103122926,0,No change,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0815,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122926,0.0815,385567.2,6355586.4,151.775994,-32.932005,core,11103122926
11103122927,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3418,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122927,0.3417,385952.7,6355570.0,151.7801146,-32.9321927,core,11103122927
11103122928,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0529,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122928,0.0529,386460.8,6356049.0,151.7856073,-32.9279262,core,11103122928
11103122929,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.132,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122929,0.1319,384464.7,6355887.9,151.7642408,-32.9291694,core,11103122929
11103122930,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0785,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122930,0.0785,386368.5,6355735.0,151.7845808,-32.9307481,core,11103122930
11103122931,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1191,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122931,0.1191,384469.6,6356157.5,151.7643267,-32.926739,core,11103122931
11103122932,1,New,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0232,http://linked.data.gov.au/dataset/asgsed3/SA1/11103122932,0.0231,386180.2,6356094.6,151.7826116,-32.9274853,core,11103122932
11103123001,0,No change,111031230,Newcastle Port - Kooragang,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,30.8589,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123001,30.8447,384382.6,6361495.4,151.7640659,-32.87859,core,11103123001
11103123101,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1901,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123101,0.1901,377933.6,6360424.8,151.6950002,-32.8875452,core,11103123101
11103123102,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1518,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123102,0.1518,377558.8,6360560.6,151.691013,-32.8862784,core,11103123102
11103123103,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1447,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123103,0.1446,377946.6,6359840.7,151.695062,-32.8928145,core,11103123103
11103123104,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1915,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123104,0.1915,377590.6,6359885.6,151.6912625,-32.8923698,core,11103123104
11103123105,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,2.3105,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123105,2.3096,378858.1,6362529.5,151.7051581,-32.8686674,core,11103123105
11103123106,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.0877,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123106,1.0873,378571.7,6361103.7,151.7019103,-32.8814932,core,11103123106
11103123107,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.5205,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123107,1.5197,378017.3,6362649.3,151.6961892,-32.8674934,core,11103123107
11103123108,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1991,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123108,0.199,377514.2,6362170.3,151.6907491,-32.8717574,core,11103123108
11103123109,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.6633,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123109,0.663,377185.0,6361838.5,151.6871867,-32.8747119,core,11103123109
11103123110,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3318,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123110,0.3316,377936.5,6361236.9,151.6951384,-32.8802214,core,11103123110
11103123111,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2218,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123111,0.2219,377513.7,6361279.5,151.6906259,-32.8797906,core,11103123111
11103123112,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.8215,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123112,1.8208,376699.3,6360895.3,151.6818702,-32.8831636,core,11103123112
11103123113,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2268,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123113,0.2267,377639.4,6360803.4,151.6919057,-32.884098,core,11103123113
11103123114,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1851,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123114,0.1849,377530.4,6359540.0,151.6905732,-32.8954789,core,11103123114
11103123115,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1438,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123115,0.1438,377309.8,6360278.9,151.6883133,-32.8887912,core,11103123115
11103123116,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1871,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123116,0.1869,377122.4,6359766.5,151.6862418,-32.893391,core,11103123116
11103123117,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0781,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123117,0.078,376849.6,6359496.1,151.6832901,-32.8957986,core,11103123117
11103123118,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1898,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123118,0.1897,377444.8,6358921.0,151.6895764,-32.9010515,core,11103123118
11103123119,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1152,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123119,0.1152,377759.7,6359153.4,151.6929736,-32.8989915,core,11103123119
11103123120,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0957,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123120,0.0957,377662.5,6358620.4,151.6918632,-32.9037875,core,11103123120
11103123121,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.089,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123121,0.089,377825.3,6358474.8,151.6935852,-32.9051183,core,11103123121
11103123122,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1215,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123122,0.1215,378148.3,6358375.5,151.6970249,-32.9060496,core,11103123122
11103123123,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1567,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123123,0.1566,378142.6,6358691.7,151.6970054,-32.9031976,core,11103123123
11103123124,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3412,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123124,0.3411,378204.3,6359154.9,151.6977264,-32.899027,core,11103123124
11103123125,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.7907,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123125,1.7899,378843.5,6360135.8,151.7046875,-32.8902526,core,11103123125
11103123126,0,No change,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1536,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123126,0.1536,377249.3,6359200.4,151.687523,-32.89851,core,11103123126
11103123201,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1523,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123201,0.1522,386501.7,6358381.8,151.7863318,-32.9068922,core,11103123201
11103123202,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1643,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123202,0.1642,386167.4,6358471.5,151.7827685,-32.9060482,core,11103123202
11103123203,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2694,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123203,0.2693,386638.7,6357805.9,151.7877257,-32.9121004,core,11103123203
11103123204,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3032,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123204,0.3031,386588.8,6357203.2,151.7871172,-32.91753,core,11103123204
11103123205,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2021,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123205,0.2021,386075.2,6357265.7,151.781634,-32.9169129,core,11103123205
11103123206,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1548,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123206,0.1548,385980.1,6357619.4,151.7806602,-32.9137136,core,11103123206
11103123207,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.169,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123207,0.1689,386336.3,6357973.6,151.7845126,-32.9105564,core,11103123207
11103123208,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1724,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123208,0.1722,385947.9,6358061.6,151.7803705,-32.9097224,core,11103123208
11103123209,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2303,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123209,0.23,386502.2,6358927.9,151.7864038,-32.9019669,core,11103123209
11103123210,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1558,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123210,0.1558,386707.3,6359376.0,151.788652,-32.897947,core,11103123210
11103123211,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.708,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123211,1.7072,387435.6,6360681.2,151.7965966,-32.8862513,core,11103123211
11103123213,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2675,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123213,0.2674,387627.0,6363364.4,151.7989682,-32.8620723,core,11103123213
11103123216,0,No change,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,4.6215,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123216,4.6192,389241.6,6362913.4,151.8161675,-32.8663043,core,11103123216
11103123217,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2833,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123217,0.2831,386926.6,6363022.2,151.7914422,-32.8650867,core,11103123217
11103123218,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3771,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123218,0.3769,389076.2,6363778.6,151.8145041,-32.8584844,core,11103123218
11103123219,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.8518,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123219,0.8513,389530.0,6363988.7,151.8193788,-32.8566353,core,11103123219
11103123220,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7644,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123220,0.7641,388297.8,6363684.3,151.8061756,-32.8592558,core,11103123220
11103123221,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5395,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123221,0.5392,387496.3,6363913.0,151.7976387,-32.8571117,core,11103123221
11103123222,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,17.9388,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123222,17.9297,391988.7,6366004.4,151.8458865,-32.8387014,core,11103123222
11103123223,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1565,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123223,0.1565,389315.6,6363436.1,151.8170216,-32.861598,core,11103123223
11103123224,1,New,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.0311,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123224,1.0304,387462.2,6362535.6,151.7971068,-32.8695298,core,11103123224
11103123301,0,No change,111031233,Wallsend - Elermore Vale,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1435,http://linked.data.gov.au/dataset/asgsed3/SA1/11103123301,0.1435,376541.1,6358790.9,151.6798981,-32.9021232,core,11103123301
