SA1_CODE21,SA2_CODE21,SA2_NAME21,zone_tier,area_km2,x_mga56,y_mga56,lon,lat,population,dwellings_total,office,retail,food,civic,health,leisure,tourism,amenity,landuse,job_index,jobs_sa2,jobs,jobs_source,attr_HW,attr_HE,attr_HS,attr_HO,attr_WB,attr_NHB
10601110913,106011109,Cessnock Surrounds,core,39.5108,353974.8,6361334.9,151.4390792,-32.8764042,275,104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1688,5.0,modelled_from_WPP_SA2,5.0,5.5,0.0,5.0,0.0,0.0
10601110914,106011109,Cessnock Surrounds,core,41.8583,357279.1,6355650.4,151.4735093,-32.9280989,471,168,0.0,1.0,0.0,1.0,0.0,2.0,10.0,6.0,2.0,59.4,1688,148.9,modelled_from_WPP_SA2,148.9,42.42,13.0,51.0,11.0,14.0
10601110915,106011109,Cessnock Surrounds,core,32.9901,352981.6,6354914.8,151.4274424,-32.934162,363,123,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,1688,30.1,modelled_from_WPP_SA2,30.1,7.26,0.0,12.0,0.0,0.0
10601110916,106011109,Cessnock Surrounds,core,154.7947,350725.4,6349903.8,151.4025039,-32.9790393,519,189,0.0,0.0,0.0,0.0,0.0,9.0,21.0,6.0,0.0,87.0,1688,218.1,modelled_from_WPP_SA2,218.1,13.38,3.0,114.0,6.0,6.0
10601110917,106011109,Cessnock Surrounds,core,40.2865,341838.8,6361507.8,151.3094293,-32.8731591,272,110,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,18.8,1688,47.1,modelled_from_WPP_SA2,47.1,7.44,6.0,20.0,4.0,9.0
10601110918,106011109,Cessnock Surrounds,core,149.0806,329672.8,6364672.2,151.1800247,-32.8428039,237,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1688,0.5,modelled_from_WPP_SA2,0.5,4.74,0.0,0.0,0.0,0.0
10601110920,106011109,Cessnock Surrounds,core,165.7261,322240.3,6354445.0,151.0986756,-32.9338277,406,217,1.0,2.0,2.0,3.0,0.0,9.0,6.0,21.0,1.0,134.2,1688,336.5,modelled_from_WPP_SA2,336.5,108.62,38.5,107.0,46.0,53.0
10601110921,106011109,Cessnock Surrounds,core,483.2796,310916.6,6344057.3,150.9754833,-33.0255694,256,184,0.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,40.0,1688,100.3,modelled_from_WPP_SA2,100.3,36.62,19.5,33.0,8.0,21.0
10601110922,106011109,Cessnock Surrounds,core,157.6349,330106.5,6339515.9,151.1800124,-33.0696774,418,285,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,35.0,1688,87.8,modelled_from_WPP_SA2,87.8,9.86,1.5,38.0,3.0,3.0
10601110924,106011109,Cessnock Surrounds,core,0.8443,340389.3,6357751.6,151.2932923,-32.9068165,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,0.0,modelled_from_WPP_SA2,0.0,0.08,0.0,0.0,0.0,0.0
10601110925,106011109,Cessnock Surrounds,core,0.5578,338028.6,6358955.4,151.2682706,-32.8956151,247,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1688,0.5,modelled_from_WPP_SA2,0.5,4.94,0.0,0.0,0.0,0.0
10601110926,106011109,Cessnock Surrounds,core,0.2494,347776.1,6361520.2,151.372872,-32.8738886,188,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2000000000000002,1688,3.0,modelled_from_WPP_SA2,3.0,3.7600000000000002,0.0,0.0,0.0,0.0
10601110927,106011109,Cessnock Surrounds,core,24.9315,347240.9,6360605.7,151.3670011,-32.8820603,232,76,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,9.2,1688,23.1,modelled_from_WPP_SA2,23.1,5.64,1.0,15.0,2.0,2.0
10601110928,106011109,Cessnock Surrounds,core,0.6829,340518.0,6358448.3,151.294788,-32.9005534,198,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,0.0,modelled_from_WPP_SA2,0.0,3.96,0.0,0.0,0.0,0.0
10601110929,106011109,Cessnock Surrounds,core,0.5032,339427.5,6358519.1,151.2831445,-32.8997554,418,148,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,22.6,1688,56.7,modelled_from_WPP_SA2,56.7,39.86,1.5,16.0,8.0,6.0
10601110930,106011109,Cessnock Surrounds,core,148.6936,335184.1,6353009.8,151.2368075,-32.9487976,341,157,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,38.0,1688,95.3,modelled_from_WPP_SA2,95.3,38.32,1.5,29.0,8.0,6.0
10601111001,106011110,Dungog,external,1.2843,384480.5,6395628.7,151.7693491,-32.5707629,205,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,4.1,0.0,0.0,0.0,0.0
10601111002,106011110,Dungog,external,1.033,385181.5,6393673.3,151.7765753,-32.588472,555,213,3.0,8.0,2.0,6.0,4.0,19.0,3.0,13.0,4.0,262.8,2412,1341.8,modelled_from_WPP_SA2,1341.8,197.6,94.5,177.0,85.0,90.0
10601111003,106011110,Dungog,external,1.4551,386296.5,6393860.0,151.788477,-32.5869032,325,136,0.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,0.0,37.0,2412,188.9,modelled_from_WPP_SA2,188.9,12.0,5.5,49.0,11.0,11.0
10601111004,106011110,Dungog,external,0.8015,381692.0,6414590.6,151.7420308,-32.3994528,317,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,6.34,0.0,0.0,0.0,0.0
10601111006,106011110,Dungog,external,0.9075,383066.4,6413016.7,151.7564467,-32.4137929,297,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,5.94,0.0,0.0,0.0,0.0
10601111007,106011110,Dungog,external,0.9851,383062.5,6413751.9,151.756496,-32.4071618,507,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,10.14,0.0,0.0,0.0,0.0
10601111008,106011110,Dungog,external,1.1396,383396.7,6414905.2,151.7601915,-32.3967949,200,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,4.0,0.0,0.0,0.0,0.0
10601111009,106011110,Dungog,external,0.2641,382390.4,6414226.4,151.7494099,-32.4028114,342,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,6.84,0.0,0.0,0.0,0.0
10601111010,106011110,Dungog,external,0.3105,382502.9,6414746.7,151.7506704,-32.3981308,238,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,4.76,0.0,0.0,0.0,0.0
10601111011,106011110,Dungog,external,91.9598,365672.8,6393296.5,151.5687033,-32.5896738,645,220,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,2412,21.4,modelled_from_WPP_SA2,21.4,12.9,0.0,10.0,0.0,0.0
10601111012,106011110,Dungog,external,33.7273,372751.9,6396728.0,151.6445801,-32.559564,351,137,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,23.0,2412,117.4,modelled_from_WPP_SA2,117.4,38.02,1.0,20.0,7.0,5.0
10601111013,106011110,Dungog,external,87.7073,361662.6,6403331.9,151.5274633,-32.4986806,335,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2412,10.2,modelled_from_WPP_SA2,10.2,7.7,1.0,2.0,2.0,2.0
10601111014,106011110,Dungog,external,113.3152,361201.7,6412674.4,151.5239328,-32.4143708,308,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,6.16,0.0,0.0,0.0,0.0
10601111015,106011110,Dungog,external,123.841,385376.0,6423520.9,151.7822746,-32.3192933,215,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,4.3,0.0,0.0,0.0,0.0
10601111016,106011110,Dungog,external,600.3148,352867.7,6433994.7,151.4386347,-32.2210358,262,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,5.24,0.0,0.0,0.0,0.0
10601111017,106011110,Dungog,external,466.3743,369340.9,6435791.1,151.6136477,-32.2068723,235,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,4.7,0.0,0.0,0.0,0.0
10601111018,106011110,Dungog,external,170.9316,374454.3,6417851.7,151.6655215,-32.3692501,261,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,5.22,0.0,0.0,0.0,0.0
10601111019,106011110,Dungog,external,176.1123,391689.3,6407569.4,151.8475071,-32.4637955,292,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,5.84,0.0,0.0,0.0,0.0
10601111020,106011110,Dungog,external,115.1414,375524.6,6404435.8,151.6751274,-32.490365,379,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,7.58,0.0,0.0,0.0,0.0
10601111021,106011110,Dungog,external,72.1129,390755.4,6393416.8,151.8359269,-32.5913494,650,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,13.0,0.0,0.0,0.0,0.0
10601111022,106011110,Dungog,external,1.0254,363005.0,6411100.1,151.5428769,-32.4287913,307,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,6.140000000000001,0.0,0.0,0.0,0.0
10601111023,106011110,Dungog,external,1.2787,369897.9,6391940.9,151.6135224,-32.6024044,345,142,0.0,2.0,3.0,5.0,0.0,11.0,2.0,11.0,7.0,141.4,2412,722.0,modelled_from_WPP_SA2,722.0,162.4,37.5,106.0,36.0,51.0
10601111024,106011110,Dungog,external,31.9378,380589.7,6393749.6,151.7276692,-32.5872982,368,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2412,5.1,modelled_from_WPP_SA2,5.1,7.86,0.5,1.0,1.0,1.0
10601111025,106011110,Dungog,external,31.59,387683.8,6401437.2,151.8041621,-32.5187056,313,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,6.26,0.0,0.0,0.0,0.0
10601111026,106011110,Dungog,external,62.1032,383211.6,6400549.4,151.7564461,-32.5262509,309,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2412,5.1,modelled_from_WPP_SA2,5.1,6.68,0.5,1.0,1.0,1.0
10601111027,106011110,Dungog,external,59.4346,366064.8,6399602.8,151.5737785,-32.5328502,704,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,14.08,0.0,0.0,0.0,0.0
10601111028,106011110,Dungog,external,0.2601,382568.5,6413622.3,151.7512284,-32.4082791,176,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,3.52,0.0,0.0,0.0,0.0
10601111029,106011110,Dungog,external,1.8119,381504.1,6413302.6,151.7398719,-32.4110498,91,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,0.0,modelled_from_WPP_SA2,0.0,1.82,0.0,0.0,0.0,0.0
10601111101,106011111,Kurri Kurri - Abermain,core,0.423,353923.2,6368753.8,151.4396986,-32.8094988,473,191,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,4034,187.3,modelled_from_WPP_SA2,187.3,69.46000000000001,0.0,6.0,10.0,6.0
10601111102,106011111,Kurri Kurri - Abermain,core,0.1463,355958.3,6369136.1,151.461489,-32.8063209,257,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,5.14,0.0,0.0,0.0,0.0
10601111103,106011111,Kurri Kurri - Abermain,core,0.1065,355156.0,6369036.6,151.4529065,-32.8071118,256,91,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4034,25.0,modelled_from_WPP_SA2,25.0,5.12,0.0,10.0,0.0,0.0
10601111104,106011111,Kurri Kurri - Abermain,core,1.2543,357150.4,6368802.6,151.4741658,-32.8094835,206,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6000000000000001,4034,3.7,modelled_from_WPP_SA2,3.7,4.12,0.0,0.0,0.0,0.0
10601111105,106011111,Kurri Kurri - Abermain,core,0.267,356865.8,6368039.8,151.4710094,-32.8163249,412,186,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0,4034,68.7,modelled_from_WPP_SA2,68.7,8.74,0.5,26.0,1.0,1.0
10601111106,106011111,Kurri Kurri - Abermain,core,0.3737,356857.9,6367488.9,151.4708399,-32.8212915,337,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,6.74,0.0,0.0,0.0,0.0
10601111107,106011111,Kurri Kurri - Abermain,core,0.2112,357770.0,6367863.1,151.4806387,-32.8180359,269,117,1.0,2.0,4.0,2.0,0.0,1.0,1.0,10.0,1.0,89.2,4034,556.8,modelled_from_WPP_SA2,556.8,70.38,41.0,48.0,30.0,49.0
10601111108,106011111,Kurri Kurri - Abermain,core,0.2591,357344.5,6367680.9,151.4760664,-32.8196242,483,201,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.2,4034,126.1,modelled_from_WPP_SA2,126.1,40.16,10.5,6.0,6.0,9.0
10601111109,106011111,Kurri Kurri - Abermain,core,0.17,357514.9,6367286.7,151.4778255,-32.8232009,303,132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4034,18.7,modelled_from_WPP_SA2,18.7,6.5600000000000005,0.5,6.0,1.0,1.0
10601111110,106011111,Kurri Kurri - Abermain,core,0.2848,357965.2,6367411.2,151.4826541,-32.8221363,444,190,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,22.2,4034,138.6,modelled_from_WPP_SA2,138.6,8.88,8.0,35.0,0.0,10.0
10601111111,106011111,Kurri Kurri - Abermain,core,0.4657,355418.4,6368747.7,151.4556638,-32.8097518,572,218,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,4034,43.7,modelled_from_WPP_SA2,43.7,12.94,1.5,13.0,3.0,3.0
10601111112,106011111,Kurri Kurri - Abermain,core,1.5952,354924.2,6369264.0,151.4504672,-32.8050307,720,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,4034,2.5,modelled_from_WPP_SA2,2.5,14.4,0.0,0.0,0.0,0.0
10601111113,106011111,Kurri Kurri - Abermain,core,0.7354,358903.9,6367179.8,151.4926439,-32.8243441,575,234,0.0,0.0,1.0,1.0,0.0,7.0,0.0,5.0,1.0,40.2,4034,251.0,modelled_from_WPP_SA2,251.0,44.0,6.5,48.0,10.0,13.0
10601111114,106011111,Kurri Kurri - Abermain,core,0.3694,358028.2,6366861.1,151.4832424,-32.8271047,494,213,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,17.2,4034,107.4,modelled_from_WPP_SA2,107.4,10.38,0.5,32.0,1.0,1.0
10601111115,106011111,Kurri Kurri - Abermain,core,0.9055,357473.6,6366596.6,151.477278,-32.8294182,587,243,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,19.2,4034,119.9,modelled_from_WPP_SA2,119.9,42.74,1.0,10.0,7.0,5.0
10601111116,106011111,Kurri Kurri - Abermain,core,0.7055,356183.3,6367536.7,151.4636431,-32.8207721,551,167,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,18.0,4034,112.4,modelled_from_WPP_SA2,112.4,12.02,1.0,26.0,5.0,2.0
10601111117,106011111,Kurri Kurri - Abermain,core,0.1561,360417.1,6369262.8,151.5091186,-32.805754,342,128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,4034,38.7,modelled_from_WPP_SA2,38.7,6.84,4.0,5.0,0.0,5.0
10601111118,106011111,Kurri Kurri - Abermain,core,0.1102,360314.4,6369428.3,151.5080462,-32.8042481,250,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4034,43.7,modelled_from_WPP_SA2,43.7,5.5,4.5,6.0,1.0,6.0
10601111121,106011111,Kurri Kurri - Abermain,core,0.384,356299.1,6368721.1,151.4650634,-32.8101077,306,126,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,4034,31.2,modelled_from_WPP_SA2,31.2,6.62,0.5,11.0,1.0,1.0
10601111122,106011111,Kurri Kurri - Abermain,core,0.7432,352688.0,6368241.5,151.4264282,-32.8139531,303,126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.2,4034,20.0,modelled_from_WPP_SA2,20.0,6.5600000000000005,0.5,6.0,1.0,1.0
10601111123,106011111,Kurri Kurri - Abermain,core,0.2986,352631.6,6369017.9,151.4259484,-32.8069451,433,175,0.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,31.0,4034,193.5,modelled_from_WPP_SA2,193.5,40.16,1.5,34.0,8.0,6.0
10601111124,106011111,Kurri Kurri - Abermain,core,0.6478,353382.4,6368107.7,151.4338217,-32.8152529,473,158,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4034,25.0,modelled_from_WPP_SA2,25.0,9.46,0.0,10.0,0.0,0.0
10601111125,106011111,Kurri Kurri - Abermain,core,2.3475,351597.5,6367490.6,151.4146629,-32.8205772,423,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,10.8,4034,67.4,modelled_from_WPP_SA2,67.4,9.96,5.5,8.0,3.0,8.0
10601111126,106011111,Kurri Kurri - Abermain,core,0.405,358977.6,6368626.1,151.4936506,-32.8113113,544,210,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,26.2,4034,163.6,modelled_from_WPP_SA2,163.6,10.88,0.0,65.0,0.0,0.0
10601111127,106011111,Kurri Kurri - Abermain,core,0.3215,358476.1,6368561.7,151.4882858,-32.8118281,533,217,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,30.0,4034,187.3,modelled_from_WPP_SA2,187.3,41.16,0.5,39.0,6.0,4.0
10601111128,106011111,Kurri Kurri - Abermain,core,0.207,357997.5,6368500.7,151.4831659,-32.8123163,503,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,10.06,0.0,0.0,0.0,0.0
10601111129,106011111,Kurri Kurri - Abermain,core,0.3665,358763.8,6367894.8,151.4912558,-32.8178782,388,176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4034,12.5,modelled_from_WPP_SA2,12.5,7.76,0.0,5.0,0.0,0.0
10601111130,106011111,Kurri Kurri - Abermain,core,0.2711,358436.7,6367487.2,151.487701,-32.8215119,525,207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4034,18.7,modelled_from_WPP_SA2,18.7,11.0,0.5,6.0,1.0,1.0
10601111131,106011111,Kurri Kurri - Abermain,core,0.2422,358195.4,6368044.3,151.485209,-32.8164575,346,137,0.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,0.0,63.0,4034,393.3,modelled_from_WPP_SA2,393.3,97.92,1.0,51.0,17.0,11.0
10601111132,106011111,Kurri Kurri - Abermain,core,0.1709,357621.9,6368348.9,151.4791316,-32.8136366,373,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,7.46,0.0,0.0,0.0,0.0
10601111133,106011111,Kurri Kurri - Abermain,core,0.1552,357307.3,6368200.3,151.4757485,-32.8149355,396,163,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4034,25.0,modelled_from_WPP_SA2,25.0,7.92,0.0,10.0,0.0,0.0
10601111134,106011111,Kurri Kurri - Abermain,core,0.2206,355757.6,6368642.6,151.4592693,-32.8107446,337,144,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,4034,131.1,modelled_from_WPP_SA2,131.1,36.74,0.0,18.0,5.0,3.0
10601111135,106011111,Kurri Kurri - Abermain,core,0.1474,356229.8,6369094.4,151.4643814,-32.8067324,299,108,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4034,25.0,modelled_from_WPP_SA2,25.0,5.98,0.0,10.0,0.0,0.0
10601111136,106011111,Kurri Kurri - Abermain,core,0.2113,355483.0,6368322.9,151.456287,-32.8135908,338,152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4034,93.6,modelled_from_WPP_SA2,93.6,36.76,0.0,3.0,5.0,3.0
10601111137,106011111,Kurri Kurri - Abermain,core,7.993,357645.5,6365708.7,151.4789776,-32.8374469,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,4034,56.2,modelled_from_WPP_SA2,56.2,0.0,0.0,9.0,0.0,0.0
10601111138,106011111,Kurri Kurri - Abermain,core,0.1001,360772.9,6369578.4,151.5129648,-32.8029528,219,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,4.38,0.0,0.0,0.0,0.0
10601111139,106011111,Kurri Kurri - Abermain,core,2.153,352229.7,6369672.8,151.4217623,-32.8009857,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,0.06,0.0,0.0,0.0,0.0
10601111140,106011111,Kurri Kurri - Abermain,core,0.4383,353203.5,6368970.3,151.4320484,-32.8074502,474,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,9.48,0.0,0.0,0.0,0.0
10601111141,106011111,Kurri Kurri - Abermain,core,2.0184,353711.8,6369644.0,151.4375814,-32.8014437,372,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2000000000000002,4034,7.5,modelled_from_WPP_SA2,7.5,7.44,0.0,0.0,0.0,0.0
10601111142,106011111,Kurri Kurri - Abermain,core,10.748,354226.8,6366105.5,151.4425236,-32.8334201,32,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.4,4034,15.0,modelled_from_WPP_SA2,15.0,0.64,0.0,5.0,0.0,0.0
10601111143,106011111,Kurri Kurri - Abermain,core,0.3426,354577.4,6368389.1,151.4466267,-32.8128746,261,103,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,7.2,4034,44.9,modelled_from_WPP_SA2,44.9,5.72,0.5,16.0,1.0,1.0
10601111144,106011111,Kurri Kurri - Abermain,core,0.1433,355982.9,6368256.8,151.4616152,-32.8142524,282,106,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,16.2,4034,101.1,modelled_from_WPP_SA2,101.1,8.64,7.0,21.0,6.0,11.0
10601111146,106011111,Kurri Kurri - Abermain,core,0.4922,360180.4,6368946.9,151.5065427,-32.8085728,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4034,18.7,modelled_from_WPP_SA2,18.7,0.5,0.5,6.0,1.0,1.0
10601111147,106011111,Kurri Kurri - Abermain,core,42.1285,355130.9,6371892.2,151.4530846,-32.7813587,582,184,0.0,0.0,0.0,1.0,0.0,4.0,0.0,12.0,1.0,35.2,4034,219.7,modelled_from_WPP_SA2,219.7,47.64,6.0,35.0,17.0,15.0
10601111148,106011111,Kurri Kurri - Abermain,core,0.1978,360988.9,6370276.6,151.5153753,-32.7966841,498,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,4034,1.2,modelled_from_WPP_SA2,1.2,9.96,0.0,0.0,0.0,0.0
10601111149,106011111,Kurri Kurri - Abermain,core,0.3234,360540.2,6370313.2,151.5105908,-32.7962974,462,151,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4034,37.5,modelled_from_WPP_SA2,37.5,9.24,0.0,15.0,0.0,0.0
10601111150,106011111,Kurri Kurri - Abermain,core,0.243,360659.5,6371545.1,151.5120492,-32.7852038,420,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,4034,1.2,modelled_from_WPP_SA2,1.2,8.4,0.0,0.0,0.0,0.0
10601111151,106011111,Kurri Kurri - Abermain,core,1.9345,361683.9,6370344.5,151.5228067,-32.7961604,190,75,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,22.4,4034,139.8,modelled_from_WPP_SA2,139.8,35.3,1.5,16.0,8.0,6.0
10601111152,106011111,Kurri Kurri - Abermain,core,0.3167,361224.2,6371269.2,151.5180362,-32.7877638,381,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,7.62,0.0,0.0,0.0,0.0
10601111153,106011111,Kurri Kurri - Abermain,core,0.1589,361115.4,6370826.6,151.5168093,-32.7917409,428,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034,0.0,modelled_from_WPP_SA2,0.0,8.56,0.0,0.0,0.0,0.0
10601111154,106011111,Kurri Kurri - Abermain,core,0.3271,360857.2,6368806.5,151.5137495,-32.8099246,472,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6000000000000001,4034,3.7,modelled_from_WPP_SA2,3.7,9.44,0.0,0.0,0.0,0.0
10601111155,106011111,Kurri Kurri - Abermain,core,0.1976,360594.0,6370817.1,151.5112409,-32.7917609,434,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,4034,1.2,modelled_from_WPP_SA2,1.2,8.68,0.0,0.0,0.0,0.0
10601111156,106011111,Kurri Kurri - Abermain,core,0.1811,360655.3,6371113.5,151.5119393,-32.7890957,462,157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4034,12.5,modelled_from_WPP_SA2,12.5,9.24,0.0,5.0,0.0,0.0
10601111157,106011111,Kurri Kurri - Abermain,core,2.7133,359459.5,6369101.4,151.4988682,-32.8070875,4,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,13.6,4034,84.9,modelled_from_WPP_SA2,84.9,0.58,8.5,11.0,1.0,11.0
